ligand,E1,E2,E3
HVAKUYCEWDPRCA-UHFFFAOYSA-N,-6.3,-5.3,-5.7
UBVZQGOVTLIHLH-UHFFFAOYSA-N,-6.7,-5.7,-6.8
PIDFDZJZLOTZTM-KHVQSSSXSA-N,-8.2,-7.0,-7.1
YRCRRHNVYVFNTM-SCSAIBSYSA-N,-4.3,-3.9,-3.6
XMQICEWOKPEQRG-UHFFFAOYSA-N,-4.7,-4.9,-4.5
VHSBBVZJABQOSG-INIZCTEOSA-N,-5.8,-4.9,-5.8
AQIXAKUUQRKLND-UHFFFAOYSA-N,-5.0,-4.3,-4.5
NGHTXZCKLWZPGK-UHFFFAOYSA-N,-6.4,-5.5,-5.2
CUCHJCMWNFEYOM-INIZCTEOSA-N,-6.6,-6.2,-5.6
WIXFIQKTHUVFDI-LLVKDONJSA-N,-6.7,-5.7,-5.4
ZWGPHQZXAPWKOV-UHFFFAOYSA-N,-5.5,-4.7,-5.4
LEBVLXFERQHONN-INIZCTEOSA-N,-6.3,-5.6,-5.4
OPNPQXLQERQBBV-UHFFFAOYSA-N,-4.7,-4.7,-4.4
RFHAOTPXVQNOHP-UHFFFAOYSA-N,-6.3,-5.3,-5.2
FWJKNZONDWOGMI-UHFFFAOYSA-N,-5.2,-4.7,-4.6
WRCHFMBCVFFYEQ-KRWDZBQOSA-N,-6.1,-5.5,-5.3
GQZQCROBCYNTMU-UHFFFAOYSA-N,-5.6,-5.0,-5.0
SGDBTWWWUNNDEQ-LBPRGKRZSA-N,-5.0,-4.6,-4.7
QFGMXJOBTNZHEL-UHFFFAOYSA-N,-7.8,-6.4,-5.9
FXNYSZHYMGWWEZ-UHFFFAOYSA-N,-5.9,-4.7,-4.3
SQUNAWUMZGQQJD-CQSZACIVSA-N,-6.2,-4.9,-4.9
FYZGXAKJVDHGDR-UHFFFAOYSA-N,-5.2,-4.7,-4.9
RGPDEAGGEXEMMM-QGZVFWFLSA-N,-7.7,-5.9,-5.9
BULMIDNYAWYAMZ-UWTATZPHSA-N,-4.9,-4.0,-4.0
