ligand,E1,E2,E3
WQABCVAJNWAXTE-VKHMYHEASA-N,-2.8,-2.8,-2.7
WZNJWVWKTVETCG-YFKPBYRVSA-N,-5.6,-5.2,-5.8
MPDGHEJMBKOTSU-YKLVYJNSSA-N,-9.3,-9.2,-9.6
QANMHLXAZMSUEX-UHFFFAOYSA-N,-6.0,-5.9,-6.0
QXLPXWSKPNOQLE-ZCFIWIBFSA-N,-3.6,-3.6,-3.6
RWWYLEGWBNMMLJ-YSOARWBDSA-N,-8.0,-7.7,-7.2
UIEATEWHFDRYRU-XMMPIXPASA-N,-6.7,-6.7,-6.4
OIRDTQYFTABQOQ-UHTZMRCNSA-N,-6.5,-6.1,-6.1
QUBQYFYWUJJAAK-UHFFFAOYSA-N,-4.6,-4.6,-4.3
LAYVFLWAVIGDLK-LJQANCHMSA-N,-6.7,-6.1,-6.3
DVASNQYQOZHAJN-OAHLLOKOSA-N,-6.5,-6.9,-6.5
KXRZBTAEDBELFD-UHFFFAOYSA-N,-6.6,-6.0,-5.5
FZRNEERXGKQYPH-UHFFFAOYSA-N,-7.3,-7.0,-7.0
YDBYJHTYSHBBAU-YFKPBYRVSA-O,-4.4,-3.9,-4.0
JDLSRXWHEBFHNC-UHFFFAOYSA-N,-6.9,-6.7,-6.4
YGSDEFSMJLZEOE-UHFFFAOYSA-N,-5.4,-5.1,-5.0
JOWRFSPJFXLGGY-VIFPVBQESA-N,-6.5,-6.6,-5.5
XKFZYVWWXHCHIX-UHFFFAOYSA-N,-4.4,-4.0,-3.9
NRNCYVBFPDDJNE-ZETCQYMHSA-N,-6.4,-5.5,-5.1
KWBTZIFLQYYPTH-UHFFFAOYSA-N,-5.8,-5.4,-5.1
JLMHZVYLAQPMOZ-UHFFFAOYSA-N,-3.7,-3.5,-3.7
YMFGJWGABDOFID-UHFFFAOYSA-N,-6.0,-5.6,-5.4
YAGBSNMZQKEFCO-JTQLQIEISA-N,-4.9,-4.8,-4.3
ZBNBQISDCFIEQC-UHFFFAOYSA-N,-5.2,-5.0,-4.8
