ligand,E1,E2,E3
MPDGHEJMBKOTSU-YKLVYJNSSA-N,-8.3,-8.0,-8.8
YDBYJHTYSHBBAU-YFKPBYRVSA-O,-4.0,-3.5,-4.4
LAYVFLWAVIGDLK-LJQANCHMSA-N,-6.2,-5.4,-6.4
QXLPXWSKPNOQLE-ZCFIWIBFSA-N,-4.3,-3.3,-4.0
JOWRFSPJFXLGGY-VIFPVBQESA-N,-5.7,-5.1,-6.2
KXRZBTAEDBELFD-UHFFFAOYSA-N,-6.4,-5.6,-6.2
YAGBSNMZQKEFCO-JTQLQIEISA-N,-4.9,-4.4,-5.3
UIEATEWHFDRYRU-XMMPIXPASA-N,-6.1,-4.8,-6.7
RWWYLEGWBNMMLJ-YSOARWBDSA-N,-6.6,-6.7,-7.0
KWBTZIFLQYYPTH-UHFFFAOYSA-N,-6.0,-4.8,-6.4
YGSDEFSMJLZEOE-UHFFFAOYSA-N,-5.2,-4.4,-5.6
QANMHLXAZMSUEX-UHFFFAOYSA-N,-5.8,-5.1,-6.1
QUBQYFYWUJJAAK-UHFFFAOYSA-N,-4.9,-3.6,-4.2
OIRDTQYFTABQOQ-UHTZMRCNSA-N,-6.3,-5.2,-6.5
XKFZYVWWXHCHIX-UHFFFAOYSA-N,-4.6,-3.7,-4.9
YMFGJWGABDOFID-UHFFFAOYSA-N,-5.8,-4.9,-6.2
JDLSRXWHEBFHNC-UHFFFAOYSA-N,-6.7,-6.3,-6.6
WQABCVAJNWAXTE-VKHMYHEASA-N,-3.4,-2.5,-3.1
FZRNEERXGKQYPH-UHFFFAOYSA-N,-6.7,-5.9,-7.2
ZBNBQISDCFIEQC-UHFFFAOYSA-N,-4.9,-4.1,-4.7
WZNJWVWKTVETCG-YFKPBYRVSA-N,-5.5,-4.7,-5.6
JLMHZVYLAQPMOZ-UHFFFAOYSA-N,-4.2,-3.0,-3.8
NRNCYVBFPDDJNE-ZETCQYMHSA-N,-5.8,-4.9,-6.3
DVASNQYQOZHAJN-OAHLLOKOSA-N,-6.8,-5.9,-6.9
