ligand,E1,E2,E3
FZRNEERXGKQYPH-UHFFFAOYSA-N,-7.2,-7.6,-7.7
QXLPXWSKPNOQLE-ZCFIWIBFSA-N,-4.5,-4.3,-4.3
YAGBSNMZQKEFCO-JTQLQIEISA-N,-5.0,-5.5,-5.8
KWBTZIFLQYYPTH-UHFFFAOYSA-N,-6.2,-6.1,-7.0
MPDGHEJMBKOTSU-YKLVYJNSSA-N,-8.6,-9.0,-9.9
YGSDEFSMJLZEOE-UHFFFAOYSA-N,-5.7,-5.3,-5.7
XKFZYVWWXHCHIX-UHFFFAOYSA-N,-4.5,-4.7,-4.6
YDBYJHTYSHBBAU-YFKPBYRVSA-O,-4.4,-4.4,-4.5
UIEATEWHFDRYRU-XMMPIXPASA-N,-7.4,-6.6,-7.0
KXRZBTAEDBELFD-UHFFFAOYSA-N,-6.8,-6.5,-7.3
JDLSRXWHEBFHNC-UHFFFAOYSA-N,-6.3,-8.0,-7.7
ZBNBQISDCFIEQC-UHFFFAOYSA-N,-5.0,-4.8,-5.5
QANMHLXAZMSUEX-UHFFFAOYSA-N,-6.6,-6.9,-6.7
QUBQYFYWUJJAAK-UHFFFAOYSA-N,-4.6,-4.4,-4.4
DVASNQYQOZHAJN-OAHLLOKOSA-N,-7.2,-7.1,-8.3
RWWYLEGWBNMMLJ-YSOARWBDSA-N,-7.8,-8.2,-8.7
YMFGJWGABDOFID-UHFFFAOYSA-N,-6.8,-6.7,-6.8
LAYVFLWAVIGDLK-LJQANCHMSA-N,-6.7,-6.7,-6.9
NRNCYVBFPDDJNE-ZETCQYMHSA-N,-6.3,-5.7,-7.0
JLMHZVYLAQPMOZ-UHFFFAOYSA-N,-3.9,-3.7,-3.8
WQABCVAJNWAXTE-VKHMYHEASA-N,-3.2,-3.0,-3.2
OIRDTQYFTABQOQ-UHTZMRCNSA-N,-7.0,-7.2,-6.9
WZNJWVWKTVETCG-YFKPBYRVSA-N,-5.7,-5.8,-6.1
JOWRFSPJFXLGGY-VIFPVBQESA-N,-6.2,-6.2,-6.7
