ligand,E1,E2,E3
YDBYJHTYSHBBAU-YFKPBYRVSA-O,-4.0,-4.0,-3.8
DVASNQYQOZHAJN-OAHLLOKOSA-N,-6.6,-6.5,-6.1
ZBNBQISDCFIEQC-UHFFFAOYSA-N,-4.2,-4.4,-4.7
OIRDTQYFTABQOQ-UHTZMRCNSA-N,-6.6,-5.4,-5.2
UIEATEWHFDRYRU-XMMPIXPASA-N,-5.8,-5.4,-5.3
YAGBSNMZQKEFCO-JTQLQIEISA-N,-5.3,-5.1,-4.9
FZRNEERXGKQYPH-UHFFFAOYSA-N,-7.2,-6.3,-5.6
JLMHZVYLAQPMOZ-UHFFFAOYSA-N,-3.7,-3.6,-3.0
YGSDEFSMJLZEOE-UHFFFAOYSA-N,-5.6,-4.8,-4.6
QXLPXWSKPNOQLE-ZCFIWIBFSA-N,-4.2,-3.8,-4.1
KXRZBTAEDBELFD-UHFFFAOYSA-N,-7.3,-5.8,-5.5
XKFZYVWWXHCHIX-UHFFFAOYSA-N,-4.6,-4.0,-3.8
KWBTZIFLQYYPTH-UHFFFAOYSA-N,-6.4,-5.6,-5.3
QUBQYFYWUJJAAK-UHFFFAOYSA-N,-3.9,-3.9,-3.4
JOWRFSPJFXLGGY-VIFPVBQESA-N,-6.3,-5.8,-5.1
NRNCYVBFPDDJNE-ZETCQYMHSA-N,-6.1,-5.3,-5.1
LAYVFLWAVIGDLK-LJQANCHMSA-N,-6.6,-5.7,-5.4
WZNJWVWKTVETCG-YFKPBYRVSA-N,-5.6,-5.2,-4.8
YMFGJWGABDOFID-UHFFFAOYSA-N,-6.0,-5.4,-5.3
WQABCVAJNWAXTE-VKHMYHEASA-N,-2.8,-2.7,-2.5
QANMHLXAZMSUEX-UHFFFAOYSA-N,-6.0,-6.3,-5.7
RWWYLEGWBNMMLJ-YSOARWBDSA-N,-7.9,-7.7,-6.4
MPDGHEJMBKOTSU-YKLVYJNSSA-N,-6.9,-6.5,-5.9
JDLSRXWHEBFHNC-UHFFFAOYSA-N,-6.9,-5.9,-6.2
