ligand,E1,E2,E3
UHDGCWIWMRVCDJ-CCXZUQQUSA-N,-5.8,-4.7,-4.7
OXNIZHLAWKMVMX-UHFFFAOYSA-N,-6.7,-4.6,-5.1
KDYFGRWQOYBRFD-UHFFFAOYSA-N,-5.0,-3.4,-3.9
YFLRYAVDPKONNX-UHFFFAOYSA-N,-5.4,-5.0,-5.0
OBZHEBDUNPOCJG-WBXJDKIVSA-N,-7.9,-7.4,-7.8
YVGGHNCTFXOJCH-UHFFFAOYSA-N,-5.5,-5.8,-5.2
DB00336,-6.5,-5.0,-5.4
VYQNWZOUAUKGHI-UHFFFAOYSA-N,-5.9,-5.3,-5.0
LSAMUAYPDHUBQD-OLKPEBQYSA-N,-4.4,-4.1,-4.4
HDGFUOKLIQJQCS-UHFFFAOYSA-O,-6.2,-6.1,-5.7
HTYIXCKSEQQCJO-NSHDSACASA-N,-5.4,-4.5,-5.1
IAIWVQXQOWNYOU-FPYGCLRLSA-N,-6.4,-4.6,-5.2
JCKYGMPEJWAADB-UHFFFAOYSA-N,-5.8,-4.7,-4.7
GCHKUUOPYMFGEY-VMPITWQZSA-N,-5.6,-4.3,-4.7
HLIBJQGJVDHCNB-UHFFFAOYSA-N,-6.8,-6.0,-5.6
RBTBFTRPCNLSDE-UHFFFAOYSA-N,-5.6,-5.1,-5.5
UYUXSRADSPPKRZ-SKNVOMKLSA-N,-5.6,-3.9,-4.8
VYFYYTLLBUKUHU-UHFFFAOYSA-N,-5.5,-4.3,-5.2
DLNKOYKMWOXYQA-APPZFPTMSA-N,-4.7,-4.1,-4.0
DZGWFCGJZKJUFP-UHFFFAOYSA-N,-5.0,-3.9,-4.1
ANTSCNMPPGJYLG-UHFFFAOYSA-N,-6.7,-5.7,-5.9
LRCXRAABFLIVAI-QMMMGPOBSA-N,-5.4,-4.2,-4.7
SUWZHLCNFQWNPE-LATRNWQMSA-N,-6.3,-5.4,-5.7
