ligand,E1,E2,E3
HTMIBDQKFHUPSX-AWEZNQCLSA-N,-6.0,-6.1,-5.7
PFENFDGYVLAFBR-UHFFFAOYSA-N,-6.1,-6.1,-5.9
XOVJAYNMQDTIJD-MRVPVSSYSA-N,-5.4,-6.0,-6.3
VWFCHDSQECPREK-LURJTMIESA-N,-6.0,-5.4,-5.5
GXDALQBWZGODGZ-UHFFFAOYSA-N,-8.1,-7.9,-7.5
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,-5.8,-5.3,-5.3
LVWZTYCIRDMTEY-UHFFFAOYSA-N,-5.5,-5.7,-5.9
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,-5.1,-5.2,-5.5
HDOZVRUNCMBHFH-UHFFFAOYSA-N,-6.2,-5.9,-5.6
DPNGIIPSQYKWQA-AVGNSLFASA-N,-6.9,-6.2,-6.0
CTRLABGOLIVAIY-UHFFFAOYSA-N,-7.4,-6.5,-6.0
STQGQHZAVUOBTE-VGBVRHCVSA-N,-8.0,-7.9,-7.6
ISEHJSHTIVKELA-VDFGSOQMSA-N,-5.5,-4.8,-4.9
OOBHFESNSZDWIU-ONGXEEELSA-N,-5.5,-4.7,-5.6
NENBAISIHCWPKP-UHFFFAOYSA-N,-5.4,-5.2,-5.3
AGBQKNBQESQNJD-ZETCQYMHSA-N,-5.2,-4.4,-4.2
CBHCDHNUZWWAPP-OAHLLOKOSA-N,-6.3,-6.1,-5.7
JRFKIOFLCXKVOT-UHFFFAOYSA-N,-5.8,-4.7,-4.6
IUWVALYLNVXWKX-UHFFFAOYSA-N,-5.8,-4.7,-4.6
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-7.4,-7.6,-6.9
WBLPIVIXQOFTPQ-HTRCEHHLSA-N,-4.6,-4.2,-4.6
UCHDWCPVSPXUMX-TZIWLTJVSA-N,-8.0,-7.5,-7.7
JQKHJQJVKRFMCO-SNAWJCMRSA-N,-8.1,-6.1,-5.4
MOYGZHXDRJNJEP-HHHXNRCGSA-N,-7.7,-7.3,-7.4
