ligand,E1,E2,E3
XZEUAXYWNKYKPL-WDYNHAJCSA-N,-6.6,-7.6,-8.8
ZVSGUZQJNXHNIL-UHFFFAOYSA-N,-6.4,-6.4,-7.1
LMOINURANNBYCM-LLVKDONJSA-N,-6.6,-6.3,-6.4
ITMSAWKLJVGBIT-VKHMYHEASA-N,-5.1,-5.2,-5.2
ALWKGYPQUAPLQC-UHFFFAOYSA-N,-5.5,-6.0,-5.9
USSIQXCVUWKGNF-KRWDZBQOSA-N,-6.6,-6.3,-6.2
BUJAGSGYPOAWEI-VIFPVBQESA-N,-5.9,-5.9,-6.3
KVHHQGIIZCJATJ-BXUZGUMPSA-N,-5.8,-6.0,-6.3
LSLYOANBFKQKPT-PIGZYNQJSA-N,-7.4,-8.0,-8.2
QNZCBYKSOIHPEH-UHFFFAOYSA-N,-8.9,-7.9,-9.2
AUZONCFQVSMFAP-UHFFFAOYSA-N,-4.2,-4.3,-4.3
FMRHJJZUHUTGKE-LBPRGKRZSA-N,-5.9,-6.7,-6.7
JEYCTXHKTXCGPB-UHFFFAOYSA-N,-7.0,-7.5,-8.2
KSGXQBZTULBEEQ-UHFFFAOYSA-N,-8.9,-8.9,-8.7
KYGZCKSPAKDVKC-UHFFFAOYSA-N,-6.7,-6.5,-7.3
AEOCXXJPGCBFJA-UHFFFAOYSA-N,-4.9,-5.1,-5.7
AHZBEVXBKNYXPU-UHFFFAOYSA-N,-6.9,-6.8,-7.6
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.0,-5.0,-4.9
METKIMKYRPQLGS-GFCCVEGCSA-N,-6.4,-7.0,-6.9
YSAUAVHXTIETRK-AATRIKPKSA-N,-5.4,-6.1,-5.8
PDWUPXJEEYOOTR-IUAIQHPESA-N,-5.8,-6.0,-6.1
QNEXFJFTGQBXBJ-MRVPVSSYSA-N,-5.6,-6.0,-5.8
HTIQEAQVCYTUBX-KRWDZBQOSA-N,-6.4,-6.3,-6.4
DKVNAGXPRSYHLB-UHFFFAOYSA-N,-6.9,-6.8,-7.2
URCIJDUOBBSMII-HZPDHXFCSA-N,-5.2,-6.8,-7.6
