ligand,E1,E2,E3
OKJPEAGHQZHRQV-UHFFFAOYSA-N,-2.6,-2.3,-2.3
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-2.4,-2.4,-2.2
HVTQGIFBNBMSGE-JZRMKITLSA-N,-4.1,-3.4,-3.8
PMFZALLSVLZXMR-SFHVURJKSA-N,-6.3,-6.0,-5.6
HSMNQINEKMPTIC-UHFFFAOYSA-N,-6.0,-6.2,-5.4
RWLALWYNXFYRGW-YUMQZZPRSA-N,-5.0,-4.3,-4.2
PBVFROWIWWGIFK-KWCOIAHCSA-N,-4.1,-3.6,-3.6
QIGBRXMKCJKVMJ-UHFFFAOYSA-N,-5.0,-4.2,-4.3
TXCGAZHTZHNUAI-UHFFFAOYSA-N,-6.3,-6.2,-5.1
MBHXKZDTQCSVPM-BDAFLREQSA-N,-7.6,-9.1,-6.9
IRZVVDMCEZNNCW-UHFFFAOYSA-N,-8.6,-8.4,-6.7
GUTZRTRUIMWMJZ-SSDOTTSWSA-N,-6.3,-7.2,-6.1
KEJXLQUPYHWCNM-UHFFFAOYSA-N,-6.6,-5.8,-5.1
RARSHUDCJQSEFJ-UHFFFAOYSA-N,-5.7,-5.3,-5.0
MUCZHBLJLSDCSD-UHFFFAOYSA-N,-5.1,-5.0,-4.2
MOYKHGMNXAOIAT-JGWLITMVSA-N,-5.7,-5.7,-5.9
CXQGFLBVUNUQIA-UHFFFAOYSA-N,-6.6,-7.2,-6.0
RBNWAMSGVWEHFP-WAAGHKOSSA-N,-6.4,-4.9,-4.9
OSCTXCOERRNGLW-UHFFFAOYSA-N,-6.3,-5.9,-5.5
OSDLLIBGSJNGJE-UHFFFAOYSA-N,-5.3,-4.8,-4.7
KWGRBVOPPLSCSI-WCBMZHEXSA-N,-5.7,-5.1,-4.8
BTGNGJJLZOIYID-UHFFFAOYSA-N,-8.0,-8.1,-6.5
QXKHYNVANLEOEG-UHFFFAOYSA-N,-6.3,-6.6,-5.6
GFBKORZTTCHDGY-UWVJOHFNSA-N,-8.0,-8.4,-6.8
