ligand,E1,E2,E3
PMFZALLSVLZXMR-SFHVURJKSA-N,-6.2,-5.7,-5.0
GUTZRTRUIMWMJZ-SSDOTTSWSA-N,-6.8,-6.0,-5.2
QIGBRXMKCJKVMJ-UHFFFAOYSA-N,-4.7,-4.4,-4.2
OKJPEAGHQZHRQV-UHFFFAOYSA-N,-2.3,-2.1,-2.5
QXKHYNVANLEOEG-UHFFFAOYSA-N,-7.1,-5.8,-5.8
KWGRBVOPPLSCSI-WCBMZHEXSA-N,-5.5,-5.0,-4.9
HSMNQINEKMPTIC-UHFFFAOYSA-N,-6.5,-6.2,-5.2
OSDLLIBGSJNGJE-UHFFFAOYSA-N,-5.4,-4.5,-4.3
OSCTXCOERRNGLW-UHFFFAOYSA-N,-6.2,-6.4,-5.4
CXQGFLBVUNUQIA-UHFFFAOYSA-N,-5.8,-6.0,-5.1
PBVFROWIWWGIFK-KWCOIAHCSA-N,-3.3,-3.6,-2.9
KEJXLQUPYHWCNM-UHFFFAOYSA-N,-6.3,-5.9,-5.1
RBNWAMSGVWEHFP-WAAGHKOSSA-N,-4.7,-4.5,-4.6
MOYKHGMNXAOIAT-JGWLITMVSA-N,-5.9,-5.2,-4.7
IRZVVDMCEZNNCW-UHFFFAOYSA-N,-7.3,-7.0,-6.3
TXCGAZHTZHNUAI-UHFFFAOYSA-N,-5.6,-5.2,-5.3
RARSHUDCJQSEFJ-UHFFFAOYSA-N,-5.6,-5.0,-5.3
MUCZHBLJLSDCSD-UHFFFAOYSA-N,-4.4,-4.1,-4.0
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-2.3,-2.1,-2.0
RWLALWYNXFYRGW-YUMQZZPRSA-N,-4.4,-3.9,-4.3
HVTQGIFBNBMSGE-JZRMKITLSA-N,-3.7,-3.7,-3.1
GFBKORZTTCHDGY-UWVJOHFNSA-N,-7.2,-5.9,-5.7
BTGNGJJLZOIYID-UHFFFAOYSA-N,-7.1,-6.1,-6.4
