ligand,E1,E2,E3
VWEMSUCCUQSLME-NRFANRHFSA-N,-6.3,-6.6,-6.4
HRRXCXABAPSOCP-AREMUKBSSA-N,-6.6,-6.6,-6.6
OKACKALPXHBEMA-DKXJUACHSA-N,-4.4,-5.4,-4.2
RRHJHSBDJDZUGL-UHFFFAOYSA-N,-5.8,-5.9,-6.3
KQPKPCNLIDLUMF-MRVPVSSYSA-N,-4.1,-4.7,-5.0
XMFCOYRWYYXZMY-HXUWFJFHSA-N,-6.1,-6.6,-5.9
ZOZKYEHVNDEUCO-DKXJUACHSA-N,-5.3,-6.2,-5.1
KHOITXIGCFIULA-UHFFFAOYSA-N,-6.0,-7.1,-6.0
GJPICJJJRGTNOD-UHFFFAOYSA-N,-6.4,-7.1,-6.8
SIBQAECNSSQUOD-UHFFFAOYSA-N,-5.9,-6.4,-5.7
RHAXSHUQNIEUEY-UHFFFAOYSA-N,-6.0,-5.4,-5.8
OZWKMVRBQXNZKK-NSHDSACASA-N,-6.1,-6.6,-6.7
TYMRLRRVMHJFTF-UHFFFAOYSA-N,-5.0,-4.8,-5.2
JRTIDHTUMYMPRU-UHFFFAOYSA-N,-5.9,-6.1,-6.1
OBATZBGFDSVCJD-LALPQLPRSA-N,-7.3,-8.2,-8.8
KYBOHGVERHWSSV-VNIVIJDLSA-N,-4.4,-5.6,-5.2
QTFKTBRIGWJQQL-KBPBESRZSA-N,-4.5,-5.6,-5.0
BFYRHDVAEJIBON-UHFFFAOYSA-N,-6.2,-7.5,-6.1
ZZVUWRFHKOJYTH-UHFFFAOYSA-N,-5.7,-4.9,-5.7
KRNAOFGYEFKHPB-ANJVHQHFSA-N,-8.5,-8.6,-9.1
CHOBRHHOYQKCOU-UHFFFAOYSA-N,-5.6,-5.2,-5.5
IYEPZNKOJZOGJG-HNNXBMFYSA-N,-5.6,-5.9,-6.3
CZTQZXZIADLWOZ-CRAIPNDOSA-N,-6.3,-6.8,-6.4
PIDSZXPFGCURGN-VIFPVBQESA-N,-5.4,-5.7,-5.7
OUJTZYPIHDYQMC-LJQANCHMSA-N,-5.2,-6.7,-5.5
