ligand,E1,E2,E3
JVVRCYWZTJLJSG-UHFFFAOYSA-N,-4.0,-4.0,-4.1
HZQDCMWJEBCWBR-UUOKFMHZSA-N,-5.6,-5.7,-5.6
JBIMVDZLSHOPLA-LSCVHKIXSA-N,-6.5,-6.4,-6.2
VWQZJJZGISNFOE-UHFFFAOYSA-N,-5.8,-6.2,-6.0
JSWZEAMFRNKZNL-UHFFFAOYSA-N,-6.9,-7.1,-7.0
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,-5.2,-5.1,-5.2
PIWKPBJCKXDKJR-SFOWXEAESA-N,-4.5,-4.1,-4.2
ZYEPZINLLPPBMI-GOSISDBHSA-N,-6.1,-6.1,-6.4
IIXWYSCJSQVBQM-LLVKDONJSA-N,-7.4,-7.3,-7.4
HAWPXGHAZFHHAD-UHFFFAOYSA-N,-3.1,-3.2,-3.0
VNLMRPAWAMPLNZ-LURJTMIESA-N,-5.1,-5.4,-5.3
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-3.4,-2.6,-2.4
YXKTVDFXDRQTKV-HNNXBMFYSA-N,-5.7,-5.0,-5.6
JLRNKCZRCMIVKA-UHFFFAOYSA-N,-6.1,-6.2,-5.7
AYJVGKWCGIYEAK-UHFFFAOYSA-N,-5.3,-5.8,-5.8
GSEJCLTVZPLZKY-UHFFFAOYSA-N,-3.4,-3.7,-3.4
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-4.8,-4.4,-4.1
VEQOALNAAJBPNY-UHFFFAOYSA-N,-5.8,-5.9,-5.6
NBIIXXVUZAFLBC-UHFFFAOYSA-N,-2.7,-2.9,-2.9
AUFSOOYCQYDGES-SECBINFHSA-N,-4.7,-4.6,-4.6
WDVSHHCDHLJJJR-UHFFFAOYSA-N,-5.9,-6.1,-5.6
NHKZSTHOYNWEEZ-AFCXAGJDSA-N,-5.2,-5.5,-5.3
NHUHCSRWZMLRLA-UHFFFAOYSA-N,-5.9,-6.0,-5.8
