ligand,E1,E2,E3
VWQZJJZGISNFOE-UHFFFAOYSA-N,-8.3,-8.8,-7.5
JSWZEAMFRNKZNL-UHFFFAOYSA-N,-8.9,-8.2,-7.7
YXKTVDFXDRQTKV-HNNXBMFYSA-N,-7.2,-6.2,-6.2
JLRNKCZRCMIVKA-UHFFFAOYSA-N,-8.3,-8.3,-8.2
JBIMVDZLSHOPLA-LSCVHKIXSA-N,-8.8,-8.4,-8.4
AYJVGKWCGIYEAK-UHFFFAOYSA-N,-8.6,-7.5,-6.6
GSEJCLTVZPLZKY-UHFFFAOYSA-N,-4.6,-4.9,-3.9
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,-7.5,-7.2,-7.4
IIXWYSCJSQVBQM-LLVKDONJSA-N,-10.6,-10.3,-10.1
VEQOALNAAJBPNY-UHFFFAOYSA-N,-6.5,-6.3,-6.0
WDVSHHCDHLJJJR-UHFFFAOYSA-N,-7.7,-8.0,-6.8
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-3.1,-3.1,-2.8
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-5.6,-5.4,-4.7
HAWPXGHAZFHHAD-UHFFFAOYSA-N,-3.6,-3.8,-3.2
ZYEPZINLLPPBMI-GOSISDBHSA-N,-8.2,-7.6,-7.6
AUFSOOYCQYDGES-SECBINFHSA-N,-5.4,-5.5,-5.1
NHUHCSRWZMLRLA-UHFFFAOYSA-N,-7.7,-7.7,-7.4
NHKZSTHOYNWEEZ-AFCXAGJDSA-N,-8.0,-8.7,-7.3
HZQDCMWJEBCWBR-UUOKFMHZSA-N,-8.2,-8.5,-7.6
VNLMRPAWAMPLNZ-LURJTMIESA-N,-6.1,-7.2,-6.0
PIWKPBJCKXDKJR-SFOWXEAESA-N,-4.9,-4.8,-4.4
JVVRCYWZTJLJSG-UHFFFAOYSA-N,-5.4,-5.3,-4.7
NBIIXXVUZAFLBC-UHFFFAOYSA-N,-4.0,-4.3,-3.2
