ligand,E1,E2,E3
VEQOALNAAJBPNY-UHFFFAOYSA-N,-5.8,-5.8,-6.7
AYJVGKWCGIYEAK-UHFFFAOYSA-N,-6.8,-7.1,-8.0
PIWKPBJCKXDKJR-SFOWXEAESA-N,-4.9,-4.6,-4.9
YXKTVDFXDRQTKV-HNNXBMFYSA-N,-5.5,-6.9,-7.7
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-4.8,-5.4,-5.3
NBIIXXVUZAFLBC-UHFFFAOYSA-N,-3.3,-3.3,-3.3
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-3.0,-2.9,-3.1
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,-6.4,-6.8,-7.4
AUFSOOYCQYDGES-SECBINFHSA-N,-5.2,-5.0,-5.6
HAWPXGHAZFHHAD-UHFFFAOYSA-N,-3.2,-3.5,-3.8
WDVSHHCDHLJJJR-UHFFFAOYSA-N,-6.5,-6.6,-7.5
IIXWYSCJSQVBQM-LLVKDONJSA-N,-9.2,-8.3,-9.4
VWQZJJZGISNFOE-UHFFFAOYSA-N,-7.0,-7.7,-7.0
NHKZSTHOYNWEEZ-AFCXAGJDSA-N,-6.7,-7.0,-6.1
JSWZEAMFRNKZNL-UHFFFAOYSA-N,-7.9,-7.7,-8.5
VNLMRPAWAMPLNZ-LURJTMIESA-N,-6.0,-6.1,-6.4
GSEJCLTVZPLZKY-UHFFFAOYSA-N,-4.3,-4.4,-4.6
JLRNKCZRCMIVKA-UHFFFAOYSA-N,-6.9,-7.4,-8.1
HZQDCMWJEBCWBR-UUOKFMHZSA-N,-6.7,-7.1,-6.6
ZYEPZINLLPPBMI-GOSISDBHSA-N,-6.7,-6.7,-7.0
JBIMVDZLSHOPLA-LSCVHKIXSA-N,-7.4,-7.3,-8.0
NHUHCSRWZMLRLA-UHFFFAOYSA-N,-7.5,-7.4,-7.7
JVVRCYWZTJLJSG-UHFFFAOYSA-N,-4.7,-4.6,-5.3
