ligand,E1,E2,E3
GSEJCLTVZPLZKY-UHFFFAOYSA-N,-4.3,-4.4,-4.3
YXKTVDFXDRQTKV-HNNXBMFYSA-N,-5.3,-6.9,-7.7
HZQDCMWJEBCWBR-UUOKFMHZSA-N,-6.4,-7.1,-6.6
JVVRCYWZTJLJSG-UHFFFAOYSA-N,-4.7,-4.6,-5.3
ZYEPZINLLPPBMI-GOSISDBHSA-N,-6.7,-6.7,-7.0
VWQZJJZGISNFOE-UHFFFAOYSA-N,-7.0,-7.6,-7.0
AUFSOOYCQYDGES-SECBINFHSA-N,-5.1,-5.1,-5.6
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-3.0,-2.9,-3.1
IIXWYSCJSQVBQM-LLVKDONJSA-N,-9.3,-8.3,-9.4
VEQOALNAAJBPNY-UHFFFAOYSA-N,-5.8,-5.8,-6.7
NHKZSTHOYNWEEZ-AFCXAGJDSA-N,-6.8,-6.9,-6.2
VNLMRPAWAMPLNZ-LURJTMIESA-N,-6.0,-6.1,-6.2
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-4.9,-5.4,-5.3
JLRNKCZRCMIVKA-UHFFFAOYSA-N,-7.3,-8.0,-8.0
AYJVGKWCGIYEAK-UHFFFAOYSA-N,-6.8,-6.9,-7.8
PIWKPBJCKXDKJR-SFOWXEAESA-N,-4.9,-4.6,-4.8
NHUHCSRWZMLRLA-UHFFFAOYSA-N,-7.5,-7.4,-7.7
NBIIXXVUZAFLBC-UHFFFAOYSA-N,-3.3,-3.3,-3.3
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,-6.9,-6.8,-7.2
JBIMVDZLSHOPLA-LSCVHKIXSA-N,-7.1,-7.4,-7.9
HAWPXGHAZFHHAD-UHFFFAOYSA-N,-3.4,-3.5,-3.7
JSWZEAMFRNKZNL-UHFFFAOYSA-N,-7.6,-7.7,-8.4
WDVSHHCDHLJJJR-UHFFFAOYSA-N,-6.5,-6.6,-7.5
