ligand,E1,E2,E3
BSHWLCACYCVCJE-REWPJTCUSA-N,-8.3,-6.9,-4.8
VSRBKQFNFZQRBM-ZETCQYMHSA-N,-4.6,-4.1,-3.7
XFYDIVBRZNQMJC-UHFFFAOYSA-N,-6.4,-6.2,-4.9
VYAGDYWTCWDKIS-MRVPVSSYSA-N,-5.0,-5.3,-5.2
QWCRAEMEVRGPNT-UHFFFAOYSA-N,-8.6,-7.0,-6.3
NEDPPCHNEOMTJV-UHFFFAOYSA-N,-7.4,-6.6,-6.5
MPOYJPINNSIHAK-UHFFFAOYSA-N,-5.9,-5.0,-4.5
GMVPRGQOIOIIMI-DWKJAMRDSA-N,-6.3,-5.8,-5.1
QCWJONLQSHEGEJ-UHFFFAOYSA-N,-4.9,-4.4,-3.4
OATDVDIMNNZTEY-DAXLTYESSA-N,-8.8,-6.8,-5.8
IQVRBWUUXZMOPW-PKNBQFBNSA-N,-8.7,-7.0,-5.4
WHLUQAYNVOGZST-UHFFFAOYSA-N,-6.8,-5.7,-5.0
YMVWGSQGCWCDGW-UHFFFAOYSA-N,-7.2,-6.5,-5.6
NCNRHFGMJRPRSK-UHFFFAOYSA-N,-9.5,-7.1,-6.8
ZJIJAJXFLBMLCK-UHFFFAOYSA-N,-7.7,-5.5,-4.7
FGXWKSZFVQUSTL-UHFFFAOYSA-N,-10.5,-8.2,-6.9
PXLVRFQEBVNJOH-SECBINFHSA-N,-6.7,-5.4,-5.5
IQFYYKKMVGJFEH-CSMHCCOUSA-N,-7.5,-6.5,-5.5
BCQTVJKBTWGHCX-UHFFFAOYSA-N,-7.6,-6.2,-5.8
RDEOYUSTRWNWLX-KRWDZBQOSA-N,-8.2,-6.1,-5.7
HXCXASJHZQXCKK-UHFFFAOYSA-N,-6.1,-4.9,-4.3
YEJCDKJIEMIWRQ-UHFFFAOYSA-N,-7.7,-6.5,-5.9
BWSSMIJUDVUASQ-AWEZNQCLSA-N,-8.1,-9.0,-6.7
IUNJANQVIJDFTQ-TUAOUCFPSA-N,-6.9,-5.6,-5.1
DFPJEJKMDZFZHC-GHVJWSGMSA-N,-10.1,-7.8,-7.4
