ligand,E1,E2,E3
ZJIJAJXFLBMLCK-UHFFFAOYSA-N,-5.4,-4.6,-4.4
QCWJONLQSHEGEJ-UHFFFAOYSA-N,-3.9,-3.8,-3.7
BSHWLCACYCVCJE-REWPJTCUSA-N,-6.8,-6.1,-6.1
VSRBKQFNFZQRBM-ZETCQYMHSA-N,-3.7,-3.1,-3.6
MPOYJPINNSIHAK-UHFFFAOYSA-N,-4.8,-3.7,-4.0
YMVWGSQGCWCDGW-UHFFFAOYSA-N,-6.1,-5.0,-5.3
VYAGDYWTCWDKIS-MRVPVSSYSA-N,-5.1,-4.3,-4.0
RDEOYUSTRWNWLX-KRWDZBQOSA-N,-6.3,-5.0,-5.2
OATDVDIMNNZTEY-DAXLTYESSA-N,-6.2,-5.7,-5.5
IQVRBWUUXZMOPW-PKNBQFBNSA-N,-6.6,-5.6,-5.8
IUNJANQVIJDFTQ-TUAOUCFPSA-N,-5.6,-5.9,-5.1
BCQTVJKBTWGHCX-UHFFFAOYSA-N,-6.1,-5.3,-4.6
HXCXASJHZQXCKK-UHFFFAOYSA-N,-4.9,-3.8,-4.8
QWCRAEMEVRGPNT-UHFFFAOYSA-N,-6.9,-6.3,-6.1
WHLUQAYNVOGZST-UHFFFAOYSA-N,-5.0,-4.3,-5.2
FGXWKSZFVQUSTL-UHFFFAOYSA-N,-8.3,-6.8,-6.5
YEJCDKJIEMIWRQ-UHFFFAOYSA-N,-7.2,-5.6,-6.2
DFPJEJKMDZFZHC-GHVJWSGMSA-N,-7.6,-7.2,-6.9
GMVPRGQOIOIIMI-DWKJAMRDSA-N,-5.7,-4.6,-4.5
PXLVRFQEBVNJOH-SECBINFHSA-N,-5.8,-5.2,-4.9
XFYDIVBRZNQMJC-UHFFFAOYSA-N,-5.2,-5.1,-4.7
NEDPPCHNEOMTJV-UHFFFAOYSA-N,-6.5,-6.0,-6.2
NCNRHFGMJRPRSK-UHFFFAOYSA-N,-7.1,-6.2,-5.9
IQFYYKKMVGJFEH-CSMHCCOUSA-N,-6.1,-5.5,-5.1
BWSSMIJUDVUASQ-AWEZNQCLSA-N,-6.7,-5.9,-5.7
