ligand,E1,E2,E3
MXUNKHLAEDCYJL-JTQLQIEISA-N,-6.8,-7.4,-6.5
SQVIAVUSQAWMKL-JTQLQIEISA-N,-6.3,-6.4,-5.5
FVRDYQYEVDDKCR-DBRKOABJSA-N,-7.3,-8.5,-7.0
STECJAGHUSJQJN-VJQRDGCPSA-N,-7.7,-7.7,-7.7
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-8.6,-8.3,-8.1
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-5.7,-5.8,-5.4
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-7.3,-7.0,-6.4
DB12328,-7.6,-7.6,-6.2
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.8,-6.8,-6.8
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-8.5,-8.4,-8.2
SPOAFZKFCYREMW-UDHCHFQSSA-N,-7.4,-7.0,-7.0
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.7,-7.3,-7.2
JIEKMACRVQTPRC-UHFFFAOYSA-N,-8.8,-8.3,-8.4
VKQFCGNPDRICFG-SFHVURJKSA-N,-7.4,-8.0,-7.8
KUEUWHJGRZKESU-UHFFFAOYSA-N,-9.4,-8.5,-9.0
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-7.2,-6.9,-6.5
MYWUZJCMWCOHBA-SECBINFHSA-N,-5.5,-5.6,-5.3
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-5.3,-5.8,-5.2
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-8.6,-8.5,-8.2
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-8.2,-8.0,-7.4
