ligand,E1,E2,E3
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-7.5,-6.5,-6.3
VKQFCGNPDRICFG-SFHVURJKSA-N,-6.2,-6.2,-5.7
JIEKMACRVQTPRC-UHFFFAOYSA-N,-8.3,-6.2,-6.5
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-5.8,-3.8,-4.0
STECJAGHUSJQJN-VJQRDGCPSA-N,-7.4,-5.9,-6.2
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.6,-5.0,-5.1
MYWUZJCMWCOHBA-SECBINFHSA-N,-5.7,-5.0,-4.4
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-8.3,-6.4,-6.2
KUEUWHJGRZKESU-UHFFFAOYSA-N,-8.3,-7.1,-5.6
SPOAFZKFCYREMW-UDHCHFQSSA-N,-6.6,-5.6,-4.7
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-8.0,-6.4,-5.8
DB12328,-6.8,-4.5,-4.9
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.6,-5.6,-4.9
FVRDYQYEVDDKCR-DBRKOABJSA-N,-6.5,-5.7,-5.9
MXUNKHLAEDCYJL-JTQLQIEISA-N,-7.1,-6.3,-5.4
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-6.1,-5.1,-4.5
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-6.9,-6.7,-6.1
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.4,-5.5,-4.7
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.2,-6.2,-6.0
SQVIAVUSQAWMKL-JTQLQIEISA-N,-6.2,-5.3,-5.1
