ligand,E1,E2,E3
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.3,-6.3,-6.5
KUEUWHJGRZKESU-UHFFFAOYSA-N,-7.3,-8.3,-8.6
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-7.2,-7.2,-7.8
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-5.8,-6.4,-6.4
VKQFCGNPDRICFG-SFHVURJKSA-N,-7.0,-7.3,-7.1
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-7.3,-7.4,-8.4
STECJAGHUSJQJN-VJQRDGCPSA-N,-7.4,-7.2,-7.3
FVRDYQYEVDDKCR-DBRKOABJSA-N,-6.4,-6.7,-6.7
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-5.3,-5.7,-5.7
JIEKMACRVQTPRC-UHFFFAOYSA-N,-7.7,-7.7,-8.0
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.2,-6.2,-6.4
SPOAFZKFCYREMW-UDHCHFQSSA-N,-6.0,-6.6,-6.3
MXUNKHLAEDCYJL-JTQLQIEISA-N,-6.0,-7.1,-6.7
DB12328,-6.5,-6.4,-6.3
SQVIAVUSQAWMKL-JTQLQIEISA-N,-5.7,-5.8,-6.0
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-7.1,-7.2,-7.5
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-5.3,-5.2,-5.5
MYWUZJCMWCOHBA-SECBINFHSA-N,-5.1,-5.3,-5.8
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-7.7,-8.1,-8.1
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.5,-7.2,-7.2
