ligand,E1,E2,E3
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.8,-6.1,-6.2
JIEKMACRVQTPRC-UHFFFAOYSA-N,-8.4,-7.7,-7.4
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-8.4,-6.4,-7.4
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-8.1,-6.7,-8.5
MXUNKHLAEDCYJL-JTQLQIEISA-N,-7.3,-6.1,-6.9
DB12328,-6.5,-5.9,-6.8
FVRDYQYEVDDKCR-DBRKOABJSA-N,-7.3,-6.0,-6.5
SQVIAVUSQAWMKL-JTQLQIEISA-N,-6.1,-5.1,-5.8
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-8.7,-7.1,-7.8
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-6.8,-6.4,-6.2
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.4,-6.7,-7.3
MYWUZJCMWCOHBA-SECBINFHSA-N,-5.6,-4.9,-5.0
SPOAFZKFCYREMW-UDHCHFQSSA-N,-7.0,-5.0,-6.1
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-7.9,-7.0,-7.4
KUEUWHJGRZKESU-UHFFFAOYSA-N,-9.0,-7.7,-8.3
NPRHVSBSZMAEIN-NRFANRHFSA-N,-6.7,-5.8,-6.8
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-5.8,-5.0,-5.0
VKQFCGNPDRICFG-SFHVURJKSA-N,-7.5,-6.4,-7.2
STECJAGHUSJQJN-VJQRDGCPSA-N,-7.5,-6.4,-7.6
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-5.8,-5.0,-5.3
