ligand,E1,E2,E3
FVRDYQYEVDDKCR-DBRKOABJSA-N,-7.5,-6.0,-5.3
MYWUZJCMWCOHBA-SECBINFHSA-N,-5.8,-5.4,-4.1
HTNPEHXGEKVIHG-QCNRFFRDSA-N,-8.8,-6.7,-6.2
DB12328,-7.1,-5.0,-5.2
WEEGYLXZBRQIMU-WAAGHKOSSA-N,-4.8,-4.4,-4.5
NPRHVSBSZMAEIN-NRFANRHFSA-N,-5.5,-5.7,-4.9
SQVIAVUSQAWMKL-JTQLQIEISA-N,-6.1,-5.3,-4.6
MXUNKHLAEDCYJL-JTQLQIEISA-N,-7.3,-5.6,-5.1
NCYVXEGFNDZQCU-UHFFFAOYSA-N,-6.1,-4.8,-4.2
DHCUQNSUUYMFGX-UHFFFAOYSA-N,-6.9,-5.9,-4.4
MDKGKXOCJGEUJW-VIFPVBQESA-N,-7.6,-6.4,-5.6
XWLUWCNOOVRFPX-UHFFFAOYSA-N,-7.3,-6.7,-6.4
QTGAJCQTLIRCFL-UHFFFAOYSA-N,-7.3,-5.5,-4.6
JIEKMACRVQTPRC-UHFFFAOYSA-N,-8.5,-7.6,-6.0
STECJAGHUSJQJN-VJQRDGCPSA-N,-8.2,-6.3,-5.7
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-7.0,-7.2,-5.7
HOKDBMAJZXIPGC-MRXNPFEDSA-N,-6.7,-6.9,-5.7
VKQFCGNPDRICFG-SFHVURJKSA-N,-5.3,-6.2,-5.0
SPOAFZKFCYREMW-UDHCHFQSSA-N,-7.4,-5.5,-5.0
KUEUWHJGRZKESU-UHFFFAOYSA-N,-9.8,-7.5,-6.7
