ligand,E1,E2,E3
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-8.2,-6.3,-5.7
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-6.9,-5.6,-5.1
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-7.7,-5.3,-4.6
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.5,-2.8,-2.1
LXCFILQKKLGQFO-UHFFFAOYSA-N,-6.3,-5.5,-4.3
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-9.0,-7.3,-6.2
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-5.1,-4.3,-3.6
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-8.3,-5.4,-5.8
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-6.9,-5.8,-5.5
OTVAEFIXJLOWRX-NXEZZACHSA-N,-8.1,-6.1,-5.8
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-10.0,-6.4,-5.3
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.7,-4.0,-2.4
SONNWYBIRXJNDC-VIFPVBQESA-N,-6.7,-5.9,-4.8
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-6.1,-4.6,-5.0
RTGDFNSFWBGLEC-SYZQJQIISA-N,-9.2,-6.2,-6.3
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-6.7,-5.7,-4.5
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-5.7,-5.7,-4.3
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-5.4,-4.4,-4.0
