ligand,E1,E2,E3
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-5.2,-5.1,-5.2
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.2,-3.0,-2.9
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-7.1,-7.3,-7.5
RTGDFNSFWBGLEC-SYZQJQIISA-N,-7.7,-7.8,-7.9
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.5,-2.4,-2.4
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.0,-4.8,-4.6
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-5.3,-5.4,-5.6
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-6.0,-6.1,-6.1
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-4.6,-4.4,-5.4
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-7.2,-8.0,-8.0
LXCFILQKKLGQFO-UHFFFAOYSA-N,-5.0,-5.6,-5.5
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-6.6,-6.5,-6.9
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-5.8,-5.7,-6.7
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-6.6,-7.0,-6.7
SONNWYBIRXJNDC-VIFPVBQESA-N,-5.6,-5.9,-6.0
OTVAEFIXJLOWRX-NXEZZACHSA-N,-6.4,-6.4,-7.4
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-7.8,-8.0,-8.7
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-5.2,-5.5,-5.7
