ligand,E1,E2,E3
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.1,-4.7,-4.3
SONNWYBIRXJNDC-VIFPVBQESA-N,-5.4,-5.8,-5.4
RTGDFNSFWBGLEC-SYZQJQIISA-N,-7.7,-6.3,-7.1
LXCFILQKKLGQFO-UHFFFAOYSA-N,-5.2,-5.5,-5.4
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-5.2,-5.9,-5.3
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.6,-2.6,-2.4
OTVAEFIXJLOWRX-NXEZZACHSA-N,-6.9,-6.3,-6.3
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-7.1,-6.8,-6.3
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-5.9,-5.9,-6.6
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-7.3,-6.2,-6.6
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-4.4,-5.0,-4.8
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-5.5,-5.4,-5.1
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-7.0,-6.9,-6.7
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-4.9,-4.0,-4.8
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-5.7,-4.8,-6.3
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-6.6,-7.2,-6.5
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-6.3,-6.7,-7.0
VZGDMQKNWNREIO-UHFFFAOYSA-N,-2.8,-2.1,-3.0
