ligand,E1,E2,E3
SONNWYBIRXJNDC-VIFPVBQESA-N,-5.6,-5.8,-6.0
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-5.1,-5.1,-5.1
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-4.6,-4.3,-5.4
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-6.5,-7.0,-6.7
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-5.7,-6.0,-6.1
RTGDFNSFWBGLEC-SYZQJQIISA-N,-7.7,-7.7,-8.0
OTVAEFIXJLOWRX-NXEZZACHSA-N,-6.5,-6.4,-7.4
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.4,-2.3,-2.4
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-5.2,-5.5,-5.7
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-8.1,-8.1,-8.8
LXCFILQKKLGQFO-UHFFFAOYSA-N,-5.0,-5.5,-5.5
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-5.1,-5.4,-5.6
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-5.8,-5.7,-6.7
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.0,-4.8,-4.6
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-6.6,-6.7,-7.0
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-7.2,-8.0,-8.0
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.2,-3.0,-2.9
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-7.0,-7.3,-7.6
