ligand,E1,E2,E3
RTGDFNSFWBGLEC-SYZQJQIISA-N,-6.1,-6.1,-8.7
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-5.5,-6.7,-7.7
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-3.8,-4.7,-5.1
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-4.8,-5.2,-5.8
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-5.6,-6.2,-7.5
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.4,-2.4,-2.5
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-6.0,-7.3,-7.5
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-4.8,-5.1,-5.5
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-4.1,-5.1,-4.9
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-3.3,-4.1,-4.2
VZGDMQKNWNREIO-UHFFFAOYSA-N,-2.3,-3.4,-3.0
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-4.8,-5.2,-6.0
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-5.2,-5.4,-6.3
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-6.4,-5.8,-7.3
SONNWYBIRXJNDC-VIFPVBQESA-N,-5.0,-5.0,-5.7
OTVAEFIXJLOWRX-NXEZZACHSA-N,-6.3,-6.0,-7.3
LXCFILQKKLGQFO-UHFFFAOYSA-N,-4.6,-4.9,-5.6
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-7.6,-6.1,-9.1
