ligand,E1,E2,E3
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-5.7,-5.3,-4.8
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.6,-4.1,-4.0
RTGDFNSFWBGLEC-SYZQJQIISA-N,-8.4,-7.0,-6.1
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-5.3,-4.4,-4.3
OTVAEFIXJLOWRX-NXEZZACHSA-N,-7.5,-6.6,-5.2
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-6.8,-6.2,-5.8
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-5.8,-5.5,-5.4
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-8.6,-6.6,-6.7
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.4,-2.4,-2.8
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-6.6,-4.8,-4.9
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-7.9,-6.4,-5.1
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-7.6,-6.5,-5.7
LXCFILQKKLGQFO-UHFFFAOYSA-N,-5.5,-5.5,-5.2
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-5.6,-3.7,-3.8
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-7.3,-6.1,-5.7
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-6.8,-6.5,-5.7
SONNWYBIRXJNDC-VIFPVBQESA-N,-5.9,-5.3,-5.1
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.1,-2.3,-2.3
