ligand,E1,E2,E3
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-5.6,-6.0,-4.9
LXCFILQKKLGQFO-UHFFFAOYSA-N,-5.6,-5.9,-5.2
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-5.6,-6.1,-5.4
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.1,-3.0,-2.9
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-5.2,-5.5,-6.5
SONNWYBIRXJNDC-VIFPVBQESA-N,-5.3,-6.2,-5.5
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-6.9,-7.5,-6.8
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-7.4,-6.4,-7.2
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-4.9,-5.8,-4.6
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-7.0,-6.3,-7.3
OTVAEFIXJLOWRX-NXEZZACHSA-N,-6.2,-7.0,-6.9
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-7.3,-7.1,-6.1
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.4,-4.9,-4.1
RTGDFNSFWBGLEC-SYZQJQIISA-N,-8.6,-6.8,-8.5
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-6.6,-6.2,-6.0
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.6,-2.6,-2.2
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-4.7,-4.6,-4.8
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-7.7,-7.7,-6.3
