ligand,E1,E2,E3
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-6.6,-6.1,-6.1
RTGDFNSFWBGLEC-SYZQJQIISA-N,-8.7,-8.9,-8.5
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-8.3,-7.4,-7.4
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-7.3,-8.0,-7.4
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-8.1,-7.8,-7.7
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-5.5,-5.6,-4.7
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-6.6,-6.1,-5.3
OTVAEFIXJLOWRX-NXEZZACHSA-N,-7.9,-7.2,-7.1
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-5.4,-5.1,-4.7
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.7,-4.6,-4.0
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-6.1,-5.9,-5.2
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-6.4,-6.9,-6.2
LXCFILQKKLGQFO-UHFFFAOYSA-N,-6.0,-6.0,-5.2
SONNWYBIRXJNDC-VIFPVBQESA-N,-6.1,-6.4,-5.4
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-7.2,-7.8,-7.3
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-9.1,-9.0,-9.3
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.7,-2.7,-2.2
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.0,-2.9,-2.8
