LigandName,TargetName,BindingScore,InterfE
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,Q9U5N6_0_apo,1.85,
metipranolol_BQIPXWYNLPYNHW-HNNXBMFYSA-N,Q9U5N6_0_apo,100.00,
nandrolone_NPAGDVCDWIYMMC-IZPLOLCNSA-N,Q9U5N6_0_apo,100.93,
thymalfasin_NZVYCXVTEHPMHE-ZSUJOUNUSA-N,Q9U5N6_0_apo,1000.07,
azasetron_WUKZPHOXUVCQOR-CYBMUJFWSA-N,Q9U5N6_0_apo,1000.43,
decitabine_XAUDJQYHKZQPEU-KVQBGUIXSA-N,Q9U5N6_0_apo,10009.55,
Nifurtimox_DB11820,Q9U5N6_0_apo,10011.21,
aprepitant_ATALOFNDEOCMKK-OITMNORJSA-N,Q9U5N6_0_apo,10013.98,
diprophylline_KSCFJBIXMNOVSH-LURJTMIESA-N,Q9U5N6_0_apo,10014.49,
ebastine_MJJALKDDGIKVBE-UHFFFAOYSA-N,Q9U5N6_0_apo,10025.48,
cetrorelix_SBNPWPIBESPSIF-MHWMIDJBSA-N,Q9U5N6_0_apo,1003.56,
nicotinyl_methylamide_ZYVXHFWBYUDDBM-UHFFFAOYSA-N,Q9U5N6_0_apo,100406.46,
cefadroxil_BOEGTKLJZSQCCD-UEKVPHQBSA-N,Q9U5N6_0_apo,1005.93,
hexafluronium_HDZAQYPYABGTCL-UHFFFAOYSA-N,Q9U5N6_0_apo,10051.20,
desoxymycin_RUQATQQNXCPTLL-PQMJGINDSA-N,Q9U5N6_0_apo,10064.59,
teriparatide_OGBMKVWORPGQRR-UMXFMPSGSA-N,Q9U5N6_0_apo,100654.50,
trimethadione_IRYJRGCIQBGHIV-UHFFFAOYSA-N,Q9U5N6_0_apo,1006800.62,
ajmaline_CJDRUOGAGYHKKD-RQBLFBSQSA-N,Q9U5N6_0_apo,1007.03,
dantrolene_OZOMQRBLCMDCEG-VIZOYTHASA-N,Q9U5N6_0_apo,10077.99,
oxyfedrine_GDYUVHBMFVMBAF-LIRRHRJNSA-N,Q9U5N6_0_apo,10079.76,
levdobutamine_JRWZLRBJNMZMFE-ZDUSSCGKSA-N,Q9U5N6_0_apo,10087.80,
eburnamonine_WYJAPUKIYAZSEM-RBUKOAKNSA-N,Q9U5N6_0_apo,1009.40,
dexamethasone_valerate_SNHRLVCMMWUAJD-OMPPIWKSSA-N,Q9U5N6_0_apo,10103.53,
