LigandName,TargetName,BindingScore,InterfE
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,Q9U9R3_0_apo,1.03,
clofazimine_WDQPAMHFFCXSNU-BGABXYSRSA-N,Q9U9R3_0_apo,1000.02,
cefetamet_pivoxil_DASYMCLQENWCJG-XUKDPADISA-N,Q9U9R3_0_apo,10002.53,
romurtide_FKHUGQZRBPETJR-FZKCHLSLSA-N,Q9U9R3_0_apo,10003.11,
tilbroquinol_JMOVFFLYGIQXMM-UHFFFAOYSA-N,Q9U9R3_0_apo,100128.70,
mecillinam_BWWVAEOLVKTZFQ-ISVUSNJMSA-N,Q9U9R3_0_apo,10013.78,
cefprozil_WDLWHQDACQUCJR-ZAMMOSSLSA-N,Q9U9R3_0_apo,1002.03,
cycrimine_SWRUZBWLEWHWRI-IBGZPJMESA-N,Q9U9R3_0_apo,1002.05,
choline_OEYIOHPDSNJKLS-UHFFFAOYSA-N,Q9U9R3_0_apo,100267.39,
prochlorperazine_WIKYUJGCLQQFNW-UHFFFAOYSA-N,Q9U9R3_0_apo,10028.63,
metildigoxin_IYJMSDVSVHDVGT-PEQKVOOWSA-N,Q9U9R3_0_apo,10029.16,
ivacaftor_PURKAOJPTOLRMP-UHFFFAOYSA-N,Q9U9R3_0_apo,1003.10,
estradiol_cypionate_UOACKFBJUYNSLK-XRKIENNPSA-N,Q9U9R3_0_apo,1003.22,
cinchocaine_PUFQVTATUTYEAL-UHFFFAOYSA-N,Q9U9R3_0_apo,1003.94,
bornaprine_BDNMABJZSXTKAQ-LMNJBCLMSA-N,Q9U9R3_0_apo,1004.32,
entecavir_QDGZDCVAUDNJFG-FXQIFTODSA-N,Q9U9R3_0_apo,10041.50,
etozolin_ZCKKHYXUQFTBIK-CYBMUJFWSA-N,Q9U9R3_0_apo,10059.02,
prenylamine_IFFPICMESYHZPQ-FQEVSTJZSA-N,Q9U9R3_0_apo,10063.08,
cetrimonium_RLGQACBPNDBWTB-UHFFFAOYSA-N,Q9U9R3_0_apo,10068.45,
erythromycin_acistrate_CVBHEIRZLPKMSH-SNWVVRALSA-N,Q9U9R3_0_apo,1007.40,
lodoxamide_RVGLGHVJXCETIO-UHFFFAOYSA-N,Q9U9R3_0_apo,1007.83,
