LigandName,TargetName,BindingScore,InterfE
succinic_acid_KDYFGRWQOYBRFD-UHFFFAOYSA-N,A0A3P3Z765_0_apo,100039.93,
avapritinib_DWYRIWUZIJHQKQ-SANMLTNESA-N,A0A3P3Z765_0_apo,1002.23,
clindamycin_phosphate_UFUVLHLTWXBHGZ-MGZQPHGTSA-N,A0A3P3Z765_0_apo,10022.83,
Sitamaquine_DB04909,A0A3P3Z765_0_apo,10027.33,
tevenel_HODRFAVLXIFVTR-RKDXNWHRSA-N,A0A3P3Z765_0_apo,100292.25,
isavuconazonium_RSWOJTICKMKTER-KBEDJVHFSA-N,A0A3P3Z765_0_apo,10033.62,
anethole_trithione_KYLIZBIRMBGUOP-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10035.38,
amodiaquine_OVCDSSHSILBFBN-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10047.27,
phenpromethamine_AUFSOOYCQYDGES-SECBINFHSA-N,A0A3P3Z765_0_apo,100660.92,
iproniazid_NYMGNSNKLVNMIA-UHFFFAOYSA-N,A0A3P3Z765_0_apo,100678.39,
oxyphenbutazone_HFHZKZSRXITVMK-QGZVFWFLSA-N,A0A3P3Z765_0_apo,10068.37,
protriptyline_BWPIARFWQZKAIA-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10070.75,
flubendazole_CPEUVMUXAHMANV-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10086.49,
levopropoxyphene_XLMALTXPSGQGBX-PGRDOPGGSA-N,A0A3P3Z765_0_apo,10093.29,
acetrizoic_acid_GNOGSFBXBWBTIG-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10096.99,
azanidazole_LHIALLMPKJMSIQ-NSCUHMNNSA-N,A0A3P3Z765_0_apo,101020.18,
levosalbutamol_NDAUXUAQIAJITI-LBPRGKRZSA-N,A0A3P3Z765_0_apo,10103.10,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A0A3P3Z765_0_apo,1010766.41,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,A0A3P3Z765_0_apo,1011118.03,
dodecanoic_acid_POULHZVOKOAJMA-UHFFFAOYSA-N,A0A3P3Z765_0_apo,101368.68,
morazone_OOGNFQMTGRZRAB-XMSQKQJNSA-N,A0A3P3Z765_0_apo,10140.64,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,A0A3P3Z765_0_apo,1014390.19,
clofibride_CXQGFLBVUNUQIA-UHFFFAOYSA-N,A0A3P3Z765_0_apo,101463.74,
teprenone_HUCXKZBETONXFO-AJDZVAQLSA-N,A0A3P3Z765_0_apo,10153.66,
hydralazine_RPTUSVTUFVMDQK-UHFFFAOYSA-N,A0A3P3Z765_0_apo,101536.39,
dihydrostreptomycin_ASXBYYWOLISCLQ-APUVXCOVSA-N,A0A3P3Z765_0_apo,10160.17,
butylphthalide_HJXMNVQARNZTEE-NSHDSACASA-N,A0A3P3Z765_0_apo,101727.08,
sodium_hexacyclonate_WMJPAYUKEVEBCN-UHFFFAOYSA-N,A0A3P3Z765_0_apo,101741.75,
glymidine_QFWPJPIVLCBXFJ-UHFFFAOYSA-N,A0A3P3Z765_0_apo,101756.62,
docosanoic_acid_UKMSUNONTOPOIO-UHFFFAOYSA-N,A0A3P3Z765_0_apo,101812.91,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,A0A3P3Z765_0_apo,1019298.99,
ciclosidomine_AJPLPOWGYORUIF-UHFFFAOYSA-N,A0A3P3Z765_0_apo,101971.11,
anagestone_acetate_KDLNOQQQEBKBQM-DICPTYMLSA-N,A0A3P3Z765_0_apo,10203.19,
alloclamide_UHWFVIPXDFZTFA-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10204.08,
meticrane_FNQQBFNIYODEMB-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10209.60,
hycanthone_MFZWMTSUNYWVBU-UHFFFAOYSA-N,A0A3P3Z765_0_apo,1021.97,
alprenolol_PAZJSJFMUHDSTF-AWEZNQCLSA-N,A0A3P3Z765_0_apo,1021400.23,
oxycinchophen_XAPRFLSJBSXESP-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10221.92,
azelaic_acid_BDJRBEYXGGNYIS-UHFFFAOYSA-N,A0A3P3Z765_0_apo,102223.30,
eravacycline_dihydrochloride_HLFSMUUOKPBTSM-ISIOAQNYSA-N,A0A3P3Z765_0_apo,10223.78,
niaprazine_RSKQGBFMNPDPLR-MRXNPFEDSA-N,A0A3P3Z765_0_apo,1023.21,
acetylcholine_OIPILFWXSMYKGL-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10237.69,
lactic_acid_JVTAAEKCZFNVCJ-UWTATZPHSA-N,A0A3P3Z765_0_apo,102377.52,
choline_fenofibrate_MQOBSOSZFYZQOK-UHFFFAOYSA-N,A0A3P3Z765_0_apo,102381.62,
carumonam_UIMOJFJSJSIGLV-JNHMLNOCSA-N,A0A3P3Z765_0_apo,10246.17,
phenoxybenzamine_QZVCTJOXCFMACW-INIZCTEOSA-N,A0A3P3Z765_0_apo,10250.44,
propyphenazone_PXWLVJLKJGVOKE-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10267.69,
thenalidine_KLOHYVOVXOUKQI-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10268.61,
fluclorolone_VTWKPILBIUBMDS-OTJLYDAYSA-N,A0A3P3Z765_0_apo,1027.56,
aminoglutethimide_ROBVIMPUHSLWNV-ZDUSSCGKSA-N,A0A3P3Z765_0_apo,10274.00,
etohexadiol_RWLALWYNXFYRGW-YUMQZZPRSA-N,A0A3P3Z765_0_apo,102794.02,
nabilone_GECBBEABIDMGGL-MOPGFXCFSA-N,A0A3P3Z765_0_apo,1028.16,
mizoribine_HZQDCMWJEBCWBR-UUOKFMHZSA-N,A0A3P3Z765_0_apo,102857.11,
mephenoxalone_ZMNSRFNUONFLSP-QMMMGPOBSA-N,A0A3P3Z765_0_apo,10289.24,
cefazolin_MLYYVTUWGNIJIB-BXKDBHETSA-N,A0A3P3Z765_0_apo,1029.98,
lomitapide_MBBCVAKAJPKAKM-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10290.90,
piperacetazine_BTFMCMVEUCGQDX-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10297.59,
isopropanol_KFZMGEQAYNKOFK-UHFFFAOYSA-N,A0A3P3Z765_0_apo,102994.03,
droxidopa_QXWYKJLNLSIPIN-JGVFFNPUSA-N,A0A3P3Z765_0_apo,103012.85,
clodronic_acid_ACSIXWWBWUQEHA-UHFFFAOYSA-N,A0A3P3Z765_0_apo,10313.43,
pheniodol_sodium_IKYIXZSIKOYSLD-NSHDSACASA-N,A0A3P3Z765_0_apo,103199.36,
sulfameter_GPTONYMQFTZPKC-UHFFFAOYSA-N,A0A3P3Z765_0_apo,103272.09,
nifenalol_UAORFCGRZIGNCI-LLVKDONJSA-N,A0A3P3Z765_0_apo,10343.02,
