LigandName,TargetName,BindingScore,InterfE
dexamethasone_UREBDLICKHMUKA-CXSFZGCWSA-N,E9BLE0_0_apo,100.27,
roxithromycin_RXZBMPWDPOLZGW-XMRMVWPWSA-N,E9BLE0_0_apo,1000.37,
methionine_FFEARJCKVFRZRR-BYPYZUCNSA-N,E9BLE0_0_apo,100034.20,
rociverine_XPYLKZZOBVLVHB-HQRMLTQVSA-N,E9BLE0_0_apo,1001.34,
cinnamaverine_UTTZVFFEPWFVRY-UHFFFAOYSA-N,E9BLE0_0_apo,10011.08,
loxoprofen_YMBXTVYHTMGZDW-ZWNOBZJWSA-N,E9BLE0_0_apo,1001515.57,
hydrocortisone_butyrate_BMCQMVFGOVHVNG-TUFAYURCSA-N,E9BLE0_0_apo,1004.77,
pentifylline_MRWQRJMESRRJJB-UHFFFAOYSA-N,E9BLE0_0_apo,10040.83,
glycine_DHMQDGOQFOQNFH-UHFFFAOYSA-N,E9BLE0_0_apo,100520.77,
idelalisib_IFSDAJWBUCMOAH-HNNXBMFYSA-N,E9BLE0_0_apo,10054.98,
rhodoquine_WIPRQKODGRKUEW-UHFFFAOYSA-N,E9BLE0_0_apo,10064.44,
silicon_dioxide_VYPSYNLAJGMNEJ-UHFFFAOYSA-N,E9BLE0_0_apo,100776.61,
tolvaptan_GYHCTFXIZSNGJT-DEOSSOPVSA-N,E9BLE0_0_apo,1008.14,
metrizoic_acid_GGGDNPWHMNJRFN-UHFFFAOYSA-N,E9BLE0_0_apo,10081.66,
cloxiquine_CTQMJYWDVABFRZ-UHFFFAOYSA-N,E9BLE0_0_apo,10083.65,
pimobendan_GLBJJMFZWDBELO-NSHDSACASA-N,E9BLE0_0_apo,10089.19,
ranolazine_XKLMZUWKNUAPSZ-FQEVSTJZSA-N,E9BLE0_0_apo,10091.15,
cefuroxime_axetil_KEJCWVGMRLCZQQ-DDFBNJLNSA-N,E9BLE0_0_apo,10106.02,
fosinopril_BIDNLKIUORFRQP-XYGFDPSESA-N,E9BLE0_0_apo,1011.75,
calcitonin_(salmon_synthetic)_BBBFJLBPOGFECG-VJVYQDLKSA-N,E9BLE0_0_apo,10110.57,
benzoctamine_GNRXCIONJWKSEA-KTXOBNNYSA-N,E9BLE0_0_apo,1012.14,
penamecillin_NLOOMWLTUVBWAW-HLLBOEOZSA-N,E9BLE0_0_apo,1012.51,
hydroxyzine_ZQDWXGKKHFNSQK-OAQYLSRUSA-N,E9BLE0_0_apo,101376.40,
sodium_myristyl_sulfate_URLJMZWTXZTZRR-UHFFFAOYSA-N,E9BLE0_0_apo,10144.69,
tromantadine_UXQDWARBDDDTKG-FXDBZKHDSA-N,E9BLE0_0_apo,10145.59,
bifonazole_OCAPBUJLXMYKEJ-QFIPXVFZSA-N,E9BLE0_0_apo,10149.26,
docusate_sodium_HNSDLXPSAYFUHK-SQNIBIBYSA-N,E9BLE0_0_apo,10151.47,
cycloguanil_QMNFFXRFOJIOKZ-UHFFFAOYSA-N,E9BLE0_0_apo,10152.19,
ursodiol_RUDATBOHQWOJDD-UZVSRGJWSA-N,E9BLE0_0_apo,10153.78,
ospemifene_LUMKNAVTFCDUIE-VHXPQNKSSA-N,E9BLE0_0_apo,10156.68,
eluxadoline_QFNHIDANIVGXPE-FNZWTVRRSA-N,E9BLE0_0_apo,1016.06,
cefathiamidine_JYXACOFERDBGGQ-RHSMWYFYSA-N,E9BLE0_0_apo,1016.54,
aminoquinuride_HOUSDILKOJMENG-UHFFFAOYSA-N,E9BLE0_0_apo,10168.92,
meticillin_RJQXTJLFIWVMTO-TYNCELHUSA-N,E9BLE0_0_apo,1017.09,
estradiol_undecylate_TXHUMRBWIWWBGW-GVGNIZHQSA-N,E9BLE0_0_apo,10171.00,
benzoic_acid_WPYMKLBDIGXBTP-UHFFFAOYSA-N,E9BLE0_0_apo,101730.64,
eprozinol_QSRHLIUOSXVKTG-YADHBBJMSA-N,E9BLE0_0_apo,101769.99,
fepradinol_PVOOBRUZWPQOER-NSHDSACASA-N,E9BLE0_0_apo,10182.50,
