LigandName,TargetName,BindingScore,InterfE
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,C5MLW7_0_apo,1.90,
estriol_PROQIPRRNZUXQM-ZXXIGWHRSA-N,C5MLW7_0_apo,1000.46,
tolfenamic_acid_YEZNLOUZAIOMLT-UHFFFAOYSA-N,C5MLW7_0_apo,1000.63,
cinmetacin_NKPPORKKCMYYTO-DHZHZOJOSA-N,C5MLW7_0_apo,10008.64,
glucosulfone_SQQCWHCJRWYRLB-GCDIXUMDSA-N,C5MLW7_0_apo,10011.74,
stavudine_XNKLLVCARDGLGL-JGVFFNPUSA-N,C5MLW7_0_apo,10014.11,
linezolid_TYZROVQLWOKYKF-ZDUSSCGKSA-N,C5MLW7_0_apo,10017.67,
dicloxacillin_YFAGHNZHGGCZAX-JKIFEVAISA-N,C5MLW7_0_apo,1002.28,
gemeprost_KYBOHGVERHWSSV-VNIVIJDLSA-N,C5MLW7_0_apo,10026.25,
dienestrol_NFDFQCUYFHCNBW-SCGPFSFSSA-N,C5MLW7_0_apo,10038.78,
cefathiamidine_JYXACOFERDBGGQ-RHSMWYFYSA-N,C5MLW7_0_apo,1005.21,
myrtecaine_BZRYYBWNOUALTQ-HOTGVXAUSA-N,C5MLW7_0_apo,1005.49,
pimozide_YVUQSNJEYSNKRX-UHFFFAOYSA-N,C5MLW7_0_apo,1005.72,
pivhydrazine_FWWDFDMCZLOXQI-UHFFFAOYSA-N,C5MLW7_0_apo,10057.42,
paraoxon_WYMSBXTXOHUIGT-UHFFFAOYSA-N,C5MLW7_0_apo,1005956.24,
cetotiamine_YBROOZNJUDHTGE-QINSGFPZSA-N,C5MLW7_0_apo,1007.36,
guanoxan_HIUVKVDQFXDZHU-ZETCQYMHSA-N,C5MLW7_0_apo,1007.91,
xyloylsulfamine_LFAXYIHYMGEIHW-UHFFFAOYSA-N,C5MLW7_0_apo,1008.49,
albiglutide_OGWAVGNOAMXIIM-VTAHJYCESA-N,C5MLW7_0_apo,1008.67,
fenspiride_FVNFBBAOMBJTST-UHFFFAOYSA-N,C5MLW7_0_apo,1009.15,
pentamethonium_bromide_XUSPWDAHGXSTHS-UHFFFAOYSA-N,C5MLW7_0_apo,10098.09,
sulfacarbamide_WVAKABMNNSMCDK-UHFFFAOYSA-N,C5MLW7_0_apo,1010147.99,
aluminium_oxide_TWNQGVIAIRXVLR-UHFFFAOYSA-N,C5MLW7_0_apo,101055.58,
fosfosal_FFKUDWZICMJVPA-UHFFFAOYSA-N,C5MLW7_0_apo,101238.51,
clonixin_CLOMYZFHNHFSIQ-UHFFFAOYSA-N,C5MLW7_0_apo,10124.69,
ceruletide_YRALAIOMGQZKOW-HYAOXDFASA-N,C5MLW7_0_apo,1014.62,
oxidronic_acid_HJZKOAYDRQLPME-UHFFFAOYSA-N,C5MLW7_0_apo,10140.87,
rutoside_IKGXIBQEEMLURG-NVPNHPEKSA-N,C5MLW7_0_apo,10144.77,
tiludronic_acid_DKJJVAGXPKPDRL-UHFFFAOYSA-N,C5MLW7_0_apo,1016.71,
bumadizone_FLWFHHFTIRLFPV-KRWDZBQOSA-N,C5MLW7_0_apo,10166.09,
aminophenazone_RMMXTBMQSGEXHJ-UHFFFAOYSA-N,C5MLW7_0_apo,10167.83,
estradiol_undecylate_TXHUMRBWIWWBGW-GVGNIZHQSA-N,C5MLW7_0_apo,10177.48,
dibunate_WBEBQCINXJDZCX-UHFFFAOYSA-N,C5MLW7_0_apo,10180.42,
cycloxilic_acid_VCZPUGSOJXZKIP-WCQYABFASA-N,C5MLW7_0_apo,1019.49,
meropenem_DMJNNHOOLUXYBV-PQTSNVLCSA-N,C5MLW7_0_apo,102.68,
nalfurafine_XGZZHZMWIXFATA-UEZBDDGYSA-N,C5MLW7_0_apo,102.76,
allomethadione_XWZXRENCCHMZNF-RXMQYKEDSA-N,C5MLW7_0_apo,10201.28,
cyclopenthiazide_BKYKPTRYDKTTJY-ZDUSSCGKSA-N,C5MLW7_0_apo,10210.37,
rivastigmine_XSVMFMHYUFZWBK-NSHDSACASA-N,C5MLW7_0_apo,10217.43,
loretin_ZBJWWKFMHOAPNS-UHFFFAOYSA-N,C5MLW7_0_apo,1022.04,
nemonapride_KRVOJOCLBAAKSJ-RDTXWAMCSA-N,C5MLW7_0_apo,1022.56,
anagrelide_OTBXOEAOVRKTNQ-UHFFFAOYSA-N,C5MLW7_0_apo,10236.94,
ketotifen_ZCVMWBYGMWKGHF-UHFFFAOYSA-N,C5MLW7_0_apo,1024.80,
algestone_acetophenide_AHBKIEXBQNRDNL-FVCOMRFXSA-N,C5MLW7_0_apo,1025.11,
metoprolol_IUBSYMUCCVWXPE-AWEZNQCLSA-N,C5MLW7_0_apo,1025.22,
