LigandName,TargetName,BindingScore,InterfE
isoflupredone_acetate_ZOCUOMKMBMEYQV-GSLJADNHSA-N,Q95U89_0_apo,1000.41,
efonidipine_NSVFSAJIGAJDMR-HKBQPEDESA-N,Q95U89_0_apo,10004.08,
cicloprolol_JNDJPKHYZWRRIS-INIZCTEOSA-N,Q95U89_0_apo,10005.32,
sulfapyridine_GECHUMIMRBOMGK-UHFFFAOYSA-N,Q95U89_0_apo,100119.61,
ursodiol_RUDATBOHQWOJDD-UZVSRGJWSA-N,Q95U89_0_apo,10015.87,
indalpine_SADQVAVFGNTEOD-UHFFFAOYSA-N,Q95U89_0_apo,10022.04,
amoxapine_QWGDMFLQWFTERH-UHFFFAOYSA-N,Q95U89_0_apo,10028.50,
tegaserod_IKBKZGMPCYNSLU-UHFFFAOYSA-N,Q95U89_0_apo,10036.76,
anidulafungin_JHVAMHSQVVQIOT-MFAJLEFUSA-N,Q95U89_0_apo,1004.30,
cefpirome_DKOQGJHPHLTOJR-WHRDSVKCSA-N,Q95U89_0_apo,1005.65,
fluclorolone_VTWKPILBIUBMDS-OTJLYDAYSA-N,Q95U89_0_apo,1006.80,
loteprednol_etabonate_DMKSVUSAATWOCU-HROMYWEYSA-N,Q95U89_0_apo,1006.90,
ibufenac_CYWFCPPBTWOZSF-UHFFFAOYSA-N,Q95U89_0_apo,100605.27,
tromantadine_UXQDWARBDDDTKG-FXDBZKHDSA-N,Q95U89_0_apo,10063.67,
betamethasone_phosphate_VQODGRNSFPNSQE-DVTGEIKXSA-N,Q95U89_0_apo,1007.00,
ornipressin_MUNMIGOEDGHVLE-LGYYRGKSSA-N,Q95U89_0_apo,1007.65,
probenecid_DBABZHXKTCFAPX-UHFFFAOYSA-N,Q95U89_0_apo,10082.75,
iodamide_VVDGWALACJEJKG-UHFFFAOYSA-N,Q95U89_0_apo,10091.25,
hydroxyzine_ZQDWXGKKHFNSQK-OAQYLSRUSA-N,Q95U89_0_apo,100961.74,
oxybutynin_XIQVNETUBQGFHX-QFIPXVFZSA-N,Q95U89_0_apo,10112.66,
fludarabine_phosphate_GIUYCYHIANZCFB-FJFJXFQQSA-N,Q95U89_0_apo,101237.52,
molsidomine_XLFWDASMENKTKL-UHFFFAOYSA-N,Q95U89_0_apo,101290.71,
phenylephrine_SONNWYBIRXJNDC-VIFPVBQESA-N,Q95U89_0_apo,101373.48,
ciclesonide_LUKZNWIVRBCLON-GXOBDPJESA-N,Q95U89_0_apo,1014.47,
bendazac_BYFMCKSPFYVMOU-UHFFFAOYSA-N,Q95U89_0_apo,101475.15,
arginine_hydrochloride_ODKSFYDXXFIFQN-BYPYZUCNSA-N,Q95U89_0_apo,10148.45,
penthienate_NEMLPWNINZELKP-GOSISDBHSA-N,Q95U89_0_apo,1015.69,
fimasartan_AMEROGPZOLAFBN-UHFFFAOYSA-N,Q95U89_0_apo,1016.42,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,Q95U89_0_apo,1016514.18,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,Q95U89_0_apo,1017674.37,
nalidixic_acid_MHWLWQUZZRMNGJ-UHFFFAOYSA-N,Q95U89_0_apo,10179.82,
flurotyl_KGPPDNUWZNWPSI-UHFFFAOYSA-N,Q95U89_0_apo,101893.17,
pentifylline_MRWQRJMESRRJJB-UHFFFAOYSA-N,Q95U89_0_apo,10192.61,
dicycloverine_CURUTKGFNZGFSE-UHFFFAOYSA-N,Q95U89_0_apo,10201.65,
plazomicin_IYDYFVUFSPQPPV-PEXOCOHZSA-N,Q95U89_0_apo,10202.53,
pregnenolone_succinate_OZZAYJQNMKMUSD-DMISRAGPSA-N,Q95U89_0_apo,10210.44,
rhodoquine_WIPRQKODGRKUEW-UHFFFAOYSA-N,Q95U89_0_apo,10214.79,
dalfopristin_KLRSZNOYZIOTBR-XFQLVHFOSA-N,Q95U89_0_apo,1022.20,
bucumolol_CIJVBYRUFLGDHY-LBPRGKRZSA-N,Q95U89_0_apo,1022.75,
camylofin_RYOOHIUJEJZCFT-GOSISDBHSA-N,Q95U89_0_apo,10229.42,
bioallethrin_ZCVAOQKBXKSDMS-PVAVHDDUSA-N,Q95U89_0_apo,10231.17,
Padimate_A_OFSAUHSCHWRZKM-UHFFFAOYSA-N,Q95U89_0_apo,10232.86,
dextromoramide_INUNXTSAACVKJS-OAQYLSRUSA-N,Q95U89_0_apo,10233.77,
ectylurea_QCUPYFTWJOZAOB-HYXAFXHYSA-N,Q95U89_0_apo,10236.17,
amifampridine_OYTKINVCDFNREN-UHFFFAOYSA-N,Q95U89_0_apo,102387.50,
bemotrizinol_XVAMCHGMPYWHNL-MKPDMIMOSA-N,Q95U89_0_apo,10253.97,
methiodal_RDFJFVXMRYVOAC-UHFFFAOYSA-N,Q95U89_0_apo,102531.89,
metyrapone_FJLBFSROUSIWMA-UHFFFAOYSA-N,Q95U89_0_apo,10261.89,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,Q95U89_0_apo,1026303.59,
hexobarbital_UYXAWHWODHRRMR-LBPRGKRZSA-N,Q95U89_0_apo,10268.48,
chlorproguanil_ISZNZKHCRKXXAU-UHFFFAOYSA-N,Q95U89_0_apo,10275.45,
