LigandName,TargetName,BindingScore,InterfE
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,Q4Q6F6_0_apo,1.91,
brinzolamide_HCRKCZRJWPKOAR-JTQLQIEISA-N,Q4Q6F6_0_apo,10.33,
nadolol_VWPOSFSPZNDTMJ-BPLDGKMQSA-N,Q4Q6F6_0_apo,100.55,
parecoxib_TZRHLKRLEZJVIJ-UHFFFAOYSA-N,Q4Q6F6_0_apo,1000.90,
chlorbenzoxamine_VEVSKUJZSMGTMM-HHHXNRCGSA-N,Q4Q6F6_0_apo,10016.58,
cefamandole_OLVCFLKTBJRLHI-AXAPSJFSSA-N,Q4Q6F6_0_apo,1002.52,
flurbiprofen_axetil_ALIVXCSEERJYHU-JSGCOSHPSA-N,Q4Q6F6_0_apo,10024.97,
decitabine_XAUDJQYHKZQPEU-KVQBGUIXSA-N,Q4Q6F6_0_apo,10029.69,
bromoform_DIKBFYAXUHHXCS-UHFFFAOYSA-N,Q4Q6F6_0_apo,100307.80,
risedronic_acid_IIDJRNMFWXDHID-UHFFFAOYSA-N,Q4Q6F6_0_apo,10031.42,
pecilocin_ZYPGADGCNXOUJP-CXVPHVKISA-N,Q4Q6F6_0_apo,10032.01,
minoxidil_ZFMITUMMTDLWHR-UHFFFAOYSA-N,Q4Q6F6_0_apo,10032.77,
carbon_tetrachloride_VZGDMQKNWNREIO-UHFFFAOYSA-N,Q4Q6F6_0_apo,100332.04,
ricinoleic_acid_WBHHMMIMDMUBKC-QJWNTBNXSA-N,Q4Q6F6_0_apo,100350.42,
diethylamino_hydroxybenzoyl_hexyl_benzoate_FDATWRLUYRHCJE-UHFFFAOYSA-N,Q4Q6F6_0_apo,1004.10,
estradiol_valerate_RSEPBGGWRJCQGY-RBRWEJTLSA-N,Q4Q6F6_0_apo,10045.78,
propamidine_WTFXJFJYEJZMFO-UHFFFAOYSA-N,Q4Q6F6_0_apo,1005340.56,
buserelin_CUWODFFVMXJOKD-UVLQAERKSA-N,Q4Q6F6_0_apo,1006332.36,
anagestone_acetate_KDLNOQQQEBKBQM-DICPTYMLSA-N,Q4Q6F6_0_apo,1007.88,
sulfamethoxypyridazine_VLYWMPOKSSWJAL-UHFFFAOYSA-N,Q4Q6F6_0_apo,10079.31,
nifuratel_SRQKTCXJCCHINN-TYXSZMRMSA-N,Q4Q6F6_0_apo,1008.25,
tolrestat_LUBHDINQXIHVLS-UHFFFAOYSA-N,Q4Q6F6_0_apo,1009.03,
tyropanoate_YMOXVLQZFAUUKI-QMMMGPOBSA-N,Q4Q6F6_0_apo,1009.22,
acetylmethadol_XBMIVRRWGCYBTQ-PGRDOPGGSA-N,Q4Q6F6_0_apo,1009.91,
floredil_MXVLJFCCQMXEEE-UHFFFAOYSA-N,Q4Q6F6_0_apo,10091.13,
methoxamine_WJAJPNHVVFWKKL-WRWORJQWSA-N,Q4Q6F6_0_apo,10091.82,
furazolidone_PLHJDBGFXBMTGZ-UHFFFAOYSA-N,Q4Q6F6_0_apo,10097.84,
trimethoprim_IEDVJHCEMCRBQM-UHFFFAOYSA-N,Q4Q6F6_0_apo,101.21,
cholic_acid_BHQCQFFYRZLCQQ-OELDTZBJSA-N,Q4Q6F6_0_apo,10105.47,
chloropyrilene_XAEXSWVTEJHRMH-UHFFFAOYSA-N,Q4Q6F6_0_apo,10128.62,
esflurbiprofen_SYTBZMRGLBWNTM-JTQLQIEISA-N,Q4Q6F6_0_apo,10133.80,
sequifenadine_OXDOWGVJMITMJL-OAQYLSRUSA-N,Q4Q6F6_0_apo,10134.81,
delmopinol_QSFOWAYMMZCQNF-INIZCTEOSA-N,Q4Q6F6_0_apo,10145.38,
oftasceine_DEGAKNSWVGKMLS-UHFFFAOYSA-N,Q4Q6F6_0_apo,10150.05,
pimozide_YVUQSNJEYSNKRX-UHFFFAOYSA-N,Q4Q6F6_0_apo,1016.07,
triclabendazole_NQPDXQQQCQDHHW-UHFFFAOYSA-N,Q4Q6F6_0_apo,1016.58,
benserazide_BNQDCRGUHNALGH-LURJTMIESA-N,Q4Q6F6_0_apo,10167.33,
spironolactone_LXMSZDCAJNLERA-ZHYRCANASA-N,Q4Q6F6_0_apo,1019.33,
heptaminol_LREQLEBVOXIEOM-ZETCQYMHSA-N,Q4Q6F6_0_apo,10198.73,
norelgestromin_ISHXLNHNDMZNMC-XUDSTZEESA-N,Q4Q6F6_0_apo,102.00,
afamelanotide_UAHFGYDRQSXQEB-PWPYQVNISA-N,Q4Q6F6_0_apo,1020.88,
meptazinol_JLICHNCFTLFZJN-OAHLLOKOSA-N,Q4Q6F6_0_apo,1021.30,
prenoxdiazine_PXZDWASDNFWKSD-UHFFFAOYSA-N,Q4Q6F6_0_apo,1023.66,
creatine_CVSVTCORWBXHQV-UHFFFAOYSA-N,Q4Q6F6_0_apo,102315.01,
