LigandName,TargetName,BindingScore,InterfE
brinzolamide_HCRKCZRJWPKOAR-JTQLQIEISA-N,Q8WQM6_0_apo,10.56,
ergocalciferol_MECHNRXZTMCUDQ-RKHKHRCZSA-N,Q8WQM6_0_apo,1002.38,
guaiacol_LHGVFZTZFXWLCP-UHFFFAOYSA-N,Q8WQM6_0_apo,10022.03,
bromoform_DIKBFYAXUHHXCS-UHFFFAOYSA-N,Q8WQM6_0_apo,100232.50,
sodium_myristyl_sulfate_URLJMZWTXZTZRR-UHFFFAOYSA-N,Q8WQM6_0_apo,10033.47,
exisulind_MVGSNCBCUWPVDA-MFOYZWKCSA-N,Q8WQM6_0_apo,10048.71,
prasugrel_DTGLZDAWLRGWQN-IBGZPJMESA-N,Q8WQM6_0_apo,1006.23,
fluoxymesterone_YLRFCQOZQXIBAB-RBZZARIASA-N,Q8WQM6_0_apo,1008.91,
aceglatone_ZOZKYEHVNDEUCO-DKXJUACHSA-N,Q8WQM6_0_apo,10086.27,
broxyquinoline_ZDASUJMDVPTNTF-UHFFFAOYSA-N,Q8WQM6_0_apo,10087.85,
rizatriptan_ULFRLSNUDGIQQP-UHFFFAOYSA-N,Q8WQM6_0_apo,1009.17,
bemotrizinol_XVAMCHGMPYWHNL-MKPDMIMOSA-N,Q8WQM6_0_apo,10107.90,
prenoxdiazine_PXZDWASDNFWKSD-UHFFFAOYSA-N,Q8WQM6_0_apo,1011.10,
tromantadine_UXQDWARBDDDTKG-FXDBZKHDSA-N,Q8WQM6_0_apo,10114.02,
pyridoxal_phosphate_NGVDGCNFYWLIFO-UHFFFAOYSA-N,Q8WQM6_0_apo,10114.10,
trilostane_KVJXBPDAXMEYOA-CXANFOAXSA-N,Q8WQM6_0_apo,1012.92,
buserelin_CUWODFFVMXJOKD-UVLQAERKSA-N,Q8WQM6_0_apo,1012352.43,
propamidine_WTFXJFJYEJZMFO-UHFFFAOYSA-N,Q8WQM6_0_apo,1012562.91,
tolciclate_CANCCLAKQQHLNK-CABCVRRESA-N,Q8WQM6_0_apo,10128.03,
loteprednol_etabonate_DMKSVUSAATWOCU-HROMYWEYSA-N,Q8WQM6_0_apo,1013.60,
amosulalol_LVEXHFZHOIWIIP-OAHLLOKOSA-N,Q8WQM6_0_apo,1013.74,
cinitapride_ZDLBNXXKDMLZMF-OAHLLOKOSA-N,Q8WQM6_0_apo,10130.61,
phenylacetic_acid_WLJVXDMOQOGPHL-UHFFFAOYSA-N,Q8WQM6_0_apo,101304.95,
fenticlor_ANUSOIHIIPAHJV-UHFFFAOYSA-N,Q8WQM6_0_apo,10131.12,
cefetamet_pivoxil_DASYMCLQENWCJG-XUKDPADISA-N,Q8WQM6_0_apo,10141.92,
mecloxamine_WILANEPAIMJUCP-HNAYVOBHSA-N,Q8WQM6_0_apo,10148.44,
fepradinol_PVOOBRUZWPQOER-NSHDSACASA-N,Q8WQM6_0_apo,10153.48,
estradiol_valerate_RSEPBGGWRJCQGY-RBRWEJTLSA-N,Q8WQM6_0_apo,10155.12,
teriparatide_OGBMKVWORPGQRR-UMXFMPSGSA-N,Q8WQM6_0_apo,101573.68,
dichlorophenarsine_GCFPPDBNEBHYGT-UHFFFAOYSA-N,Q8WQM6_0_apo,10159.81,
estradiol_cypionate_UOACKFBJUYNSLK-XRKIENNPSA-N,Q8WQM6_0_apo,1016.48,
menthyl_salicylate_SJOXEWUZWQYCGL-DVOMOZLQSA-N,Q8WQM6_0_apo,10171.65,
glycerol_phenylbutyrate_ZSDBFLMJVAGKOU-UHFFFAOYSA-N,Q8WQM6_0_apo,10176.21,
mecillinam_BWWVAEOLVKTZFQ-ISVUSNJMSA-N,Q8WQM6_0_apo,10177.77,
carfecillin_NZDASSHFKWDBBU-PDOICOKGSA-N,Q8WQM6_0_apo,10179.51,
cinametic_acid_YNUMZJCKFQVSRH-HWKANZROSA-N,Q8WQM6_0_apo,101790.07,
fluocortolone_GAKMQHDJQHZUTJ-ULHLPKEOSA-N,Q8WQM6_0_apo,1018.02,
linaclotide_KXGCNMMJRFDFNR-WDRJZQOASA-N,Q8WQM6_0_apo,10186.20,
cefprozil_WDLWHQDACQUCJR-ZAMMOSSLSA-N,Q8WQM6_0_apo,1019.05,
azelastine_MBUVEWMHONZEQD-GOSISDBHSA-N,Q8WQM6_0_apo,1020.05,
methacholine_NZWOPGCLSHLLPA-ZETCQYMHSA-N,Q8WQM6_0_apo,10212.51,
carbinoxamine_OJFSXZCBGQGRNV-MRXNPFEDSA-N,Q8WQM6_0_apo,10217.23,
vinpocetine_DDNCQMVWWZOMLN-IRLDBZIGSA-N,Q8WQM6_0_apo,1022.06,
doxorubicin_AOJJSUZBOXZQNB-TZSSRYMLSA-N,Q8WQM6_0_apo,10235.35,
