LigandName,TargetName,BindingScore,InterfE
parecoxib_TZRHLKRLEZJVIJ-UHFFFAOYSA-N,E9BMC1_0_apo,1000.76,
fondaparinux_KANJSNBRCNMZMV-ABRZTLGGSA-N,E9BMC1_0_apo,10001.97,
albutoin_RATGSRSDPNECNO-QMMMGPOBSA-N,E9BMC1_0_apo,100025.14,
menatetrenone_DKHGMERMDICWDU-GHDNBGIDSA-N,E9BMC1_0_apo,10004.81,
fenofibrate_YMTINGFKWWXKFG-UHFFFAOYSA-N,E9BMC1_0_apo,100086.06,
phenbenzamine_CHOBRHHOYQKCOU-UHFFFAOYSA-N,E9BMC1_0_apo,10010.63,
molsidomine_XLFWDASMENKTKL-UHFFFAOYSA-N,E9BMC1_0_apo,100153.83,
alexidine_LFVVNPBBFUSSHL-SZPZYZBQSA-N,E9BMC1_0_apo,10016.82,
mecloxamine_WILANEPAIMJUCP-HNAYVOBHSA-N,E9BMC1_0_apo,10024.55,
saxagliptin_QGJUIPDUBHWZPV-YQBUGCKMSA-N,E9BMC1_0_apo,1003.88,
iopamidol_XQZXYNRDCRIARQ-LURJTMIESA-N,E9BMC1_0_apo,1004.59,
nifuratel_SRQKTCXJCCHINN-TYXSZMRMSA-N,E9BMC1_0_apo,10041.34,
lafutidine_KMZQAVXSMUKBPD-FCRIZLRQSA-N,E9BMC1_0_apo,10043.01,
bropirimine_CIUUIPMOFZIWIZ-UHFFFAOYSA-N,E9BMC1_0_apo,100471.35,
mycophenolate_mofetil_RTGDFNSFWBGLEC-SYZQJQIISA-N,E9BMC1_0_apo,100617.74,
pridinol_RQXCLMGKHJWMOA-UHFFFAOYSA-N,E9BMC1_0_apo,10062.89,
cefotiam_hexetil_VVFDMWZLBPUKTD-ZFUCPZCZSA-N,E9BMC1_0_apo,1007.38,
aprindine_NZLBHDRPUJLHCE-UHFFFAOYSA-N,E9BMC1_0_apo,10070.14,
nizofenone_WZGBZLHGOVJDET-UHFFFAOYSA-N,E9BMC1_0_apo,10084.78,
cetiedil_MMNICIJVQJJHHF-LJQANCHMSA-N,E9BMC1_0_apo,10086.49,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,E9BMC1_0_apo,1009220.13,
eritrityl_tetranitrate_SNFOERUNNSHUGP-ZXZARUISSA-N,E9BMC1_0_apo,10093.67,
desalkylflurazepam_UVCOILFBWYKHHB-UHFFFAOYSA-N,E9BMC1_0_apo,10094.10,
felodipine_RZTAMFZIAATZDJ-HNNXBMFYSA-N,E9BMC1_0_apo,10094.96,
vortioxetine_YQNWZWMKLDQSAC-UHFFFAOYSA-N,E9BMC1_0_apo,10101.16,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,E9BMC1_0_apo,1010132.61,
