LigandName,TargetName,BindingScore,InterfE
olaparib_FDLYAMZZIXQODN-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10.94,
eslicarbazepine_acetate_QIALRBLEEWJACW-INIZCTEOSA-N,A0A5K1VDD7_0_apo,10002.80,
leucine_ROHFNLRQFUQHCH-YFKPBYRVSA-N,A0A5K1VDD7_0_apo,100033.56,
secbutabarbital_ZRIHAIZYIMGOAB-ZCFIWIBFSA-N,A0A5K1VDD7_0_apo,10006.63,
guanidine_ZRALSGWEFCBTJO-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,100234.49,
iproclozide_GGECDTUJZOXAAR-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10029.14,
teriparatide_OGBMKVWORPGQRR-UMXFMPSGSA-N,A0A5K1VDD7_0_apo,100376.02,
flurotyl_KGPPDNUWZNWPSI-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,100639.39,
perisoxal_XKFIQZCHJUUSBA-HNNXBMFYSA-N,A0A5K1VDD7_0_apo,100789.84,
benzyl_alcohol_WVDDGKGOMKODPV-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,100799.39,
paroxypropione_RARSHUDCJQSEFJ-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,100831.95,
azapetine_NYGHGTMKALXFIA-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10087.02,
oxaprozin_OFPXSFXSNFPTHF-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10097.62,
molsidomine_XLFWDASMENKTKL-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,100986.49,
benzatropine_GIJXKZJWITVLHI-PMOLBWCYSA-N,A0A5K1VDD7_0_apo,101018.32,
cloprednol_YTJIBEDMAQUYSZ-FDNPDPBUSA-N,A0A5K1VDD7_0_apo,1011.59,
clodronic_acid_ACSIXWWBWUQEHA-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10119.76,
emylcamate_SLWGJZPKHAXZQL-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,101237.20,
bioallethrin_ZCVAOQKBXKSDMS-PVAVHDDUSA-N,A0A5K1VDD7_0_apo,10135.09,
felodipine_RZTAMFZIAATZDJ-HNNXBMFYSA-N,A0A5K1VDD7_0_apo,10137.69,
fluorometholone_acetate_YRFXGQHBPBMFHW-SBTZIJSASA-N,A0A5K1VDD7_0_apo,1015.02,
xibornol_RNRHMQWZFJXKLZ-XUWXXGDYSA-N,A0A5K1VDD7_0_apo,1015.31,
propiverine_QPCVHQBVMYCJOM-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10154.34,
piperazine_GLUUGHFHXGJENI-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,101606.18,
bucloxic_acid_IJTPQQVCKPZIMV-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10163.79,
etodroxizine_VUFOCTSXHUWGPW-QHCPKHFHSA-N,A0A5K1VDD7_0_apo,101716.78,
anagestone_acetate_KDLNOQQQEBKBQM-DICPTYMLSA-N,A0A5K1VDD7_0_apo,10174.86,
cefminox_JSDXOWVAHXDYCU-VXSYNFHWSA-N,A0A5K1VDD7_0_apo,10185.55,
idrocilamide_OSCTXCOERRNGLW-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,101867.80,
benzphetamine_YXKTVDFXDRQTKV-HNNXBMFYSA-N,A0A5K1VDD7_0_apo,101927.72,
felbinac_QRZAKQDHEVVFRX-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,102063.16,
ticagrelor_OEKWJQXRCDYSHL-FNOIDJSQSA-N,A0A5K1VDD7_0_apo,1021.70,
UREA_C-13_XSQUKJJJFZCRTK-OUBTZVSYSA-N,A0A5K1VDD7_0_apo,102112.22,
troxipide_YSIITVVESCNIPR-NSHDSACASA-N,A0A5K1VDD7_0_apo,10214.77,
liranaftate_VPHPQNGOVQYUMG-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10215.49,
aminohippuric_acid_HSMNQINEKMPTIC-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,102179.99,
clozapine_QZUDBNBUXVUHMW-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,1022.96,
calcium_pantothenate_GHOKWGTUZJEAQD-ZETCQYMHSA-N,A0A5K1VDD7_0_apo,102205.84,
falecalcitriol_XPYGGHVSFMUHLH-WSRTYSJNSA-N,A0A5K1VDD7_0_apo,1023.13,
ethanol_LFQSCWFLJHTTHZ-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,102320.74,
etimicin_NZGMVSJQULXLHF-QOGHJSHSSA-N,A0A5K1VDD7_0_apo,10233.29,
ftivazide_PSWOBQSIXLVPDV-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10245.28,
clomipramine_GDLIGKIOYRNHDA-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10252.58,
ethchlorvynol_ZEHYJZXQEQOSON-SSDOTTSWSA-N,A0A5K1VDD7_0_apo,10255.73,
rescinnamine_SZLZWPPUNLXJEA-QEGASFHISA-N,A0A5K1VDD7_0_apo,1026.16,
phenylephrine_SONNWYBIRXJNDC-VIFPVBQESA-N,A0A5K1VDD7_0_apo,102612.76,
oxabolone_cipionate_KHKDIUPVDIEHAH-KXLSUQFWSA-N,A0A5K1VDD7_0_apo,10267.83,
ronifibrate_AYJVGKWCGIYEAK-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,102763.85,
guanoxabenz_QKIQJNNDIWGVEH-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10278.20,
voriconazole_BCEHBSKCWLPMDN-MGPLVRAMSA-N,A0A5K1VDD7_0_apo,10278.99,
simvastatin_RYMZZMVNJRMUDD-HGQWONQESA-N,A0A5K1VDD7_0_apo,10279.30,
hexestrol_PBBGSZCBWVPOOL-HDICACEKSA-N,A0A5K1VDD7_0_apo,10283.47,
bifluranol_RDVXUHOSYIBGBT-GWCFXTLKSA-N,A0A5K1VDD7_0_apo,10284.16,
picrotin_RYEFFICCPKWYML-QCGISDTRSA-N,A0A5K1VDD7_0_apo,1029.16,
menthyl_salicylate_SJOXEWUZWQYCGL-DVOMOZLQSA-N,A0A5K1VDD7_0_apo,10299.86,
pretomanid_ZLHZLMOSPGACSZ-NSHDSACASA-N,A0A5K1VDD7_0_apo,10309.30,
phenicarbazide_AVKHCKXGKPAGEI-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,103118.98,
cupric_chloride_ORTQZVOHEJQUHG-UHFFFAOYSA-L,A0A5K1VDD7_0_apo,103177.82,
entecavir_QDGZDCVAUDNJFG-FXQIFTODSA-N,A0A5K1VDD7_0_apo,10326.69,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,A0A5K1VDD7_0_apo,1032996.14,
flunitrazepam_PPTYJKAXVCCBDU-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10336.34,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,A0A5K1VDD7_0_apo,1035744.64,
tretinoin_tocoferil_RIQIJXOWVAHQES-SBRAVCTHSA-N,A0A5K1VDD7_0_apo,1037.11,
dimethylphthalate_NIQCNGHVCWTJSM-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,103745.57,
sulfamerazine_QPPBRPIAZZHUNT-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,103858.00,
fenoxedil_OBQUKWIVMOIRGG-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10389.48,
penciclovir_JNTOCHDNEULJHD-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,10399.95,
ambuside_SGYBHNVEILSSGC-UHFFFAOYSA-N,A0A5K1VDD7_0_apo,1040.53,
