LigandName,TargetName,BindingScore,InterfE
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,E9ADE1_0_apo,0.89,
estradiol_VOXZDWNPVJITMN-ZBRFXRBCSA-N,E9ADE1_0_apo,1.27,
ethisterone_CHNXZKVNWQUJIB-CEGNMAFCSA-N,E9ADE1_0_apo,10.65,
timolol_BLJRIMJGRPQVNF-JTQLQIEISA-N,E9ADE1_0_apo,100.08,
dimemorfan_KBEZZLAAKIIPFK-NJAFHUGGSA-N,E9ADE1_0_apo,100.54,
sulindac_MLKXDPUZXIRXEP-WXKFDZDZSA-N,E9ADE1_0_apo,1000.30,
pipobroman_NJBFOOCLYDNZJN-UHFFFAOYSA-N,E9ADE1_0_apo,1000.44,
trimecaine_GOZBHBFUQHMKQB-UHFFFAOYSA-N,E9ADE1_0_apo,10000.83,
permethrin_RLLPVAHGXHCWKJ-IEBWSBKVSA-N,E9ADE1_0_apo,10006.33,
diethylcarbamazine_RCKMWOKWVGPNJF-UHFFFAOYSA-N,E9ADE1_0_apo,10007.10,
chlorphenoxamine_KKHPNPMTPORSQE-GOSISDBHSA-N,E9ADE1_0_apo,10016.87,
dioxethedrin_OHDICGSRVLBVLC-HQJQHLMTSA-N,E9ADE1_0_apo,1002.47,
bucillamine_VUAFHZCUKUDDBC-BYPYZUCNSA-N,E9ADE1_0_apo,1002.79,
Iofetamine_(123I)_ISEHJSHTIVKELA-VDFGSOQMSA-N,E9ADE1_0_apo,10029.67,
nalorphine_UIQMVEYFGZJHCZ-SSTWWWIQSA-N,E9ADE1_0_apo,1003.99,
formestane_OSVMTWJCGUFAOD-KZQROQTASA-N,E9ADE1_0_apo,10030.77,
dextropropoxyphene_XLMALTXPSGQGBX-GCJKJVERSA-N,E9ADE1_0_apo,10043.90,
fedratinib_JOOXLOJCABQBSG-UHFFFAOYSA-N,E9ADE1_0_apo,1005.64,
tribenoside_ULLNJSBQMBKOJH-HWVUQVAQSA-N,E9ADE1_0_apo,1005.91,
ramosetron_NTHPAPBPFQJABD-LLVKDONJSA-N,E9ADE1_0_apo,10051.64,
teduglutide_CILIXQOJUNDIDU-ASQIGDHWSA-N,E9ADE1_0_apo,100577.09,
alverine_ZPFXAOWNKLFJDN-UHFFFAOYSA-N,E9ADE1_0_apo,10069.13,
cathine_DLNKOYKMWOXYQA-IONNQARKSA-N,E9ADE1_0_apo,100701.11,
nafcillin_GPXLMGHLHQJAGZ-JTDSTZFVSA-N,E9ADE1_0_apo,1008.38,
codeine_OROGSEYTTFOCAN-DNJOTXNNSA-N,E9ADE1_0_apo,1009.98,
camostat_XASIMHXSUQUHLV-UHFFFAOYSA-N,E9ADE1_0_apo,10090.93,
cinepazet_XDUOTWNXVDBCDY-VOTSOKGWSA-N,E9ADE1_0_apo,10093.34,
tretinoin_tocoferil_RIQIJXOWVAHQES-SBRAVCTHSA-N,E9ADE1_0_apo,101.71,
bismuth_subgallate_JAONZGLTYYUPCT-UHFFFAOYSA-K,E9ADE1_0_apo,10105.62,
butidrine_GVNYSERWAKVROD-BLLLJJGKSA-N,E9ADE1_0_apo,1011.99,
benzyl_nicotinate_KVYGGMBOZFWZBQ-UHFFFAOYSA-N,E9ADE1_0_apo,10117.28,
busulfan_COVZYZSDYWQREU-UHFFFAOYSA-N,E9ADE1_0_apo,10117.91,
sildenafil_BNRNXUUZRGQAQC-UHFFFAOYSA-N,E9ADE1_0_apo,1012.07,
trimegestone_JUNDJWOLDSCTFK-MTZCLOFQSA-N,E9ADE1_0_apo,1012.46,
maltose_GUBGYTABKSRVRQ-QUYVBRFLSA-N,E9ADE1_0_apo,10131.35,
cerulenin_GVEZIHKRYBHEFX-NQQPLRFYSA-N,E9ADE1_0_apo,1014.70,
petrichloral_OKACKALPXHBEMA-DKXJUACHSA-N,E9ADE1_0_apo,10145.52,
celiprolol_JOATXPAWOHTVSZ-INIZCTEOSA-N,E9ADE1_0_apo,10147.70,
practolol_DURULFYMVIFBIR-CYBMUJFWSA-N,E9ADE1_0_apo,10148.90,
butamben_IUWVALYLNVXWKX-UHFFFAOYSA-N,E9ADE1_0_apo,10149.22,
ibacitabine_WEVJJMPVVFNAHZ-RRKCRQDMSA-N,E9ADE1_0_apo,10155.43,
etizolam_VMZUTJCNQWMAGF-UHFFFAOYSA-N,E9ADE1_0_apo,1016.53,
gimeracil_ZPLQIPFOCGIIHV-UHFFFAOYSA-N,E9ADE1_0_apo,10167.49,
phenol_ISWSIDIOOBJBQZ-UHFFFAOYSA-N,E9ADE1_0_apo,101845.50,
dibrompropamidine_GMJFVGRUYJHMCO-UHFFFAOYSA-N,E9ADE1_0_apo,1019.48,
propanol_BDERNNFJNOPAEC-UHFFFAOYSA-N,E9ADE1_0_apo,101954.27,
dextrofemine_URCIJDUOBBSMII-HZPDHXFCSA-N,E9ADE1_0_apo,10198.09,
orlistat_AHLBNYSZXLDEJQ-FWEHEUNISA-N,E9ADE1_0_apo,102.93,
letrozole_HPJKCIUCZWXJDR-UHFFFAOYSA-N,E9ADE1_0_apo,10228.05,
trimethadione_IRYJRGCIQBGHIV-UHFFFAOYSA-N,E9ADE1_0_apo,1023840.23,
plerixafor_YIQPUIGJQJDJOS-UHFFFAOYSA-N,E9ADE1_0_apo,10242.69,
etamivan_BQJODPIMMWWMFC-UHFFFAOYSA-N,E9ADE1_0_apo,10255.76,
papaverine_XQYZDYMELSJDRZ-UHFFFAOYSA-N,E9ADE1_0_apo,1028.34,
miocamycin_GQNZGCARKRHPOH-YGBQSPPGSA-N,E9ADE1_0_apo,1029.73,
mepindolol_NXWGWUVGUSFQJC-LBPRGKRZSA-N,E9ADE1_0_apo,1029.80,
aranidipine_NCUCGYYHUFIYNU-QGZVFWFLSA-N,E9ADE1_0_apo,10294.75,
tidiacic_DAXBISKSIDBYEU-PWNYCUMCSA-N,E9ADE1_0_apo,1030.48,
metrifonate_NFACJZMKEDPNKN-GSVOUGTGSA-N,E9ADE1_0_apo,103130.27,
florbetaben_F18_NCWZOASIUQVOFA-FWZJPQCDSA-N,E9ADE1_0_apo,1032.13,
cetylpyridinium_NEUSVAOJNUQRTM-UHFFFAOYSA-N,E9ADE1_0_apo,10324.54,
butamirate_DDVUMDPCZWBYRA-KRWDZBQOSA-N,E9ADE1_0_apo,10327.47,
cetotiamine_YBROOZNJUDHTGE-QINSGFPZSA-N,E9ADE1_0_apo,1033.40,
nifedipine_HYIMSNHJOBLJNT-UHFFFAOYSA-N,E9ADE1_0_apo,10333.70,
taltirelin_LQZAIAZUDWIVPM-SDDRHHMPSA-N,E9ADE1_0_apo,10338.67,
oxcarbazepine_CTRLABGOLIVAIY-UHFFFAOYSA-N,E9ADE1_0_apo,10339.34,
iopromide_DGAIEPBNLOQYER-BDAKNGLRSA-N,E9ADE1_0_apo,10347.83,
glybuthiazol_DVQVBLBKEXITIK-UHFFFAOYSA-N,E9ADE1_0_apo,10349.56,
alpha-tocopherol_acetate_ZAKOWWREFLAJOT-CEFNRUSXSA-N,E9ADE1_0_apo,1035.51,
clotiazepam_CHBRHODLKOZEPZ-UHFFFAOYSA-N,E9ADE1_0_apo,1035572.10,
tetrachloroethylene_CYTYCFOTNPOANT-UHFFFAOYSA-N,E9ADE1_0_apo,103614.67,
conivaptan_IKENVDNFQMCRTR-UHFFFAOYSA-N,E9ADE1_0_apo,1038.34,
gatifloxacin_XUBOMFCQGDBHNK-JTQLQIEISA-N,E9ADE1_0_apo,1038.96,
methylnaltrexone_JVLBPIPGETUEET-WIXLDOGYSA-O,E9ADE1_0_apo,10380.56,
dexamethasone_valerate_SNHRLVCMMWUAJD-OMPPIWKSSA-N,E9ADE1_0_apo,10385.76,
2-(4-chlorphenoxy)-ethanol_GEGSSUSEWOHAFE-UHFFFAOYSA-N,E9ADE1_0_apo,103857.16,
naftazone_TZGBBMBARSFJBG-UKTHLTGXSA-N,E9ADE1_0_apo,10389.77,
Suramin_DB04786,E9ADE1_0_apo,1039.51,
remoxipride_GUJRSXAPGDDABA-NSHDSACASA-N,E9ADE1_0_apo,104.68,
cefoselis_BHXLLRXDAYEMPP-SBGRAJFYSA-N,E9ADE1_0_apo,1040.98,
sulfacetamide_SKIVFJLNDNKQPD-UHFFFAOYSA-N,E9ADE1_0_apo,10435.50,
propipocaine_STHAHFPLLHRRRO-UHFFFAOYSA-N,E9ADE1_0_apo,10441.41,
ubenimex_VGGGPCQERPFHOB-RDBSUJKOSA-N,E9ADE1_0_apo,10442.39,
piracetam_GMZVRMREEHBGGF-UHFFFAOYSA-N,E9ADE1_0_apo,10457.87,
reproterol_WVLAAKXASPCBGT-CQSZACIVSA-N,E9ADE1_0_apo,10458.52,
rivastigmine_XSVMFMHYUFZWBK-NSHDSACASA-N,E9ADE1_0_apo,10459.96,
podophyllotoxin_YJGVMLPVUAXIQN-XVVDYKMHSA-N,E9ADE1_0_apo,1046.53,
anagrelide_OTBXOEAOVRKTNQ-UHFFFAOYSA-N,E9ADE1_0_apo,10462.07,
angiotensinamide_JYPVVOOBQVVUQV-CGHBYZBKSA-N,E9ADE1_0_apo,10469.71,
micafungin_PIEUQSKUWLMALL-PPBYFRDFSA-N,E9ADE1_0_apo,1047.42,
ticlatone_POPOYOKQQAEISW-UHFFFAOYSA-N,E9ADE1_0_apo,1047.57,
adrafinil_CGNMLOKEMNBUAI-HXUWFJFHSA-N,E9ADE1_0_apo,1047.67,
baclofen_KPYSYYIEGFHWSV-QMMMGPOBSA-N,E9ADE1_0_apo,10476.03,
guancidine_VZVGEDRCVUKSEL-UHFFFAOYSA-N,E9ADE1_0_apo,10477.80,
levomenthol_NOOLISFMXDJSKH-KXUCPTDWSA-N,E9ADE1_0_apo,10483.91,
iocarmic_acid_SMQYOVYWPWASGU-UHFFFAOYSA-N,E9ADE1_0_apo,1049.49,
ethoheptazine_WGJHHMKQBWSQIY-INIZCTEOSA-N,E9ADE1_0_apo,1049.81,
fosfomycin_YMDXZJFXQJVXBF-STHAYSLISA-N,E9ADE1_0_apo,10494.84,
