LigandName,TargetName,BindingScore,InterfE
benzestrol_DUTFBSAKKUNBAL-JSNMRZPZSA-N,E9B0H0_0_apo,10023.88,
clometocillin_JKXQBIZCQJLVOS-MCYUEQNJSA-N,E9B0H0_0_apo,1004.20,
estradiol_cypionate_UOACKFBJUYNSLK-XRKIENNPSA-N,E9B0H0_0_apo,1004.69,
ursodiol_RUDATBOHQWOJDD-UZVSRGJWSA-N,E9B0H0_0_apo,10040.23,
methamphetamine_MYWUZJCMWCOHBA-VIFPVBQESA-N,E9B0H0_0_apo,10056.19,
dioxybenzone_MEZZCSHVIGVWFI-UHFFFAOYSA-N,E9B0H0_0_apo,10056.60,
chlorozotocin_MYBLAOJMRYYKMS-PVFLNQBWSA-N,E9B0H0_0_apo,100645.20,
phenprocoumon_DQDAYGNAKTZFIW-CYBMUJFWSA-N,E9B0H0_0_apo,1007532.39,
cefathiamidine_JYXACOFERDBGGQ-RHSMWYFYSA-N,E9B0H0_0_apo,1008.14,
moxifloxacin_FABPRXSRWADJSP-MEDUHNTESA-N,E9B0H0_0_apo,1008.71,
xenysalate_HLDCSYXMVXILQC-UHFFFAOYSA-N,E9B0H0_0_apo,10083.24,
bezafibrate_IIBYAHWJQTYFKB-UHFFFAOYSA-N,E9B0H0_0_apo,10084.58,
mianserin_UEQUQVLFIPOEMF-GOSISDBHSA-N,E9B0H0_0_apo,1010.23,
iodixanol_NBQNWMBBSKPBAY-LTFXXXRZSA-N,E9B0H0_0_apo,1010813.04,
metesculetol_VVDLFTOOMLZFRO-UHFFFAOYSA-N,E9B0H0_0_apo,101083.30,
cariprazine_KPWSJANDNDDRMB-QAQDUYKDSA-N,E9B0H0_0_apo,1011.15,
carbaryl_CVXBEEMKQHEXEN-UHFFFAOYSA-N,E9B0H0_0_apo,10111.43,
olmutinib_FDMQDKQUTRLUBU-UHFFFAOYSA-N,E9B0H0_0_apo,10121.94,
loxoprofen_YMBXTVYHTMGZDW-ZWNOBZJWSA-N,E9B0H0_0_apo,1012319.63,
sitaxentan_PHWXUGHIIBDVKD-UHFFFAOYSA-N,E9B0H0_0_apo,10125.57,
sunitinib_WINHZLLDWRZWRT-ATVHPVEESA-N,E9B0H0_0_apo,1013.71,
alimemazine_ZZHLYYDVIOPZBE-AWEZNQCLSA-N,E9B0H0_0_apo,10131.48,
eprozinol_QSRHLIUOSXVKTG-YADHBBJMSA-N,E9B0H0_0_apo,101310.18,
aminoquinuride_HOUSDILKOJMENG-UHFFFAOYSA-N,E9B0H0_0_apo,10133.93,
landiolol_WMDSZGFJQKSLLH-RBBKRZOGSA-N,E9B0H0_0_apo,10142.77,
Cantharidin_DB12328,E9B0H0_0_apo,10142.83,
avibactam_NDCUAPJVLWFHHB-UHNVWZDZSA-N,E9B0H0_0_apo,10143.83,
flutoprazepam_OFVXPDXXVSGEPX-UHFFFAOYSA-N,E9B0H0_0_apo,1015.97,
hydroxyzine_ZQDWXGKKHFNSQK-OAQYLSRUSA-N,E9B0H0_0_apo,101531.96,
mecillinam_BWWVAEOLVKTZFQ-ISVUSNJMSA-N,E9B0H0_0_apo,10161.08,
etozolin_ZCKKHYXUQFTBIK-CYBMUJFWSA-N,E9B0H0_0_apo,10164.35,
acetanilide_FZERHIULMFGESH-UHFFFAOYSA-N,E9B0H0_0_apo,101674.94,
acalabrutinib_WDENQIQQYWYTPO-IBGZPJMESA-N,E9B0H0_0_apo,1017.88,
diltiazem_HSUGRBWQSSZJOP-RTWAWAEBSA-N,E9B0H0_0_apo,10176.97,
alacepril_FHHHOYXPRDYHEZ-COXVUDFISA-N,E9B0H0_0_apo,10189.62,
isocarboxazid_XKFPYPQQHFEXRZ-UHFFFAOYSA-N,E9B0H0_0_apo,10192.75,
abaloparatide_BVISQZFBLRSESR-XSCWXTNMSA-N,E9B0H0_0_apo,10195.80,
calcitonin_(salmon_synthetic)_BBBFJLBPOGFECG-VJVYQDLKSA-N,E9B0H0_0_apo,10196.53,
venetoclax_LQBVNQSMGBZMKD-UHFFFAOYSA-N,E9B0H0_0_apo,1021.20,
ceftaroline_fosamil_ZCCUWMICIWSJIX-NQJJCJBVSA-N,E9B0H0_0_apo,1021.90,
nifekalant_OEBPANQZQGQPHF-UHFFFAOYSA-N,E9B0H0_0_apo,10211.40,
ornoprostil_BBRBUTFBTUFFBU-LHACABTQSA-N,E9B0H0_0_apo,10213.08,
threonine_AYFVYJQAPQTCCC-GBXIJSLDSA-N,E9B0H0_0_apo,102139.83,
teniposide_NRUKOCRGYNPUPR-QBPJDGROSA-N,E9B0H0_0_apo,1022.23,
menthyl_salicylate_SJOXEWUZWQYCGL-DVOMOZLQSA-N,E9B0H0_0_apo,10228.33,
ketotifen_ZCVMWBYGMWKGHF-UHFFFAOYSA-N,E9B0H0_0_apo,1023.65,
aprepitant_ATALOFNDEOCMKK-OITMNORJSA-N,E9B0H0_0_apo,10232.70,
elvitegravir_JUZYLCPPVHEVSV-LJQANCHMSA-N,E9B0H0_0_apo,1024.62,
bisbentiamine_IWXAZSAGYJHXPX-BCEWYCLDSA-N,E9B0H0_0_apo,1024.77,
tromantadine_UXQDWARBDDDTKG-FXDBZKHDSA-N,E9B0H0_0_apo,10250.83,
sulfacarbamide_WVAKABMNNSMCDK-UHFFFAOYSA-N,E9B0H0_0_apo,1027550.57,
arbutin_BJRNKVDFDLYUGJ-RMPHRYRLSA-N,E9B0H0_0_apo,102830.46,
iobenguane_(131I)_PDWUPXJEEYOOTR-JRGAVVOBSA-N,E9B0H0_0_apo,10287.64,
daclatasvir_FKRSSPOQAMALKA-CUPIEXAXSA-N,E9B0H0_0_apo,1029.70,
nipradilol_OMCPLEZZPVJJIS-QWHCGFSZSA-N,E9B0H0_0_apo,103.64,
fytic_acid_IMQLKJBTEOYOSI-GPIVLXJGSA-N,E9B0H0_0_apo,1030.85,
dextropropoxyphene_XLMALTXPSGQGBX-GCJKJVERSA-N,E9B0H0_0_apo,10300.64,
triparanol_SYHDSBBKRLVLFF-MHZLTWQESA-N,E9B0H0_0_apo,10300.74,
dimethylaminopropionylphenothiazine_POZJNEBUHLZROM-GFCCVEGCSA-N,E9B0H0_0_apo,10305.65,
tyropanoate_YMOXVLQZFAUUKI-QMMMGPOBSA-N,E9B0H0_0_apo,1031.85,
