LigandName,TargetName,BindingScore,InterfE
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,A0A640KA13_0_apo,0.86,
estradiol_VOXZDWNPVJITMN-ZBRFXRBCSA-N,A0A640KA13_0_apo,1.36,
dexamethasone_palmitate_WDPYZTKOEFDTCU-WDJQFAPHSA-N,A0A640KA13_0_apo,10.85,
nandrolone_decanoate_JKWKMORAXJQQSR-MOPIKTETSA-N,A0A640KA13_0_apo,100.06,
tropatepine_JOQKFRLFXDPXHX-YFUWWQDYSA-N,A0A640KA13_0_apo,1001.35,
idanpramine_HVYGXNYMNHSBGD-UHFFFAOYSA-N,A0A640KA13_0_apo,1001.79,
apremilast_IMOZEMNVLZVGJZ-QGZVFWFLSA-N,A0A640KA13_0_apo,1001.99,
tybamate_PRBORDFJHHAISJ-CYBMUJFWSA-N,A0A640KA13_0_apo,10018.24,
threonine_AYFVYJQAPQTCCC-GBXIJSLDSA-N,A0A640KA13_0_apo,100325.97,
opipramol_YNZFUWZUGRBMHL-UHFFFAOYSA-N,A0A640KA13_0_apo,1005.56,
epomediol_JSNQSLSBBZFGBM-RELAQEPUSA-N,A0A640KA13_0_apo,1005.64,
methylthioninium_chloride_RBTBFTRPCNLSDE-UHFFFAOYSA-N,A0A640KA13_0_apo,10053.25,
nikethamide_NCYVXEGFNDZQCU-UHFFFAOYSA-N,A0A640KA13_0_apo,10057.24,
ranitidine_VMXUWOKSQNHOCA-UHFFFAOYSA-N,A0A640KA13_0_apo,1006.07,
fluacizine_VHEOUJNDDFHPGJ-UHFFFAOYSA-N,A0A640KA13_0_apo,1006.62,
butoconazole_SWLMUYACZKCSHZ-MRXNPFEDSA-N,A0A640KA13_0_apo,1007.23,
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,A0A640KA13_0_apo,100726.69,
repirinast_NFQIAEMCQGTTIR-UHFFFAOYSA-N,A0A640KA13_0_apo,1009.43,
melarsoprol_JCYZMTMYPZHVBF-NOZJJQNGSA-N,A0A640KA13_0_apo,10094.60,
benazepril_XPCFTKFZXHTYIP-PMACEKPBSA-N,A0A640KA13_0_apo,10094.72,
metoclopramide_TTWJBBZEZQICBI-UHFFFAOYSA-N,A0A640KA13_0_apo,101.43,
trimethidinium_GPUGLFZXYGTLBI-AYBZRNKSSA-N,A0A640KA13_0_apo,101.86,
ceftazidime_ORFOPKXBNMVMKC-DWVKKRMSSA-O,A0A640KA13_0_apo,1010.25,
trabectedin_PKVRCIRHQMSYJX-AIFWHQITSA-N,A0A640KA13_0_apo,1010.40,
enallylpropymal_AXJXURWWUFZZKN-NSHDSACASA-N,A0A640KA13_0_apo,10107.40,
guaifenesin_HSRJKNPTNIJEKV-QMMMGPOBSA-N,A0A640KA13_0_apo,1012.66,
busulfan_COVZYZSDYWQREU-UHFFFAOYSA-N,A0A640KA13_0_apo,10121.02,
bazedoxifene_UCJGJABZCDBEDK-UHFFFAOYSA-N,A0A640KA13_0_apo,10130.09,
etizolam_VMZUTJCNQWMAGF-UHFFFAOYSA-N,A0A640KA13_0_apo,1014.34,
naloxone_UZHSEJADLWPNLE-GRGSLBFTSA-N,A0A640KA13_0_apo,1014.79,
isoniazid_QRXWMOHMRWLFEY-UHFFFAOYSA-N,A0A640KA13_0_apo,101401.63,
edoxudine_XACKNLSZYYIACO-DJLDLDEBSA-N,A0A640KA13_0_apo,10141.95,
tiopronin_YTGJWQPHMWSCST-GSVOUGTGSA-N,A0A640KA13_0_apo,101414.00,
rofecoxib_RZJQGNCSTQAWON-UHFFFAOYSA-N,A0A640KA13_0_apo,1015.61,
propylparaben_QELSKZZBTMNZEB-UHFFFAOYSA-N,A0A640KA13_0_apo,10150.23,
clometacin_DGMZLCLHHVYDIS-UHFFFAOYSA-N,A0A640KA13_0_apo,10158.83,
dithranol_NUZWLKWWNNJHPT-UHFFFAOYSA-N,A0A640KA13_0_apo,1017.19,
bunazosin_RHLJLALHBZGAFM-UHFFFAOYSA-N,A0A640KA13_0_apo,1017.22,
aminophenazone_RMMXTBMQSGEXHJ-UHFFFAOYSA-N,A0A640KA13_0_apo,10170.47,
riluzole_FTALBRSUTCGOEG-UHFFFAOYSA-N,A0A640KA13_0_apo,10173.94,
physostigmine_PIJVFDBKTWXHHD-HIFRSBDPSA-N,A0A640KA13_0_apo,10186.59,
levocabastine_ZCGOMHNNNFPNMX-KYTRFIICSA-N,A0A640KA13_0_apo,1019.73,
bictegravir_SOLUWJRYJLAZCX-LYOVBCGYSA-N,A0A640KA13_0_apo,102.74,
mibefradil_HBNPJJILLOYFJU-VMPREFPWSA-N,A0A640KA13_0_apo,102.77,
trimethadione_IRYJRGCIQBGHIV-UHFFFAOYSA-N,A0A640KA13_0_apo,1020077.97,
etallobarbital_QPADNTZLUBYNEN-UHFFFAOYSA-N,A0A640KA13_0_apo,10203.43,
phenamine_LQJARUQXWJSDFL-UHFFFAOYSA-N,A0A640KA13_0_apo,10204.09,
sulfamonomethoxine_WMPXPUYPYQKQCX-UHFFFAOYSA-N,A0A640KA13_0_apo,10206.97,
ferric_oxide_JEIPFZHSYJVQDO-UHFFFAOYSA-N,A0A640KA13_0_apo,102098.33,
semaglutide_YAADDGYZMCRWRC-CIIFZSTISA-N,A0A640KA13_0_apo,1021.31,
framycetin_PGBHMTALBVVCIT-VCIWKGPPSA-N,A0A640KA13_0_apo,1021.73,
nifurprazine_XDWLRMBWIWKFNC-HNQUOIGGSA-N,A0A640KA13_0_apo,10216.37,
velnacrine_HLVVITIHAZBPKB-LLVKDONJSA-N,A0A640KA13_0_apo,1022.27,
khellin_HSMPDPBYAYSOBC-UHFFFAOYSA-N,A0A640KA13_0_apo,1023.35,
varenicline_JQSHBVHOMNKWFT-DTORHVGOSA-N,A0A640KA13_0_apo,1023.54,
trypan_blue_ZBNARPCCDMHDDV-HVMBLDELSA-N,A0A640KA13_0_apo,1023.64,
trichloroacetic_acid_YNJBWRMUSHSURL-UHFFFAOYSA-N,A0A640KA13_0_apo,10243.54,
