LigandName,TargetName,BindingScore,InterfE
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,A0A504XSF9_0_apo,1.35,
butofilolol_NMBNQRJDEPOXCP-ZDUSSCGKSA-N,A0A504XSF9_0_apo,10.06,
diprafenone_VDKMYSMWQCFYBQ-LJQANCHMSA-N,A0A504XSF9_0_apo,100.18,
acalabrutinib_WDENQIQQYWYTPO-IBGZPJMESA-N,A0A504XSF9_0_apo,1001.72,
ibopamine_WDKXLLJDNUBYCY-UHFFFAOYSA-N,A0A504XSF9_0_apo,1001.86,
rokitamycin_VYWWNRMSAPEJLS-UPKJDFJRSA-N,A0A504XSF9_0_apo,10018.29,
Suramin_DB04786,A0A504XSF9_0_apo,1002.31,
lacidipine_GKQPCPXONLDCMU-CCEZHUSRSA-N,A0A504XSF9_0_apo,10026.10,
enocitabine_SAMRUMKYXPVKPA-VFKOLLTISA-N,A0A504XSF9_0_apo,10028.22,
eltrombopag_XDXWLKQMMKQXPV-QYQHSDTDSA-N,A0A504XSF9_0_apo,1003.53,
mephenesin_carbamate_KRPAJLYSLFNDOA-SECBINFHSA-N,A0A504XSF9_0_apo,1003.53,
cinmetacin_NKPPORKKCMYYTO-DHZHZOJOSA-N,A0A504XSF9_0_apo,10037.44,
alclofenac_ARHWPKZXBHOEEE-UHFFFAOYSA-N,A0A504XSF9_0_apo,100477.08,
meturedepa_QTFKTBRIGWJQQL-KBPBESRZSA-N,A0A504XSF9_0_apo,10063.29,
iproniazid_NYMGNSNKLVNMIA-UHFFFAOYSA-N,A0A504XSF9_0_apo,100654.74,
trospectomycin_KHAUBYTYGDOYRU-IRXASZMISA-N,A0A504XSF9_0_apo,100708.81,
aprepitant_ATALOFNDEOCMKK-OITMNORJSA-N,A0A504XSF9_0_apo,10088.95,
gemfibrozil_HEMJJKBWTPKOJG-UHFFFAOYSA-N,A0A504XSF9_0_apo,1009.62,
tocopherol_succinate_IELOKBJPULMYRW-NJQVLOCASA-N,A0A504XSF9_0_apo,1009.85,
methadone_USSIQXCVUWKGNF-KRWDZBQOSA-N,A0A504XSF9_0_apo,10092.44,
nadolol_VWPOSFSPZNDTMJ-BPLDGKMQSA-N,A0A504XSF9_0_apo,101.31,
flurotyl_KGPPDNUWZNWPSI-UHFFFAOYSA-N,A0A504XSF9_0_apo,101032.37,
mepiprazole_DOTIMEKVTCOGED-UHFFFAOYSA-N,A0A504XSF9_0_apo,1011.25,
tribenoside_ULLNJSBQMBKOJH-HWVUQVAQSA-N,A0A504XSF9_0_apo,1011.58,
dipyrithione_ZHDBTKPXEJDTTQ-UHFFFAOYSA-N,A0A504XSF9_0_apo,10112.16,
feprazone_RBBWCVQDXDFISW-UHFFFAOYSA-N,A0A504XSF9_0_apo,1012.79,
pamabrom_SKTFQHRVFFOHTQ-UHFFFAOYSA-N,A0A504XSF9_0_apo,10125.40,
chlorpromazine_ZPEIMTDSQAKGNT-UHFFFAOYSA-N,A0A504XSF9_0_apo,10134.14,
pralatrexate_OGSBUKJUDHAQEA-ZBFHGGJFSA-N,A0A504XSF9_0_apo,1014.28,
trimegestone_JUNDJWOLDSCTFK-MTZCLOFQSA-N,A0A504XSF9_0_apo,1014.89,
xanomeline_JOLJIIDDOBNFHW-UHFFFAOYSA-N,A0A504XSF9_0_apo,10146.99,
ramipril_HDACQVRGBOVJII-JBDAPHQKSA-N,A0A504XSF9_0_apo,1015.32,
phanquinone_VLPADTBFADIFKG-UHFFFAOYSA-N,A0A504XSF9_0_apo,1016.28,
mezlocillin_YPBATNHYBCGSSN-VWPFQQQWSA-N,A0A504XSF9_0_apo,1016.66,
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,A0A504XSF9_0_apo,101633.36,
tolonium_RQNADZJRELIICT-UHFFFAOYSA-N,A0A504XSF9_0_apo,101642.13,
tonzonium_IOYZYMQFUSNATM-UHFFFAOYSA-N,A0A504XSF9_0_apo,1017.11,
ajmaline_CJDRUOGAGYHKKD-RQBLFBSQSA-N,A0A504XSF9_0_apo,1017.97,
tofenacin_PNYKGCPSFKLFKA-KRWDZBQOSA-N,A0A504XSF9_0_apo,10189.63,
azasetron_WUKZPHOXUVCQOR-CYBMUJFWSA-N,A0A504XSF9_0_apo,1019.92,
practolol_DURULFYMVIFBIR-CYBMUJFWSA-N,A0A504XSF9_0_apo,10197.87,
betanaphthol_JWAZRIHNYRIHIV-UHFFFAOYSA-N,A0A504XSF9_0_apo,102052.07,
iodixanol_NBQNWMBBSKPBAY-LTFXXXRZSA-N,A0A504XSF9_0_apo,1020776.27,
zofenopril_IAIDUHCBNLFXEF-MNEFBYGVSA-N,A0A504XSF9_0_apo,1021.41,
chloral_hydrate_RNFNDJAIBTYOQL-UHFFFAOYSA-N,A0A504XSF9_0_apo,102111.63,
glimepiride_WIGIZIANZCJQQY-RUCARUNLSA-N,A0A504XSF9_0_apo,10214.85,
phenprocoumon_DQDAYGNAKTZFIW-CYBMUJFWSA-N,A0A504XSF9_0_apo,1022746.42,
zanubrutinib_RNOAOAWBMHREKO-QFIPXVFZSA-N,A0A504XSF9_0_apo,1023.68,
loxoprofen_YMBXTVYHTMGZDW-ZWNOBZJWSA-N,A0A504XSF9_0_apo,1024131.23,
isoflurane_PIWKPBJCKXDKJR-SFOWXEAESA-N,A0A504XSF9_0_apo,102508.91,
xylose_SRBFZHDQGSBBOR-LECHCGJUSA-N,A0A504XSF9_0_apo,102517.56,
caffeine_RYYVLZVUVIJVGH-UHFFFAOYSA-N,A0A504XSF9_0_apo,10257.18,
