LigandName,TargetName,BindingScore,InterfE
phenoxyethanol_QCDWFXQBSFUVSP-UHFFFAOYSA-N,Q4QFW1_0_apo,100022.31,
methitural_KEMCRVSPPRNENL-QMMMGPOBSA-N,Q4QFW1_0_apo,10006.24,
pramocaine_DQKXQSGTHWVTAD-UHFFFAOYSA-N,Q4QFW1_0_apo,10016.74,
prasterone_FMGSKLZLMKYGDP-USOAJAOKSA-N,Q4QFW1_0_apo,1002.01,
histidine_HNDVDQJCIGZPNO-YFKPBYRVSA-N,Q4QFW1_0_apo,1002200.54,
elbasvir_BVAZQCUMNICBAQ-PZHYSIFUSA-N,Q4QFW1_0_apo,1003.87,
diethyl_ether_RTZKZFJDLAIYFH-UHFFFAOYSA-N,Q4QFW1_0_apo,100339.89,
etebenecid_UACOQEQOBAQRDQ-UHFFFAOYSA-N,Q4QFW1_0_apo,10047.24,
mofezolac_DJEIHHYCDCTAAH-UHFFFAOYSA-N,Q4QFW1_0_apo,10054.40,
levopropoxyphene_XLMALTXPSGQGBX-PGRDOPGGSA-N,Q4QFW1_0_apo,10056.47,
tetrazepam_IQWYAQCHYZHJOS-UHFFFAOYSA-N,Q4QFW1_0_apo,10061.37,
aminaphthone_YLMPBJUYFTWHKJ-UHFFFAOYSA-N,Q4QFW1_0_apo,10062.99,
levocetirizine_ZKLPARSLTMPFCP-OAQYLSRUSA-N,Q4QFW1_0_apo,1006545.01,
cloridarol_KBFBRIPYVVGWRS-OAHLLOKOSA-N,Q4QFW1_0_apo,100661.44,
miltefosine_PQLXHQMOHUQAKB-UHFFFAOYSA-N,Q4QFW1_0_apo,10081.02,
succinic_acid_KDYFGRWQOYBRFD-UHFFFAOYSA-N,Q4QFW1_0_apo,100837.34,
allobarbital_FDQGNLOWMMVRQL-UHFFFAOYSA-N,Q4QFW1_0_apo,100852.41,
teprenone_HUCXKZBETONXFO-AJDZVAQLSA-N,Q4QFW1_0_apo,10091.12,
