LigandName,TargetName,BindingScore,InterfE
brinzolamide_HCRKCZRJWPKOAR-JTQLQIEISA-N,A0A3G4YQ95_0_apo,10.92,
acetanilide_FZERHIULMFGESH-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,100019.47,
azidocillin_ODFHGIPNGIAMDK-NJBDSQKTSA-N,A0A3G4YQ95_0_apo,10027.75,
leteprinim_JMPOIZCOJJMTHI-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,10031.18,
prednisolone_sodium_phosphate_JDOZJEUDSLGTLU-VWUMJDOOSA-N,A0A3G4YQ95_0_apo,1004.45,
mycophenolic_acid_HPNSFSBZBAHARI-RUDMXATFSA-N,A0A3G4YQ95_0_apo,100673.82,
biapenem_MRMBZHPJVKCOMA-YJFSRANCSA-N,A0A3G4YQ95_0_apo,10079.75,
phenylacetic_acid_WLJVXDMOQOGPHL-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,100868.58,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,A0A3G4YQ95_0_apo,1009203.17,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,A0A3G4YQ95_0_apo,1009296.18,
apatinib_WPEWQEMJFLWMLV-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,10104.96,
arbutin_BJRNKVDFDLYUGJ-RMPHRYRLSA-N,A0A3G4YQ95_0_apo,101046.40,
dichloroacetic_acid_JXTHNDFMNIQAHM-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,101089.64,
cyclopentolate_SKYSRIRYMSLOIN-OAHLLOKOSA-N,A0A3G4YQ95_0_apo,10125.47,
heptaminol_LREQLEBVOXIEOM-ZETCQYMHSA-N,A0A3G4YQ95_0_apo,10127.94,
cefazedone_VTLCNEGVSVJLDN-MLGOLLRUSA-N,A0A3G4YQ95_0_apo,1013.19,
meradimate_SOXAGEOHPCXXIO-HEHGZKQESA-N,A0A3G4YQ95_0_apo,10131.52,
oxymetholone_ICMWWNHDUZJFDW-DHODBPELSA-N,A0A3G4YQ95_0_apo,1015.35,
alacepril_FHHHOYXPRDYHEZ-COXVUDFISA-N,A0A3G4YQ95_0_apo,10155.41,
mebutamate_LEROTMJVBFSIMP-SSDOTTSWSA-N,A0A3G4YQ95_0_apo,10165.95,
simvastatin_RYMZZMVNJRMUDD-HGQWONQESA-N,A0A3G4YQ95_0_apo,10175.44,
quazepam_IKMPWMZBZSAONZ-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,1018.14,
cefotiam_hexetil_VVFDMWZLBPUKTD-ZFUCPZCZSA-N,A0A3G4YQ95_0_apo,1018.21,
latanoprost_GGXICVAJURFBLW-CEYXHVGTSA-N,A0A3G4YQ95_0_apo,1018.38,
beclometasone_dipropionate_KUVIULQEHSCUHY-XYWKZLDCSA-N,A0A3G4YQ95_0_apo,1018.59,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,1018249.72,
beclamide_JPYQFYIEOUVJDU-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,10184.98,
lucanthone_FBQPGGIHOFZRGH-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,1019.75,
alprenolol_PAZJSJFMUHDSTF-AWEZNQCLSA-N,A0A3G4YQ95_0_apo,1020142.15,
nicofuranose_FUWFSXZKBMCSKF-ZASNTINBSA-N,A0A3G4YQ95_0_apo,10202.87,
cicloprolol_JNDJPKHYZWRRIS-INIZCTEOSA-N,A0A3G4YQ95_0_apo,10204.91,
pheniramine_IJHNSHDBIRRJRN-HNNXBMFYSA-N,A0A3G4YQ95_0_apo,10219.25,
ceftaroline_fosamil_ZCCUWMICIWSJIX-NQJJCJBVSA-N,A0A3G4YQ95_0_apo,1022.05,
prednisolone_succinate_APGDTXUMTIZLCJ-CGVGKPPMSA-N,A0A3G4YQ95_0_apo,1023.09,
isoflupredone_acetate_ZOCUOMKMBMEYQV-GSLJADNHSA-N,A0A3G4YQ95_0_apo,1025.79,
fomocaine_CVHGCWVMTZWGAY-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,10256.51,
etamiphylline_AWKLBIOQCIORSB-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,10263.96,
brimonidine_XYLJNLCSTIOKRM-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,10264.82,
prasterone_sulfate_CZWCKYRVOZZJNM-USOAJAOKSA-N,A0A3G4YQ95_0_apo,1027.51,
sulisobenzone_CXVGEDCSTKKODG-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,10276.72,
miglitol_IBAQFPQHRJAVAV-ULAWRXDQSA-N,A0A3G4YQ95_0_apo,102909.41,
desalkylflurazepam_UVCOILFBWYKHHB-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,10307.99,
diathymosulfone_KHFUQWURHSKTPO-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,10310.14,
azintamide_SSLKKMZJCJBOML-UHFFFAOYSA-N,A0A3G4YQ95_0_apo,103282.96,
prasugrel_DTGLZDAWLRGWQN-IBGZPJMESA-N,A0A3G4YQ95_0_apo,1033.27,
cefiderocol_DBPPRLRVDVJOCL-FQRUVTKNSA-N,A0A3G4YQ95_0_apo,1034.11,
hydrocortisone_butyrate_BMCQMVFGOVHVNG-TUFAYURCSA-N,A0A3G4YQ95_0_apo,1034.62,
linaclotide_KXGCNMMJRFDFNR-WDRJZQOASA-N,A0A3G4YQ95_0_apo,10342.96,
tofenacin_PNYKGCPSFKLFKA-KRWDZBQOSA-N,A0A3G4YQ95_0_apo,10344.40,
cetirizine_ZKLPARSLTMPFCP-NRFANRHFSA-N,A0A3G4YQ95_0_apo,103662.56,
