LigandName,TargetName,BindingScore,InterfE
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,Q6S006_0_apo,1.65,
butofilolol_NMBNQRJDEPOXCP-ZDUSSCGKSA-N,Q6S006_0_apo,10.84,
topotecan_UCFGDBYHRUNTLO-QHCPKHFHSA-N,Q6S006_0_apo,100.23,
trofosfamide_UMKFEPPTGMDVMI-QGZVFWFLSA-N,Q6S006_0_apo,10006.43,
lucanthone_FBQPGGIHOFZRGH-UHFFFAOYSA-N,Q6S006_0_apo,1002.35,
phenylacetic_acid_WLJVXDMOQOGPHL-UHFFFAOYSA-N,Q6S006_0_apo,100261.64,
fluclorolone_VTWKPILBIUBMDS-OTJLYDAYSA-N,Q6S006_0_apo,1003.29,
pixantrone_PEZPMAYDXJQYRV-UHFFFAOYSA-N,Q6S006_0_apo,10041.07,
azintamide_SSLKKMZJCJBOML-UHFFFAOYSA-N,Q6S006_0_apo,100451.53,
meclocycline_GGQJXCQBBONZFX-IWVLMIASSA-N,Q6S006_0_apo,1005.12,
ceruletide_YRALAIOMGQZKOW-HYAOXDFASA-N,Q6S006_0_apo,1005.24,
vernakalant_VBHQKCBVWWUUKN-KZNAEPCWSA-N,Q6S006_0_apo,1005.95,
fluoromethylcholine_(18F)_PBVFROWIWWGIFK-KWCOIAHCSA-N,Q6S006_0_apo,100616.94,
nilutamide_XWXYUMMDTVBTOU-UHFFFAOYSA-N,Q6S006_0_apo,1008.29,
histamine_NTYJJOPFIAHURM-UHFFFAOYSA-N,Q6S006_0_apo,10083.66,
flunarizine_SMANXXCATUTDDT-QPJJXVBHSA-N,Q6S006_0_apo,1010.44,
gentian_violet_LGLFFNDHMLKUMI-UHFFFAOYSA-N,Q6S006_0_apo,10100.49,
cinchophen_YTRMTPPVNRALON-UHFFFAOYSA-N,Q6S006_0_apo,10113.83,
scopolamine_butylbromide_YBCNXCRZPWQOBR-IGDPVYPXSA-N,Q6S006_0_apo,1012.50,
nortriptyline_PHVGLTMQBUFIQQ-UHFFFAOYSA-N,Q6S006_0_apo,101294.76,
gestonorone_GTFUITFQDGVJSK-XGXHKTLJSA-N,Q6S006_0_apo,1013.68,
acetylleucine_WXNXCEHXYPACJF-SSDOTTSWSA-N,Q6S006_0_apo,10147.03,
picrotin_RYEFFICCPKWYML-QCGISDTRSA-N,Q6S006_0_apo,1015.47,
bedaquiline_QUIJNHUBAXPXFS-XLJNKUFUSA-N,Q6S006_0_apo,10151.07,
obeticholic_acid_ZXERDUOLZKYMJM-ZWECCWDJSA-N,Q6S006_0_apo,10154.13,
nitrofurantoin_NXFQHRVNIOXGAQ-YCRREMRBSA-N,Q6S006_0_apo,10161.18,
benserazide_BNQDCRGUHNALGH-LURJTMIESA-N,Q6S006_0_apo,10162.50,
desoxymycin_RUQATQQNXCPTLL-PQMJGINDSA-N,Q6S006_0_apo,10164.22,
latanoprost_GGXICVAJURFBLW-CEYXHVGTSA-N,Q6S006_0_apo,1017.16,
