LigandName,TargetName,BindingScore,InterfE
sultiame_HMHVCUVYZFYAJI-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10001.53,
pholedrine_SBUQZKJEOOQSBV-QMMMGPOBSA-N,A0A3Q8ICC2_0_apo,100026.25,
hematoporphyrin_UJKPHYRXOLRVJJ-LRGCGCQZSA-N,A0A3Q8ICC2_0_apo,10004.35,
dicycloverine_CURUTKGFNZGFSE-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10007.42,
bropirimine_CIUUIPMOFZIWIZ-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,100116.09,
methoxsalen_QXKHYNVANLEOEG-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,100183.31,
sotagliflozin_QKDRXGFQVGOQKS-CRSSMBPESA-N,A0A3Q8ICC2_0_apo,100192.80,
tixocortol_BISFDZNIUZIKJD-XDANTLIUSA-N,A0A3Q8ICC2_0_apo,1002.39,
pyridoxine_LXNHXLLTXMVWPM-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,100295.14,
levetiracetam_HPHUVLMMVZITSG-LURJTMIESA-N,A0A3Q8ICC2_0_apo,10037.09,
betanaphthol_JWAZRIHNYRIHIV-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,100406.37,
butacaine_HQFWVSGBVLEQGA-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10049.99,
stiripentol_IBLNKMRFIPWSOY-CYBMUJFWSA-N,A0A3Q8ICC2_0_apo,10058.09,
teriparatide_OGBMKVWORPGQRR-UMXFMPSGSA-N,A0A3Q8ICC2_0_apo,100638.63,
zorubicin_FBTUMDXHSRTGRV-BJISBDEGSA-N,A0A3Q8ICC2_0_apo,10087.58,
clavulanic_acid_HZZVJAQRINQKSD-PBFISZAISA-N,A0A3Q8ICC2_0_apo,10093.53,
leucine_ROHFNLRQFUQHCH-YFKPBYRVSA-N,A0A3Q8ICC2_0_apo,100980.43,
rimegepant_KRNAOFGYEFKHPB-ANJVHQHFSA-N,A0A3Q8ICC2_0_apo,10114.87,
aminoacridine_XJGFWWJLMVZSIG-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,101146.78,
eslicarbazepine_acetate_QIALRBLEEWJACW-INIZCTEOSA-N,A0A3Q8ICC2_0_apo,10126.61,
flurotyl_KGPPDNUWZNWPSI-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,101342.32,
guanidine_ZRALSGWEFCBTJO-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,101456.98,
paroxypropione_RARSHUDCJQSEFJ-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,101468.69,
methiodal_RDFJFVXMRYVOAC-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,101507.95,
choline_fenofibrate_MQOBSOSZFYZQOK-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,101509.79,
phenbutamide_AFOGBLYPWJJVAL-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10153.52,
trimebutine_LORDFXWUHHSAQU-JOCHJYFZSA-N,A0A3Q8ICC2_0_apo,10154.97,
rifapentine_WDZCUPBHRAEYDL-AROXDKNKSA-N,A0A3Q8ICC2_0_apo,10155.81,
dexlansoprazole_MJIHNNLFOKEZEW-RUZDIDTESA-N,A0A3Q8ICC2_0_apo,10164.13,
pamaquine_QTQWMSOQOSJFBV-OAHLLOKOSA-N,A0A3Q8ICC2_0_apo,10177.80,
benzyl_alcohol_WVDDGKGOMKODPV-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,101800.56,
arginine_hydrochloride_ODKSFYDXXFIFQN-BYPYZUCNSA-N,A0A3Q8ICC2_0_apo,10187.51,
clozapine_QZUDBNBUXVUHMW-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,1019.46,
cloxazolam_ZIXNZOBDFKSQTC-KRWDZBQOSA-N,A0A3Q8ICC2_0_apo,10191.91,
protiofate_GUFHWUFYAOUKTI-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10195.69,
methylatropine_PIPAJLPNWZMYQA-YVSFHVDLSA-N,A0A3Q8ICC2_0_apo,102.43,
xibornol_RNRHMQWZFJXKLZ-XUWXXGDYSA-N,A0A3Q8ICC2_0_apo,1020.81,
iproclozide_GGECDTUJZOXAAR-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10211.42,
benzatropine_GIJXKZJWITVLHI-PMOLBWCYSA-N,A0A3Q8ICC2_0_apo,102163.93,
mephenoxalone_ZMNSRFNUONFLSP-QMMMGPOBSA-N,A0A3Q8ICC2_0_apo,10228.64,
flufenamic_acid_LPEPZBJOKDYZAD-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10238.57,
emylcamate_SLWGJZPKHAXZQL-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,102432.60,
oxaprozin_OFPXSFXSNFPTHF-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10246.83,
josamycin_XJSFLOJWULLJQS-OMELXPMGSA-N,A0A3Q8ICC2_0_apo,1025.67,
Choline_C-11_OEYIOHPDSNJKLS-BJUDXGSMSA-N,A0A3Q8ICC2_0_apo,102562.53,
nicofibrate_RARQHAFNGNPQCZ-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,102719.52,
pimobendan_GLBJJMFZWDBELO-NSHDSACASA-N,A0A3Q8ICC2_0_apo,10276.59,
triamcinolone_diacetate_XGMPVBXKDAHORN-RBWIMXSLSA-N,A0A3Q8ICC2_0_apo,1029.28,
azapetine_NYGHGTMKALXFIA-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10292.42,
UREA_C-13_XSQUKJJJFZCRTK-OUBTZVSYSA-N,A0A3Q8ICC2_0_apo,102995.43,
atovaquone_KUCQYCKVKVOKAY-CTYIDZIISA-N,A0A3Q8ICC2_0_apo,1030.84,
etodroxizine_VUFOCTSXHUWGPW-QHCPKHFHSA-N,A0A3Q8ICC2_0_apo,103003.12,
idrocilamide_OSCTXCOERRNGLW-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,103054.47,
perisoxal_XKFIQZCHJUUSBA-HNNXBMFYSA-N,A0A3Q8ICC2_0_apo,103082.88,
troxipide_YSIITVVESCNIPR-NSHDSACASA-N,A0A3Q8ICC2_0_apo,10318.62,
myrophine_GODGZZGKTZQSAL-VXFFQEMOSA-N,A0A3Q8ICC2_0_apo,1032.26,
secbutabarbital_ZRIHAIZYIMGOAB-ZCFIWIBFSA-N,A0A3Q8ICC2_0_apo,10320.56,
flumazenil_OFBIFZUFASYYRE-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10321.63,
molsidomine_XLFWDASMENKTKL-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,103243.02,
calcium_pantothenate_GHOKWGTUZJEAQD-ZETCQYMHSA-N,A0A3Q8ICC2_0_apo,103273.44,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,A0A3Q8ICC2_0_apo,1032866.55,
benzphetamine_YXKTVDFXDRQTKV-HNNXBMFYSA-N,A0A3Q8ICC2_0_apo,103360.32,
dimethylphthalate_NIQCNGHVCWTJSM-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,103406.60,
acenocoumarol_VABCILAOYCMVPS-OAHLLOKOSA-N,A0A3Q8ICC2_0_apo,10347.22,
picrotin_RYEFFICCPKWYML-QCGISDTRSA-N,A0A3Q8ICC2_0_apo,1035.28,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,A0A3Q8ICC2_0_apo,1035568.91,
aminohippuric_acid_HSMNQINEKMPTIC-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,103564.67,
penciclovir_JNTOCHDNEULJHD-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10358.97,
ciclesonide_LUKZNWIVRBCLON-GXOBDPJESA-N,A0A3Q8ICC2_0_apo,1036.84,
simvastatin_RYMZZMVNJRMUDD-HGQWONQESA-N,A0A3Q8ICC2_0_apo,10362.61,
bucloxic_acid_IJTPQQVCKPZIMV-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10367.72,
cefuroxime_pivoxetil_MGYPWVCKENORQX-CODNTFCVSA-N,A0A3Q8ICC2_0_apo,1037.57,
ethanol_LFQSCWFLJHTTHZ-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,103760.34,
cupric_chloride_ORTQZVOHEJQUHG-UHFFFAOYSA-L,A0A3Q8ICC2_0_apo,103789.18,
cefminox_JSDXOWVAHXDYCU-VXSYNFHWSA-N,A0A3Q8ICC2_0_apo,10385.96,
fenoxedil_OBQUKWIVMOIRGG-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10389.72,
iodinated_glycerol_LTINPJMVDKPJJI-PBXRRBTRSA-N,A0A3Q8ICC2_0_apo,103904.83,
loflucarban_ZHNUMLOCJMCLIT-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10401.49,
liranaftate_VPHPQNGOVQYUMG-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10406.18,
piperazine_GLUUGHFHXGJENI-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,104064.90,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,1042319.49,
alprenolol_PAZJSJFMUHDSTF-AWEZNQCLSA-N,A0A3Q8ICC2_0_apo,1043155.41,
felodipine_RZTAMFZIAATZDJ-HNNXBMFYSA-N,A0A3Q8ICC2_0_apo,10432.92,
tretinoin_tocoferil_RIQIJXOWVAHQES-SBRAVCTHSA-N,A0A3Q8ICC2_0_apo,1044.74,
guanoxabenz_QKIQJNNDIWGVEH-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10448.41,
benfotiamine_BTNNPSLJPBRMLZ-LGMDPLHJSA-N,A0A3Q8ICC2_0_apo,1045.86,
falecalcitriol_XPYGGHVSFMUHLH-WSRTYSJNSA-N,A0A3Q8ICC2_0_apo,1045.99,
triaziquone_PXSOHRWMIRDKMP-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,1046.61,
metrizamide_BAQCROVBDNBEEB-KSDLJXBFSA-N,A0A3Q8ICC2_0_apo,10461.41,
phenylephrine_SONNWYBIRXJNDC-VIFPVBQESA-N,A0A3Q8ICC2_0_apo,104655.52,
fluoromethylcholine_(18F)_PBVFROWIWWGIFK-KWCOIAHCSA-N,A0A3Q8ICC2_0_apo,104703.63,
felbinac_QRZAKQDHEVVFRX-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,104854.90,
propiverine_QPCVHQBVMYCJOM-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,10492.28,
phenicarbazide_AVKHCKXGKPAGEI-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,104953.80,
ronifibrate_AYJVGKWCGIYEAK-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,104982.48,
fluclorolone_VTWKPILBIUBMDS-OTJLYDAYSA-N,A0A3Q8ICC2_0_apo,1050.92,
bioallethrin_ZCVAOQKBXKSDMS-PVAVHDDUSA-N,A0A3Q8ICC2_0_apo,10511.46,
hexylcaine_DKLKMKYDWHYZTD-ZDUSSCGKSA-N,A0A3Q8ICC2_0_apo,10518.89,
repaglinide_FAEKWTJYAYMJKF-QHCPKHFHSA-N,A0A3Q8ICC2_0_apo,10536.98,
menthyl_salicylate_SJOXEWUZWQYCGL-DVOMOZLQSA-N,A0A3Q8ICC2_0_apo,10537.65,
4-dimethylaminophenol_JVVRCYWZTJLJSG-UHFFFAOYSA-N,A0A3Q8ICC2_0_apo,105432.82,
etimicin_NZGMVSJQULXLHF-QOGHJSHSSA-N,A0A3Q8ICC2_0_apo,10544.97,
anecortave_YUWPMEXLKGOSBF-GACAOOTBSA-N,A0A3Q8ICC2_0_apo,10555.93,
entecavir_QDGZDCVAUDNJFG-FXQIFTODSA-N,A0A3Q8ICC2_0_apo,10557.78,
promestriene_IUWKNLFTJBHTSD-AANPDWTMSA-N,A0A3Q8ICC2_0_apo,1056.50,
oxabolone_cipionate_KHKDIUPVDIEHAH-KXLSUQFWSA-N,A0A3Q8ICC2_0_apo,10560.79,
ticagrelor_OEKWJQXRCDYSHL-FNOIDJSQSA-N,A0A3Q8ICC2_0_apo,1057.80,
bifluranol_RDVXUHOSYIBGBT-GWCFXTLKSA-N,A0A3Q8ICC2_0_apo,10580.08,
dexibuprofen_HEFNNWSXXWATRW-JTQLQIEISA-N,A0A3Q8ICC2_0_apo,10581.93,
methitural_KEMCRVSPPRNENL-QMMMGPOBSA-N,A0A3Q8ICC2_0_apo,10582.29,
Flutemetamol_(18F)_VVECGOCJFKTUAX-HUYCHCPVSA-N,A0A3Q8ICC2_0_apo,10589.38,
cinalukast_BZMKNPGKXJAIDV-VAWYXSNFSA-N,A0A3Q8ICC2_0_apo,1059.14,
