LigandName,TargetName,BindingScore,InterfE
pyridoxine_LXNHXLLTXMVWPM-UHFFFAOYSA-N,A0A5K1VH07_0_apo,100068.45,
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,A0A5K1VH07_0_apo,100088.93,
doxapram_XFDJYSQDBULQSI-QFIPXVFZSA-N,A0A5K1VH07_0_apo,10015.93,
triparanol_SYHDSBBKRLVLFF-MHZLTWQESA-N,A0A5K1VH07_0_apo,10024.00,
methapyrilene_HNJJXZKZRAWDPF-UHFFFAOYSA-N,A0A5K1VH07_0_apo,10026.00,
UREA_C_14_XSQUKJJJFZCRTK-NJFSPNSNSA-N,A0A5K1VH07_0_apo,100277.62,
hematoporphyrin_UJKPHYRXOLRVJJ-LRGCGCQZSA-N,A0A5K1VH07_0_apo,10028.33,
perlapine_PWRPUAKXMQAFCJ-UHFFFAOYSA-N,A0A5K1VH07_0_apo,1003.45,
methyprylon_SIDLZWOQUZRBRU-SSDOTTSWSA-N,A0A5K1VH07_0_apo,10039.43,
clindamycin_phosphate_UFUVLHLTWXBHGZ-MGZQPHGTSA-N,A0A5K1VH07_0_apo,10052.73,
Iofetamine_(123I)_ISEHJSHTIVKELA-VDFGSOQMSA-N,A0A5K1VH07_0_apo,10077.27,
prednisolone_acetate_LRJOMUJRLNCICJ-JZYPGELDSA-N,A0A5K1VH07_0_apo,1008.22,
dalfopristin_KLRSZNOYZIOTBR-XFQLVHFOSA-N,A0A5K1VH07_0_apo,1008.42,
enzacamene_HEOCBCNFKCOKBX-RELGSGGGSA-N,A0A5K1VH07_0_apo,1009.40,
cloxiquine_CTQMJYWDVABFRZ-UHFFFAOYSA-N,A0A5K1VH07_0_apo,10100.77,
Flutemetamol_(18F)_VVECGOCJFKTUAX-HUYCHCPVSA-N,A0A5K1VH07_0_apo,10102.00,
bezitramide_FLKWNFFCSSJANB-UHFFFAOYSA-N,A0A5K1VH07_0_apo,1011.76,
flunitrazepam_PPTYJKAXVCCBDU-UHFFFAOYSA-N,A0A5K1VH07_0_apo,10112.61,
teriparatide_OGBMKVWORPGQRR-UMXFMPSGSA-N,A0A5K1VH07_0_apo,101255.79,
levocetirizine_ZKLPARSLTMPFCP-OAQYLSRUSA-N,A0A5K1VH07_0_apo,1012996.95,
prenoxdiazine_PXZDWASDNFWKSD-UHFFFAOYSA-N,A0A5K1VH07_0_apo,1014.81,
ramifenazone_XOZLRRYPUKAKMU-UHFFFAOYSA-N,A0A5K1VH07_0_apo,10142.98,
amorolfine_MQHLMHIZUIDKOO-KURKYZTESA-N,A0A5K1VH07_0_apo,10147.05,
mianserin_UEQUQVLFIPOEMF-GOSISDBHSA-N,A0A5K1VH07_0_apo,1015.00,
pilocarpine_QCHFTSOMWOSFHM-WPRPVWTQSA-N,A0A5K1VH07_0_apo,10153.00,
enviomycin_HPWIIERXAFODPP-MYIPQGGFSA-N,A0A5K1VH07_0_apo,10176.05,
clofibrate_KNHUKKLJHYUCFP-UHFFFAOYSA-N,A0A5K1VH07_0_apo,101768.94,
abarelix_AIWRTTMUVOZGPW-HSPKUQOVSA-N,A0A5K1VH07_0_apo,1019.37,
doxazosin_RUZYUOTYCVRMRZ-FQEVSTJZSA-N,A0A5K1VH07_0_apo,1019.92,
linaclotide_KXGCNMMJRFDFNR-WDRJZQOASA-N,A0A5K1VH07_0_apo,10197.39,
pregnenolone_succinate_OZZAYJQNMKMUSD-DMISRAGPSA-N,A0A5K1VH07_0_apo,10218.76,
cypermethrin_KAATUXNTWXVJKI-NLWGTHIKSA-N,A0A5K1VH07_0_apo,1022.56,
parsalmide_DXHYQIJBUNRPJT-UHFFFAOYSA-N,A0A5K1VH07_0_apo,10225.76,
ethosuximide_HAPOVYFOVVWLRS-ZETCQYMHSA-N,A0A5K1VH07_0_apo,10229.15,
parecoxib_TZRHLKRLEZJVIJ-UHFFFAOYSA-N,A0A5K1VH07_0_apo,1023.49,
quinestradol_ODYKCPYPRCJXLY-PZORDLPLSA-N,A0A5K1VH07_0_apo,1024.99,
cefoxitin_WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,A0A5K1VH07_0_apo,10243.33,
clobenzepam_IDWVKNARDDZONS-UHFFFAOYSA-N,A0A5K1VH07_0_apo,10246.33,
trospectomycin_KHAUBYTYGDOYRU-IRXASZMISA-N,A0A5K1VH07_0_apo,102490.88,
diethylpropion_XXEPPPIWZFICOJ-NSHDSACASA-N,A0A5K1VH07_0_apo,102524.92,
nicotinyl_alcohol_MVQVNTPHUGQQHK-UHFFFAOYSA-N,A0A5K1VH07_0_apo,102668.75,
tolrestat_LUBHDINQXIHVLS-UHFFFAOYSA-N,A0A5K1VH07_0_apo,1027.29,
loteprednol_etabonate_DMKSVUSAATWOCU-HROMYWEYSA-N,A0A5K1VH07_0_apo,1027.54,
zileuton_MWLSOWXNZPKENC-ZETCQYMHSA-N,A0A5K1VH07_0_apo,10277.24,
aminaphthone_YLMPBJUYFTWHKJ-UHFFFAOYSA-N,A0A5K1VH07_0_apo,10293.54,
topotecan_UCFGDBYHRUNTLO-QHCPKHFHSA-N,A0A5K1VH07_0_apo,103.67,
fospropofol_QVNNONOFASOXQV-UHFFFAOYSA-N,A0A5K1VH07_0_apo,1030.61,
