LigandName,TargetName,BindingScore,InterfE
estradiol_VOXZDWNPVJITMN-ZBRFXRBCSA-N,E9AWJ0_0_apo,1.37,
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,E9AWJ0_0_apo,1.38,
norethisterone_VIKNJXKGJWUCNN-XGXHKTLJSA-N,E9AWJ0_0_apo,10.10,
olaparib_FDLYAMZZIXQODN-UHFFFAOYSA-N,E9AWJ0_0_apo,10.95,
hydroxystilbamidine_TUESWZZJYCLFNL-UHFFFAOYSA-N,E9AWJ0_0_apo,1000.76,
hydroxypethidine_WTJBNMUWRKPFRS-UHFFFAOYSA-N,E9AWJ0_0_apo,1001.22,
fenquizone_DBDTUXMDTSTPQZ-CYBMUJFWSA-N,E9AWJ0_0_apo,1001.22,
cinchocaine_PUFQVTATUTYEAL-UHFFFAOYSA-N,E9AWJ0_0_apo,1001.54,
pizotifen_FIADGNVRKBPQEU-UHFFFAOYSA-N,E9AWJ0_0_apo,1001.62,
propyliodone_ROSXARVHJNYYDO-UHFFFAOYSA-N,E9AWJ0_0_apo,10010.58,
menadiol_sulfate_JYJGXBHAXCGVHV-UHFFFAOYSA-N,E9AWJ0_0_apo,1002.84,
fumaric_acid_VZCYOOQTPOCHFL-OWOJBTEDSA-N,E9AWJ0_0_apo,10037.18,
prasugrel_DTGLZDAWLRGWQN-IBGZPJMESA-N,E9AWJ0_0_apo,1004.96,
oxytocin_XNOPRXBHLZRZKH-DSZYJQQASA-N,E9AWJ0_0_apo,1005.22,
octabenzone_QUAMTGJKVDWJEQ-UHFFFAOYSA-N,E9AWJ0_0_apo,1005.78,
crotamiton_DNTGGZPQPQTDQF-UHFFFAOYSA-N,E9AWJ0_0_apo,10054.12,
docarpamine_ZLVMAMIPILWYHQ-INIZCTEOSA-N,E9AWJ0_0_apo,10058.01,
methadone_USSIQXCVUWKGNF-KRWDZBQOSA-N,E9AWJ0_0_apo,10067.69,
methylphenobarbital_ALARQZQTBTVLJV-CYBMUJFWSA-N,E9AWJ0_0_apo,10083.95,
suplatast_DYZJXZOQQRXDLE-AWEZNQCLSA-O,E9AWJ0_0_apo,10085.46,
aminoxytriphene_FRQGJOFRWIILCX-UHFFFAOYSA-N,E9AWJ0_0_apo,10090.71,
nalorphine_UIQMVEYFGZJHCZ-SSTWWWIQSA-N,E9AWJ0_0_apo,1010.50,
