LigandName,TargetName,BindingScore,InterfE
brinzolamide_HCRKCZRJWPKOAR-JTQLQIEISA-N,E9AJZ0_0_apo,10.81,
tenonitrozole_ZLOXYEZYWCTXHU-UHFFFAOYSA-N,E9AJZ0_0_apo,10004.69,
clorotepine_XRYLGRGAWQSVQW-KRWDZBQOSA-N,E9AJZ0_0_apo,10008.33,
octenidine_ZVXNYZWXUADSRV-UHFFFAOYSA-N,E9AJZ0_0_apo,10008.46,
ergocalciferol_MECHNRXZTMCUDQ-RKHKHRCZSA-N,E9AJZ0_0_apo,1001.06,
timonacic_DZLNHFMRPBPULJ-GSVOUGTGSA-N,E9AJZ0_0_apo,10021.40,
tegaserod_IKBKZGMPCYNSLU-UHFFFAOYSA-N,E9AJZ0_0_apo,10030.74,
saxagliptin_QGJUIPDUBHWZPV-YQBUGCKMSA-N,E9AJZ0_0_apo,1004.98,
doxifluridine_ZWAOHEXOSAUJHY-ZIYNGMLESA-N,E9AJZ0_0_apo,100415.10,
rizatriptan_ULFRLSNUDGIQQP-UHFFFAOYSA-N,E9AJZ0_0_apo,1005.08,
metacycline_MHIGBKBJSQVXNH-IWVLMIASSA-N,E9AJZ0_0_apo,1005.12,
loteprednol_etabonate_DMKSVUSAATWOCU-HROMYWEYSA-N,E9AJZ0_0_apo,1005.65,
noxiptiline_GPTURHKXTUDRPC-UHFFFAOYSA-N,E9AJZ0_0_apo,10052.60,
amifostine_JKOQGQFVAUAYPM-UHFFFAOYSA-N,E9AJZ0_0_apo,10071.57,
bithionol_JFIOVJDNOJYLKP-UHFFFAOYSA-N,E9AJZ0_0_apo,10072.98,
liranaftate_VPHPQNGOVQYUMG-UHFFFAOYSA-N,E9AJZ0_0_apo,10075.22,
carfecillin_NZDASSHFKWDBBU-PDOICOKGSA-N,E9AJZ0_0_apo,10082.06,
etodroxizine_VUFOCTSXHUWGPW-QHCPKHFHSA-N,E9AJZ0_0_apo,100837.45,
triclabendazole_NQPDXQQQCQDHHW-UHFFFAOYSA-N,E9AJZ0_0_apo,1009.27,
iomazenil_(123I)_FRIZVHMAECRUBR-KIWWSDKQSA-N,E9AJZ0_0_apo,10094.98,
difluprednate_WYQPLTPSGFELIB-JTQPXKBDSA-N,E9AJZ0_0_apo,101.51,
propamidine_WTFXJFJYEJZMFO-UHFFFAOYSA-N,E9AJZ0_0_apo,1010527.03,
bupivacaine_LEBVLXFERQHONN-MRXNPFEDSA-N,E9AJZ0_0_apo,10107.40,
bromebric_acid_UPZFHUODAYGHDZ-RMKNXTFCSA-N,E9AJZ0_0_apo,10112.72,
buserelin_CUWODFFVMXJOKD-UVLQAERKSA-N,E9AJZ0_0_apo,1011254.37,
cyclopenthiazide_BKYKPTRYDKTTJY-ZDUSSCGKSA-N,E9AJZ0_0_apo,10118.21,
estradiol_cypionate_UOACKFBJUYNSLK-XRKIENNPSA-N,E9AJZ0_0_apo,1012.34,
romurtide_FKHUGQZRBPETJR-FZKCHLSLSA-N,E9AJZ0_0_apo,10143.55,
mecillinam_BWWVAEOLVKTZFQ-ISVUSNJMSA-N,E9AJZ0_0_apo,10144.49,
cefetamet_pivoxil_DASYMCLQENWCJG-XUKDPADISA-N,E9AJZ0_0_apo,10146.67,
bendazac_BYFMCKSPFYVMOU-UHFFFAOYSA-N,E9AJZ0_0_apo,101493.21,
desalkylflurazepam_UVCOILFBWYKHHB-UHFFFAOYSA-N,E9AJZ0_0_apo,10179.50,
carpronium_XQSLKIBWQSTAGK-UHFFFAOYSA-N,E9AJZ0_0_apo,10180.23,
estradiol_valerate_RSEPBGGWRJCQGY-RBRWEJTLSA-N,E9AJZ0_0_apo,10180.60,
ibufenac_CYWFCPPBTWOZSF-UHFFFAOYSA-N,E9AJZ0_0_apo,101823.04,
benzylpenicillin_JGSARLDLIJGVTE-MBNYWOFBSA-N,E9AJZ0_0_apo,1019.97,
fluocortolone_GAKMQHDJQHZUTJ-ULHLPKEOSA-N,E9AJZ0_0_apo,1020.15,
tandospirone_CEIJFEGBUDEYSX-FZDBZEDMSA-N,E9AJZ0_0_apo,1020.21,
xamoterol_DXPOSRCHIDYWHW-AWEZNQCLSA-N,E9AJZ0_0_apo,10206.24,
silicon_dioxide_VYPSYNLAJGMNEJ-UHFFFAOYSA-N,E9AJZ0_0_apo,102095.74,
bezitramide_FLKWNFFCSSJANB-UHFFFAOYSA-N,E9AJZ0_0_apo,1021.26,
alcaftadine_MWTBKTRZPHJQLH-UHFFFAOYSA-N,E9AJZ0_0_apo,1021.41,
tasimelteon_PTOIAAWZLUQTIO-GXFFZTMASA-N,E9AJZ0_0_apo,1021.52,
dimethyltubocurarinium_JFXBEKISTKFVAB-AJQTZOPKSA-N,E9AJZ0_0_apo,10217.61,
daclatasvir_FKRSSPOQAMALKA-CUPIEXAXSA-N,E9AJZ0_0_apo,1022.81,
delmopinol_QSFOWAYMMZCQNF-INIZCTEOSA-N,E9AJZ0_0_apo,10220.41,
prenoxdiazine_PXZDWASDNFWKSD-UHFFFAOYSA-N,E9AJZ0_0_apo,1023.97,
pemafibrate_ZHKNLJLMDFQVHJ-RUZDIDTESA-N,E9AJZ0_0_apo,10239.37,
methacholine_NZWOPGCLSHLLPA-ZETCQYMHSA-N,E9AJZ0_0_apo,10245.78,
etimicin_NZGMVSJQULXLHF-QOGHJSHSSA-N,E9AJZ0_0_apo,10256.76,
xyloylsulfamine_LFAXYIHYMGEIHW-UHFFFAOYSA-N,E9AJZ0_0_apo,1026.65,
amphotalide_GIIGAFADHXYOPM-UHFFFAOYSA-N,E9AJZ0_0_apo,10262.10,
bromoform_DIKBFYAXUHHXCS-UHFFFAOYSA-N,E9AJZ0_0_apo,102641.09,
diacerein_TYNLGDBUJLVSMA-UHFFFAOYSA-N,E9AJZ0_0_apo,10272.95,
guabenxan_WTDYJDLUNYALPM-UHFFFAOYSA-N,E9AJZ0_0_apo,10283.30,
prazepam_MWQCHHACWWAQLJ-UHFFFAOYSA-N,E9AJZ0_0_apo,10283.45,
guaiacol_LHGVFZTZFXWLCP-UHFFFAOYSA-N,E9AJZ0_0_apo,10312.47,
azelastine_MBUVEWMHONZEQD-GOSISDBHSA-N,E9AJZ0_0_apo,1032.53,
sulfamethizole_VACCAVUAMIDAGB-UHFFFAOYSA-N,E9AJZ0_0_apo,10321.78,
UREA_C_14_XSQUKJJJFZCRTK-NJFSPNSNSA-N,E9AJZ0_0_apo,103222.75,
trospectomycin_KHAUBYTYGDOYRU-IRXASZMISA-N,E9AJZ0_0_apo,103253.49,
