LigandName,TargetName,BindingScore,InterfE
desmopressin_NFLWUMRGJYTJIN-PNIOQBSNSA-N,E9AXF0_0_apo,1000.13,
histamine_NTYJJOPFIAHURM-UHFFFAOYSA-N,E9AXF0_0_apo,10009.20,
terpin_RBNWAMSGVWEHFP-WAAGHKOSSA-N,E9AXF0_0_apo,100126.36,
hexcarbacholine_MBWXZXUOKTXXBU-UHFFFAOYSA-P,E9AXF0_0_apo,10013.77,
isoflupredone_acetate_ZOCUOMKMBMEYQV-GSLJADNHSA-N,E9AXF0_0_apo,1002.91,
phenadoxone_LOXCOAXRHYDLOW-LJQANCHMSA-N,E9AXF0_0_apo,10035.16,
triclabendazole_NQPDXQQQCQDHHW-UHFFFAOYSA-N,E9AXF0_0_apo,1004.73,
mycophenolate_mofetil_RTGDFNSFWBGLEC-SYZQJQIISA-N,E9AXF0_0_apo,100446.88,
dichlorophenarsine_GCFPPDBNEBHYGT-UHFFFAOYSA-N,E9AXF0_0_apo,10054.18,
tibezonium_MAJFXTGRPADJLU-UHFFFAOYSA-N,E9AXF0_0_apo,1006.61,
diacerein_TYNLGDBUJLVSMA-UHFFFAOYSA-N,E9AXF0_0_apo,10076.36,
flumedroxone_CDZJOBWKHSYNMO-SCUQKFFVSA-N,E9AXF0_0_apo,1009.62,
prasugrel_DTGLZDAWLRGWQN-IBGZPJMESA-N,E9AXF0_0_apo,1013.35,
norgestrienone_GVDMJXQHPUYPHP-FYQPLNBISA-N,E9AXF0_0_apo,1013.54,
clomocycline_GJGDLRSSCNAKGL-KMVLDZISSA-N,E9AXF0_0_apo,1013.96,
exisulind_MVGSNCBCUWPVDA-MFOYZWKCSA-N,E9AXF0_0_apo,10133.38,
pivmecillinam_NPGNOVNWUSPMDP-UTEPHESZSA-N,E9AXF0_0_apo,1014.02,
norgesterone_YPVUHOBTCWJYNQ-SLHNCBLASA-N,E9AXF0_0_apo,1014.07,
cefodizime_XDZKBRJLTGRPSS-BGZQYGJUSA-N,E9AXF0_0_apo,1014.95,
homofenazine_LOHNHQLZFYCAEQ-UHFFFAOYSA-N,E9AXF0_0_apo,10140.73,
dibromotyrosine_COESHZUDRKCEPA-ZETCQYMHSA-N,E9AXF0_0_apo,10142.04,
mercuric_chloride_LWJROJCJINYWOX-UHFFFAOYSA-L,E9AXF0_0_apo,101450.42,
