LigandName,TargetName,BindingScore,InterfE
parecoxib_TZRHLKRLEZJVIJ-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,1000.76,
fondaparinux_KANJSNBRCNMZMV-ABRZTLGGSA-N,A0A3Q8IG52_0_apo,10001.97,
albutoin_RATGSRSDPNECNO-QMMMGPOBSA-N,A0A3Q8IG52_0_apo,100025.14,
menatetrenone_DKHGMERMDICWDU-GHDNBGIDSA-N,A0A3Q8IG52_0_apo,10004.81,
fenofibrate_YMTINGFKWWXKFG-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,100086.06,
phenbenzamine_CHOBRHHOYQKCOU-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,10010.63,
molsidomine_XLFWDASMENKTKL-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,100153.83,
alexidine_LFVVNPBBFUSSHL-SZPZYZBQSA-N,A0A3Q8IG52_0_apo,10016.82,
mecloxamine_WILANEPAIMJUCP-HNAYVOBHSA-N,A0A3Q8IG52_0_apo,10024.55,
saxagliptin_QGJUIPDUBHWZPV-YQBUGCKMSA-N,A0A3Q8IG52_0_apo,1003.88,
iopamidol_XQZXYNRDCRIARQ-LURJTMIESA-N,A0A3Q8IG52_0_apo,1004.59,
nifuratel_SRQKTCXJCCHINN-TYXSZMRMSA-N,A0A3Q8IG52_0_apo,10041.34,
lafutidine_KMZQAVXSMUKBPD-FCRIZLRQSA-N,A0A3Q8IG52_0_apo,10043.01,
bropirimine_CIUUIPMOFZIWIZ-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,100471.35,
mycophenolate_mofetil_RTGDFNSFWBGLEC-SYZQJQIISA-N,A0A3Q8IG52_0_apo,100617.74,
pridinol_RQXCLMGKHJWMOA-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,10062.89,
cefotiam_hexetil_VVFDMWZLBPUKTD-ZFUCPZCZSA-N,A0A3Q8IG52_0_apo,1007.38,
aprindine_NZLBHDRPUJLHCE-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,10070.14,
nizofenone_WZGBZLHGOVJDET-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,10084.78,
cetiedil_MMNICIJVQJJHHF-LJQANCHMSA-N,A0A3Q8IG52_0_apo,10086.49,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,A0A3Q8IG52_0_apo,1009220.13,
eritrityl_tetranitrate_SNFOERUNNSHUGP-ZXZARUISSA-N,A0A3Q8IG52_0_apo,10093.67,
desalkylflurazepam_UVCOILFBWYKHHB-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,10094.10,
felodipine_RZTAMFZIAATZDJ-HNNXBMFYSA-N,A0A3Q8IG52_0_apo,10094.96,
vortioxetine_YQNWZWMKLDQSAC-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,10101.16,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,A0A3Q8IG52_0_apo,1010132.61,
carbutamide_VDTNNGKXZGSZIP-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,10103.59,
moxastine_BBIMHFSPNXQFAH-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,10106.83,
chlorquinaldol_GPTXWRGISTZRIO-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,10114.13,
radium_Ra_223_dichloride_RWRDJVNMSZYMDV-SIUYXFDKSA-L,A0A3Q8IG52_0_apo,101163.58,
treosulfan_YCPOZVAOBBQLRI-WDSKDSINSA-N,A0A3Q8IG52_0_apo,10118.24,
dexlansoprazole_MJIHNNLFOKEZEW-RUZDIDTESA-N,A0A3Q8IG52_0_apo,10126.29,
pamaquine_QTQWMSOQOSJFBV-OAHLLOKOSA-N,A0A3Q8IG52_0_apo,10128.77,
ethoxzolamide_OUZWUKMCLIBBOG-UHFFFAOYSA-N,A0A3Q8IG52_0_apo,1013.20,
fosnetupitant_HZIYEEMJNBKMJH-UHFFFAOYSA-O,A0A3Q8IG52_0_apo,1013.41,
