LigandName,TargetName,BindingScore,InterfE
brinzolamide_HCRKCZRJWPKOAR-JTQLQIEISA-N,Q06383_0_apo,10.55,
eprozinol_QSRHLIUOSXVKTG-YADHBBJMSA-N,Q06383_0_apo,100095.47,
fenbendazole_HDDSHPAODJUKPD-UHFFFAOYSA-N,Q06383_0_apo,10018.48,
tolrestat_LUBHDINQXIHVLS-UHFFFAOYSA-N,Q06383_0_apo,1003.84,
carfecillin_NZDASSHFKWDBBU-PDOICOKGSA-N,Q06383_0_apo,10041.05,
tolmetin_UPSPUYADGBWSHF-UHFFFAOYSA-N,Q06383_0_apo,10041.81,
clevudine_GBBJCSTXCAQSSJ-XQXXSGGOSA-N,Q06383_0_apo,100531.48,
2-(4-chlorphenoxy)-ethanol_GEGSSUSEWOHAFE-UHFFFAOYSA-N,Q06383_0_apo,100646.44,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,Q06383_0_apo,1006968.45,
trandolapril_VXFJYXUZANRPDJ-WTNASJBWSA-N,Q06383_0_apo,1007.02,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,Q06383_0_apo,1007482.90,
teriparatide_OGBMKVWORPGQRR-UMXFMPSGSA-N,Q06383_0_apo,100753.99,
piberaline_TZFUBYYADABEAV-UHFFFAOYSA-N,Q06383_0_apo,10081.45,
prochlorperazine_WIKYUJGCLQQFNW-UHFFFAOYSA-N,Q06383_0_apo,10097.94,
tamoxifen_NKANXQFJJICGDU-QPLCGJKRSA-N,Q06383_0_apo,101.21,
mizolastine_PVLJETXTTWAYEW-UHFFFAOYSA-N,Q06383_0_apo,1011.34,
epirizole_RHAXSHUQNIEUEY-UHFFFAOYSA-N,Q06383_0_apo,10117.91,
daptomycin_DOAKLVKFURWEDJ-QCMAZARJSA-N,Q06383_0_apo,1012.59,
ioglicic_acid_HHFIATHHSBFCBY-UHFFFAOYSA-N,Q06383_0_apo,1013.24,
octamylamine_RRWTWWBIHKIYTH-CYBMUJFWSA-N,Q06383_0_apo,10145.13,
dydrogesterone_JGMOKGBVKVMRFX-HQZYFCCVSA-N,Q06383_0_apo,10150.08,
dextromoramide_INUNXTSAACVKJS-OAQYLSRUSA-N,Q06383_0_apo,10156.32,
clocinizine_ZSQANMZWGKYDER-ZRFNAWPJSA-N,Q06383_0_apo,1016.60,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,Q06383_0_apo,1016505.15,
fenetylline_NMCHYWGKBADVMK-ZDUSSCGKSA-N,Q06383_0_apo,10166.62,
butoctamide_WTBQLHRVRKXSPX-QWRGUYRKSA-N,Q06383_0_apo,10168.75,
fluorometholone_acetate_YRFXGQHBPBMFHW-SBTZIJSASA-N,Q06383_0_apo,1017.56,
glisoxepide_ZKUDBRCEOBOWLF-UHFFFAOYSA-N,Q06383_0_apo,10181.78,
alprenolol_PAZJSJFMUHDSTF-AWEZNQCLSA-N,Q06383_0_apo,1018411.77,
