LigandName,TargetName,BindingScore,InterfE
brinzolamide_HCRKCZRJWPKOAR-JTQLQIEISA-N,Q4QFE2_0_apo,10.63,
lindane_JLYXXMFPNIAWKQ-GNIYUCBRSA-N,Q4QFE2_0_apo,10000.89,
metaclazepam_WABYCCJHARSRBH-CYBMUJFWSA-N,Q4QFE2_0_apo,10015.45,
Flutemetamol_(18F)_VVECGOCJFKTUAX-HUYCHCPVSA-N,Q4QFE2_0_apo,10017.66,
lucimycin_MUAOHYJGHYFDSA-PRWLTRJASA-N,Q4QFE2_0_apo,10029.18,
butacaine_HQFWVSGBVLEQGA-UHFFFAOYSA-N,Q4QFE2_0_apo,10031.04,
azapetine_NYGHGTMKALXFIA-UHFFFAOYSA-N,Q4QFE2_0_apo,10032.67,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,Q4QFE2_0_apo,1003690.36,
tolciclate_CANCCLAKQQHLNK-CABCVRRESA-N,Q4QFE2_0_apo,10054.40,
talampicillin_SOROUYSPFADXSN-UENFOFCHSA-N,Q4QFE2_0_apo,10066.59,
delafloxacin_DYDCPNMLZGFQTM-UHFFFAOYSA-N,Q4QFE2_0_apo,10067.34,
fluclorolone_VTWKPILBIUBMDS-OTJLYDAYSA-N,Q4QFE2_0_apo,1007.18,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,Q4QFE2_0_apo,1007730.30,
propoxycaine_CAJIGINSTLKQMM-UHFFFAOYSA-N,Q4QFE2_0_apo,10089.80,
voriconazole_BCEHBSKCWLPMDN-MGPLVRAMSA-N,Q4QFE2_0_apo,10091.97,
alprenolol_PAZJSJFMUHDSTF-AWEZNQCLSA-N,Q4QFE2_0_apo,1009808.37,
acebutolol_GOEMGAFJFRBGGG-HNNXBMFYSA-N,Q4QFE2_0_apo,10118.88,
tibezonium_MAJFXTGRPADJLU-UHFFFAOYSA-N,Q4QFE2_0_apo,1012.86,
mydecamycin_DMUAPQTXSSNEDD-XTVPXTAISA-N,Q4QFE2_0_apo,10127.21,
methoxyflurane_RFKMCNOHBTXSMU-UHFFFAOYSA-N,Q4QFE2_0_apo,101366.11,
esomeprazole_SUBDBMMJDZJVOS-DEOSSOPVSA-N,Q4QFE2_0_apo,10141.98,
phenprobamate_CAMYKONBWHRPDD-UHFFFAOYSA-N,Q4QFE2_0_apo,101490.56,
bromazine_NUNIWXHYABYXKF-KRWDZBQOSA-N,Q4QFE2_0_apo,10155.81,
fospropofol_QVNNONOFASOXQV-UHFFFAOYSA-N,Q4QFE2_0_apo,1016.02,
cytarabine_UHDGCWIWMRVCDJ-CCXZUQQUSA-N,Q4QFE2_0_apo,101678.58,
lomerizine_JQSAYKKFZOSZGJ-UHFFFAOYSA-N,Q4QFE2_0_apo,1017.99,
benziodarone_CZCHIEJNWPNBDE-UHFFFAOYSA-N,Q4QFE2_0_apo,10175.40,
dibromol_DMIMZHGXWWCGBD-UHFFFAOYSA-N,Q4QFE2_0_apo,101840.76,
omacetaxine_mepesuccinate_HYFHYPWGAURHIV-JFIAXGOJSA-N,Q4QFE2_0_apo,1019.43,
acenocoumarol_VABCILAOYCMVPS-OAHLLOKOSA-N,Q4QFE2_0_apo,10194.92,
oxysonium_PMFZALLSVLZXMR-SFHVURJKSA-N,Q4QFE2_0_apo,101984.44,
retinol_acetate_QGNJRVVDBSJHIZ-QHLGVNSISA-N,Q4QFE2_0_apo,102.02,
nabilone_GECBBEABIDMGGL-MOPGFXCFSA-N,Q4QFE2_0_apo,1020.08,
dexamethasone_acefurate_DDIWRLSEGOVQQD-BJRLRHTOSA-N,Q4QFE2_0_apo,1020.27,
acetylcholine_OIPILFWXSMYKGL-UHFFFAOYSA-N,Q4QFE2_0_apo,10202.67,
piribedil_OQDPVLVUJFGPGQ-UHFFFAOYSA-N,Q4QFE2_0_apo,10206.95,
desflurane_DPYMFVXJLLWWEU-PVQJCKRUSA-N,Q4QFE2_0_apo,102121.12,
eptazocine_ZOWQTJXNFTWSCS-IAQYHMDHSA-N,Q4QFE2_0_apo,10213.42,
peruvoside_PMTSPAGBAFCORP-HBUONDEYSA-N,Q4QFE2_0_apo,10216.17,
teriparatide_OGBMKVWORPGQRR-UMXFMPSGSA-N,Q4QFE2_0_apo,102262.13,
methyldopa_CJCSPKMFHVPWAR-JTQLQIEISA-N,Q4QFE2_0_apo,10241.20,
velnacrine_HLVVITIHAZBPKB-LLVKDONJSA-N,Q4QFE2_0_apo,10241.59,
piperidolate_KTHVBAZBLKXIHZ-IBGZPJMESA-N,Q4QFE2_0_apo,10243.68,
docusate_sodium_HNSDLXPSAYFUHK-SQNIBIBYSA-N,Q4QFE2_0_apo,10246.39,
iodoxamic_acid_WWVAPFRKZMUPHZ-UHFFFAOYSA-N,Q4QFE2_0_apo,10248.02,
triclocarban_ICUTUKXCWQYESQ-UHFFFAOYSA-N,Q4QFE2_0_apo,102492.08,
eslicarbazepine_acetate_QIALRBLEEWJACW-INIZCTEOSA-N,Q4QFE2_0_apo,10261.12,
oxamarin_KDZPIXVLPYVHDO-UHFFFAOYSA-N,Q4QFE2_0_apo,10272.64,
bisacodyl_KHOITXIGCFIULA-UHFFFAOYSA-N,Q4QFE2_0_apo,10284.03,
epirubicin_AOJJSUZBOXZQNB-VTZDEGQISA-N,Q4QFE2_0_apo,10292.35,
doxorubicin_AOJJSUZBOXZQNB-TZSSRYMLSA-N,Q4QFE2_0_apo,10295.48,
butofilolol_NMBNQRJDEPOXCP-ZDUSSCGKSA-N,Q4QFE2_0_apo,103.53,
buserelin_CUWODFFVMXJOKD-UVLQAERKSA-N,Q4QFE2_0_apo,1030300.28,
uredepa_SPDZFJLQFWSJGA-UHFFFAOYSA-N,Q4QFE2_0_apo,103035.20,
amolanone_HPITVGRITATAFY-FQEVSTJZSA-N,Q4QFE2_0_apo,10307.49,
propamidine_WTFXJFJYEJZMFO-UHFFFAOYSA-N,Q4QFE2_0_apo,1031290.62,
bialamicol_DQNIWUUHJSXGHW-UHFFFAOYSA-N,Q4QFE2_0_apo,10338.05,
vismodegib_BPQMGSKTAYIVFO-UHFFFAOYSA-N,Q4QFE2_0_apo,10350.19,
cyclodrine_LMKPHJYTFHAGHK-KRWDZBQOSA-N,Q4QFE2_0_apo,10376.71,
corbadrine_GEFQWZLICWMTKF-CDUCUWFYSA-N,Q4QFE2_0_apo,103760.95,
cyclobutyrol_NIVFTEMPSCMWDE-QMMMGPOBSA-N,Q4QFE2_0_apo,103896.93,
dienogest_AZFLJNIPTRTECV-FUMNGEBKSA-N,Q4QFE2_0_apo,1039.67,
ambroxol_JBDGDEWWOUBZPM-XYPYZODXSA-N,Q4QFE2_0_apo,10397.08,
flunisolide_XSFJVAJPIHIPKU-XWCQMRHXSA-N,Q4QFE2_0_apo,104.35,
aprindine_NZLBHDRPUJLHCE-UHFFFAOYSA-N,Q4QFE2_0_apo,10407.94,
benzbromarone_WHQCHUCQKNIQEC-UHFFFAOYSA-N,Q4QFE2_0_apo,10417.59,
adinazolam_GJSLOMWRLALDCT-UHFFFAOYSA-N,Q4QFE2_0_apo,1042.38,
