LigandName,TargetName,BindingScore,InterfE
maraviroc_GSNHKUDZZFZSJB-QUMGSSFMSA-N,A4I1V1_0_apo,100.51,
olodaterol_COUYJEVMBVSIHV-SFHVURJKSA-N,A4I1V1_0_apo,10018.93,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,A4I1V1_0_apo,1001877.09,
alprenolol_PAZJSJFMUHDSTF-AWEZNQCLSA-N,A4I1V1_0_apo,1004180.16,
bromfenac_ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,A4I1V1_0_apo,10042.96,
cefaclor_QYIYFLOTGYLRGG-GPCCPHFNSA-N,A4I1V1_0_apo,1005.76,
parethoxycaine_OWWVHQUOYSPNNE-UHFFFAOYSA-N,A4I1V1_0_apo,10057.09,
sulfaethidole_SVYBEBLNQGDRHF-UHFFFAOYSA-N,A4I1V1_0_apo,10065.06,
carbinoxamine_OJFSXZCBGQGRNV-MRXNPFEDSA-N,A4I1V1_0_apo,10073.64,
alclofenac_ARHWPKZXBHOEEE-UHFFFAOYSA-N,A4I1V1_0_apo,100780.69,
selexipag_QXWZQTURMXZVHJ-UHFFFAOYSA-N,A4I1V1_0_apo,1008.38,
decitabine_XAUDJQYHKZQPEU-KVQBGUIXSA-N,A4I1V1_0_apo,10082.22,
bornaprine_BDNMABJZSXTKAQ-LMNJBCLMSA-N,A4I1V1_0_apo,1009.19,
cefotaxime_GPRBEKHLDVQUJE-QSWIMTSFSA-N,A4I1V1_0_apo,1009.56,
meprylcaine_VXJABHHJLXLNMP-UHFFFAOYSA-N,A4I1V1_0_apo,10092.40,
alkofanone_VWEMSUCCUQSLME-NRFANRHFSA-N,A4I1V1_0_apo,10093.24,
difluprednate_WYQPLTPSGFELIB-JTQPXKBDSA-N,A4I1V1_0_apo,101.09,
ambrisentan_OUJTZYPIHDYQMC-LJQANCHMSA-N,A4I1V1_0_apo,10101.93,
indomethacin_CGIGDMFJXJATDK-UHFFFAOYSA-N,A4I1V1_0_apo,1011.64,
drometrizole_MCPKSFINULVDNX-UHFFFAOYSA-N,A4I1V1_0_apo,10112.38,
pethidine_XADCESSVHJOZHK-UHFFFAOYSA-N,A4I1V1_0_apo,1012.19,
nimodipine_UIAGMCDKSXEBJQ-IBGZPJMESA-N,A4I1V1_0_apo,1012.62,
furonazide_GNDPAVKYAUIVEB-NTEUORMPSA-N,A4I1V1_0_apo,10125.93,
ornithine_AHLPHDHHMVZTML-BYPYZUCNSA-N,A4I1V1_0_apo,101332.68,
mosapride_YPELFRMCRYSPKZ-MRXNPFEDSA-N,A4I1V1_0_apo,1014.21,
moxastine_BBIMHFSPNXQFAH-UHFFFAOYSA-N,A4I1V1_0_apo,10140.54,
triacetin_URAYPUMNDPQOKB-UHFFFAOYSA-N,A4I1V1_0_apo,10144.84,
ergocalciferol_MECHNRXZTMCUDQ-RKHKHRCZSA-N,A4I1V1_0_apo,1016.17,
esflurbiprofen_SYTBZMRGLBWNTM-JTQLQIEISA-N,A4I1V1_0_apo,10169.34,
fluocortolone_GAKMQHDJQHZUTJ-ULHLPKEOSA-N,A4I1V1_0_apo,1017.17,
metoprolol_IUBSYMUCCVWXPE-AWEZNQCLSA-N,A4I1V1_0_apo,1017.67,
chloramphenicol_WIIZWVCIJKGZOK-RKDXNWHRSA-N,A4I1V1_0_apo,101715.93,
flucytosine_XRECTZIEBJDKEO-UHFFFAOYSA-N,A4I1V1_0_apo,101721.89,
loratadine_JCCNYMKQOSZNPW-UHFFFAOYSA-N,A4I1V1_0_apo,1018.13,
gimeracil_ZPLQIPFOCGIIHV-UHFFFAOYSA-N,A4I1V1_0_apo,10184.27,
clocapramine_QAZKXHSIKKNOHH-UHFFFAOYSA-N,A4I1V1_0_apo,10191.50,
acetylleucine_WXNXCEHXYPACJF-SSDOTTSWSA-N,A4I1V1_0_apo,10196.81,
