LigandName,TargetName,BindingScore,InterfE
betanaphthol_JWAZRIHNYRIHIV-UHFFFAOYSA-N,A0A381MNL7_0_apo,100016.59,
nifekalant_OEBPANQZQGQPHF-UHFFFAOYSA-N,A0A381MNL7_0_apo,10005.38,
eluxadoline_QFNHIDANIVGXPE-FNZWTVRRSA-N,A0A381MNL7_0_apo,1001.98,
loxoprofen_YMBXTVYHTMGZDW-ZWNOBZJWSA-N,A0A381MNL7_0_apo,1001505.47,
netarsudil_OURRXQUGYQRVML-AREMUKBSSA-N,A0A381MNL7_0_apo,10019.97,
penfluridol_MDLAAYDRRZXJIF-UHFFFAOYSA-N,A0A381MNL7_0_apo,1002.50,
iodixanol_NBQNWMBBSKPBAY-LTFXXXRZSA-N,A0A381MNL7_0_apo,1002254.79,
pirbuterol_VQDBNKDJNJQRDG-NSHDSACASA-N,A0A381MNL7_0_apo,10030.60,
mecloxamine_WILANEPAIMJUCP-HNAYVOBHSA-N,A0A381MNL7_0_apo,10039.90,
omarigliptin_MKMPWKUAHLTIBJ-ISTRZQFTSA-N,A0A381MNL7_0_apo,1004.60,
losartan_PSIFNNKUMBGKDQ-UHFFFAOYSA-N,A0A381MNL7_0_apo,1006.13,
sparteine_SLRCCWJSBJZJBV-ZQDZILKHSA-N,A0A381MNL7_0_apo,1006.65,
ethacizine_PQXGNJKJMFUPPM-UHFFFAOYSA-N,A0A381MNL7_0_apo,10065.44,
chloramphenicol_WIIZWVCIJKGZOK-RKDXNWHRSA-N,A0A381MNL7_0_apo,100664.56,
estradiol_cypionate_UOACKFBJUYNSLK-XRKIENNPSA-N,A0A381MNL7_0_apo,1007.49,
eprozinol_QSRHLIUOSXVKTG-YADHBBJMSA-N,A0A381MNL7_0_apo,100796.67,
famotidine_XUFQPHANEAPEMJ-UHFFFAOYSA-N,A0A381MNL7_0_apo,101.18,
difluprednate_WYQPLTPSGFELIB-JTQPXKBDSA-N,A0A381MNL7_0_apo,101.74,
rescinnamine_SZLZWPPUNLXJEA-QEGASFHISA-N,A0A381MNL7_0_apo,1010.47,
isonixin_WJDDCFNFNAHLAF-UHFFFAOYSA-N,A0A381MNL7_0_apo,10100.38,
metopimazine_BQDBKDMTIJBJLA-UHFFFAOYSA-N,A0A381MNL7_0_apo,10102.96,
mercaptamine_UFULAYFCSOUIOV-UHFFFAOYSA-N,A0A381MNL7_0_apo,101084.83,
nifurfoline_WCEJYDIWHURKJX-VGOFMYFVSA-N,A0A381MNL7_0_apo,10119.86,
mianserin_UEQUQVLFIPOEMF-GOSISDBHSA-N,A0A381MNL7_0_apo,1012.57,
milverine_KMZHYAUKFHLFNY-UHFFFAOYSA-N,A0A381MNL7_0_apo,10120.48,
elcatonin_DDPFHDCZUJFNAT-KPZHSHELSA-N,A0A381MNL7_0_apo,10121.66,
penamecillin_NLOOMWLTUVBWAW-HLLBOEOZSA-N,A0A381MNL7_0_apo,1013.08,
papaveroline_MXQKCNCLQIHHJA-UHFFFAOYSA-N,A0A381MNL7_0_apo,1013.38,
radium_Ra_223_dichloride_RWRDJVNMSZYMDV-SIUYXFDKSA-L,A0A381MNL7_0_apo,101330.35,
angiotensin_II_CZGUSIXMZVURDU-JZXHSEFVSA-N,A0A381MNL7_0_apo,10135.24,
nedocromil_RQTOOFIXOKYGAN-UHFFFAOYSA-N,A0A381MNL7_0_apo,10136.95,
choline_OEYIOHPDSNJKLS-UHFFFAOYSA-N,A0A381MNL7_0_apo,101499.08,
teduglutide_CILIXQOJUNDIDU-ASQIGDHWSA-N,A0A381MNL7_0_apo,101666.10,
cinametic_acid_YNUMZJCKFQVSRH-HWKANZROSA-N,A0A381MNL7_0_apo,101748.36,
ganciclovir_IRSCQMHQWWYFCW-UHFFFAOYSA-N,A0A381MNL7_0_apo,10179.54,
estradiol_undecylate_TXHUMRBWIWWBGW-GVGNIZHQSA-N,A0A381MNL7_0_apo,10187.43,
methoxyflurane_RFKMCNOHBTXSMU-UHFFFAOYSA-N,A0A381MNL7_0_apo,101987.97,
