LigandName,TargetName,BindingScore,InterfE
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,A4HPA0_0_apo,0.96,
estradiol_VOXZDWNPVJITMN-ZBRFXRBCSA-N,A4HPA0_0_apo,1.17,
tiratricol_UOWZUVNAGUAEQC-UHFFFAOYSA-N,A4HPA0_0_apo,10.67,
metronidazole_VAOCPAMSLUNLGC-UHFFFAOYSA-N,A4HPA0_0_apo,10000.46,
butetamate_CKWHSYRZDLWQFV-HNNXBMFYSA-N,A4HPA0_0_apo,10006.48,
dexamfetamine_KWTSXDURSIMDCE-QMMMGPOBSA-N,A4HPA0_0_apo,10015.25,
naepaine_UYXHCVFXDBNRQW-UHFFFAOYSA-N,A4HPA0_0_apo,10033.08,
ipidacrine_YLUSMKAJIQOXPV-UHFFFAOYSA-N,A4HPA0_0_apo,1004.89,
sonidegib_VZZJRYRQSPEMTK-CALCHBBNSA-N,A4HPA0_0_apo,1007.64,
permethrin_RLLPVAHGXHCWKJ-IEBWSBKVSA-N,A4HPA0_0_apo,10070.17,
methyldopate_SVEBYYWCXTVYCR-LBPRGKRZSA-N,A4HPA0_0_apo,10074.58,
florantyrone_QOBAOSCOLAGPKI-UHFFFAOYSA-N,A4HPA0_0_apo,10079.67,
tobuterol_GYJSIOWQEUTITA-RUZDIDTESA-N,A4HPA0_0_apo,1008.19,
dantron_QBPFLULOKWLNNW-UHFFFAOYSA-N,A4HPA0_0_apo,1008.96,
dihexyverine_MNSQDVCVWNXBFQ-UHFFFAOYSA-N,A4HPA0_0_apo,10086.33,
mepindolol_NXWGWUVGUSFQJC-LBPRGKRZSA-N,A4HPA0_0_apo,1010.40,
thioctic_acid_AGBQKNBQESQNJD-ZETCQYMHSA-N,A4HPA0_0_apo,10100.67,
benzphetamine_YXKTVDFXDRQTKV-HNNXBMFYSA-N,A4HPA0_0_apo,10124.74,
carmustine_DLGOEMSEDOSKAD-UHFFFAOYSA-N,A4HPA0_0_apo,10129.45,
intoplicine_QROONAIPJKQFMC-UHFFFAOYSA-N,A4HPA0_0_apo,1013.36,
Suramin_DB04786,A4HPA0_0_apo,1013.52,
orotic_acid_PXQPEWDEAKTCGB-UHFFFAOYSA-N,A4HPA0_0_apo,10142.43,
paracetamol_RZVAJINKPMORJF-UHFFFAOYSA-N,A4HPA0_0_apo,10143.73,
