LigandName,TargetName,BindingScore,InterfE
olaparib_FDLYAMZZIXQODN-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,10.27,
histidine_HNDVDQJCIGZPNO-YFKPBYRVSA-N,A0A1E1J9I6_0_apo,1000194.13,
iodinated_glycerol_LTINPJMVDKPJJI-PBXRRBTRSA-N,A0A1E1J9I6_0_apo,100061.23,
periciazine_LUALIOATIOESLM-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,10014.91,
telaprevir_BBAWEDCPNXPBQM-GDEBMMAJSA-N,A0A1E1J9I6_0_apo,1002.53,
cetraxate_FHRSHSOEWXUORL-HDJSIYSDSA-N,A0A1E1J9I6_0_apo,10024.10,
levocetirizine_ZKLPARSLTMPFCP-OAQYLSRUSA-N,A0A1E1J9I6_0_apo,1003784.40,
oxyphenbutazone_HFHZKZSRXITVMK-QGZVFWFLSA-N,A0A1E1J9I6_0_apo,10038.38,
iotrolan_XUHXFSYUBXNTHU-RMCLQANOSA-N,A0A1E1J9I6_0_apo,10044.58,
4-dimethylaminophenol_JVVRCYWZTJLJSG-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,100640.09,
vilazodone_SGEGOXDYSFKCPT-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,1008.04,
guanidine_ZRALSGWEFCBTJO-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,100839.93,
nilvadipine_FAIIFDPAEUKBEP-INIZCTEOSA-N,A0A1E1J9I6_0_apo,10084.14,
quinagolide_GDFGTRDCCWFXTG-ZIFCJYIRSA-N,A0A1E1J9I6_0_apo,10102.76,
tertatolol_HTWFXPCUFWKXOP-CYBMUJFWSA-N,A0A1E1J9I6_0_apo,10104.95,
dihydrostreptomycin_ASXBYYWOLISCLQ-APUVXCOVSA-N,A0A1E1J9I6_0_apo,10111.38,
aniracetam_ZXNRTKGTQJPIJK-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,10116.39,
stearic_acid_QIQXTHQIDYTFRH-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,101266.88,
anethole_trithione_KYLIZBIRMBGUOP-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,10129.51,
levetiracetam_HPHUVLMMVZITSG-LURJTMIESA-N,A0A1E1J9I6_0_apo,10135.35,
gabapentin_enacarbil_TZDUHAJSIBHXDL-LBPRGKRZSA-N,A0A1E1J9I6_0_apo,101362.47,
myrophine_GODGZZGKTZQSAL-VXFFQEMOSA-N,A0A1E1J9I6_0_apo,1014.23,
iloperidone_XMXHEBAFVSFQEX-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,1016.48,
benfotiamine_BTNNPSLJPBRMLZ-LGMDPLHJSA-N,A0A1E1J9I6_0_apo,1017.70,
eribulin_UFNVPOGXISZXJD-JBQZKEIOSA-N,A0A1E1J9I6_0_apo,10175.71,
agomelatine_YJYPHIXNFHFHND-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,101763.02,
clonidine_GJSURZIOUXUGAL-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,10184.54,
carbuterol_KEMXXQOFIRIICG-LLVKDONJSA-N,A0A1E1J9I6_0_apo,10187.07,
bamethan_RDUHXGIIUDVSHR-LBPRGKRZSA-N,A0A1E1J9I6_0_apo,10187.82,
nabilone_GECBBEABIDMGGL-MOPGFXCFSA-N,A0A1E1J9I6_0_apo,1019.17,
eravacycline_dihydrochloride_HLFSMUUOKPBTSM-ISIOAQNYSA-N,A0A1E1J9I6_0_apo,10192.27,
depreotide_XXXSJQLZVNKRKX-YQRDHHIGSA-N,A0A1E1J9I6_0_apo,10195.74,
hymecromone_HSHNITRMYYLLCV-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,102006.19,
metofenazate_BAQLUVXNKOTTHU-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,10208.53,
teprenone_HUCXKZBETONXFO-AJDZVAQLSA-N,A0A1E1J9I6_0_apo,10210.74,
bufexamac_MXJWRABVEGLYDG-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,10218.50,
dodecanoic_acid_POULHZVOKOAJMA-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,102192.73,
doxycycline_JBIWCJUYHHGXTC-AKNGSSGZSA-N,A0A1E1J9I6_0_apo,1022.61,
acetic_acid_QTBSBXVTEAMEQO-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,102293.84,
ticagrelor_OEKWJQXRCDYSHL-FNOIDJSQSA-N,A0A1E1J9I6_0_apo,1023.86,
pronilide_OPTZOXDYEFIPJZ-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,102391.74,
fenoxedil_OBQUKWIVMOIRGG-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,10248.24,
netarsudil_OURRXQUGYQRVML-AREMUKBSSA-N,A0A1E1J9I6_0_apo,10250.33,
arformoterol_BPZSYCZIITTYBL-YJYMSZOUSA-N,A0A1E1J9I6_0_apo,10255.57,
repaglinide_FAEKWTJYAYMJKF-QHCPKHFHSA-N,A0A1E1J9I6_0_apo,10265.64,
picotamide_KYWCWBXGRWWINE-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,1027.32,
bolandiol_dipropionate_JFAXVZXNIGIDDA-KDWXAGHCSA-N,A0A1E1J9I6_0_apo,10271.31,
betadex_WHGYBXFWUBPSRW-FOUAGVGXSA-N,A0A1E1J9I6_0_apo,10271.33,
demexiptiline_SEDQWOMFMIJKCU-UHFFFAOYSA-N,A0A1E1J9I6_0_apo,10285.39,
