ligand,E1,E2,E3
KPQZUUQMTUIKBP-RXMQYKEDSA-N,-5.8,-5.3,-4.9
TZXKOCQBRNJULO-UHFFFAOYSA-N,-5.3,-4.9,-5.1
BIDUPMYXGFNAEJ-APGVDKLISA-N,-6.6,-6.0,-5.7
CWXYHOHYCJXYFQ-UHFFFAOYSA-N,-6.4,-5.7,-5.7
BFPSDSIWYFKGBC-UHFFFAOYSA-N,-7.1,-6.2,-5.3
QWCJHSGMANYXCW-UHFFFAOYSA-N,-8.6,-6.2,-6.0
OLBCVFGFOZPWHH-UHFFFAOYSA-N,-6.4,-5.1,-4.6
OMPJBNCRMGITSC-UHFFFAOYSA-N,-7.4,-6.9,-5.1
GBPZSCQLDXUGNO-NSHDSACASA-N,-7.3,-6.3,-5.6
YPIQVCUJEKAZCP-UHFFFAOYSA-N,-5.7,-5.0,-4.9
JLVSRWOIZZXQAD-GSVOUGTGSA-N,-4.0,-3.9,-3.5
BCQZXOMGPXTTIC-PVQJCKRUSA-N,-4.2,-3.9,-3.4
OCOKWVBYZHBHLU-UHFFFAOYSA-N,-7.8,-6.0,-6.0
AKPLHCDWDRPJGD-UHFFFAOYSA-N,-7.3,-6.5,-5.9
OZGNYLLQHRPOBR-DHZHZOJOSA-N,-8.9,-7.7,-6.5
FKKUMFTYSTZUJG-UHFFFAOYSA-N,-7.7,-6.5,-6.3
MQXVYODZCMMZEM-ZYUZMQFOSA-N,-5.3,-5.1,-4.9
