ligand,E1,E2,E3
IWUCXVSUMQZMFG-AFCXAGJDSA-N,-7.1,-6.7,-6.3
SRVJKTDHMYAMHA-UHFFFAOYSA-N,-5.8,-5.9,-6.0
FOIPWTMKYXWFGC-UHFFFAOYSA-N,-5.8,-5.4,-5.0
DZQVFHSCSRACSX-UHFFFAOYSA-N,-7.3,-7.2,-7.7
DMIMZHGXWWCGBD-UHFFFAOYSA-N,-5.7,-5.5,-5.7
HCYAFALTSJYZDH-UHFFFAOYSA-N,-6.7,-6.4,-7.8
PHWBOXQYWZNQIN-UHFFFAOYSA-N,-5.9,-6.8,-7.4
XRCFXMGQEVUZFC-UHFFFAOYSA-N,-8.1,-7.7,-7.6
AYXYPKUFHZROOJ-ZETCQYMHSA-N,-4.8,-4.8,-5.2
AVWWVJUMXRXPNF-UHFFFAOYSA-N,-5.5,-6.9,-7.5
ZCBJDQBSLZREAA-UHFFFAOYSA-N,-8.7,-9.0,-8.2
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-4.8,-5.1,-5.1
GIKNHHRFLCDOEU-SSDOTTSWSA-N,-4.9,-5.4,-5.7
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,-7.8,-7.5,-8.4
ZEAJXCPGHPJVNP-GFCCVEGCSA-N,-6.8,-7.0,-7.2
XWVOEFLBOSSYGM-UHFFFAOYSA-N,-6.1,-6.7,-7.1
QHGUCRYDKWKLMG-QMMMGPOBSA-N,-5.0,-5.2,-5.8
NFDFQCUYFHCNBW-SCGPFSFSSA-N,-7.6,-7.6,-7.7
FUSNMLFNXJSCDI-UHFFFAOYSA-N,-7.6,-7.1,-9.3
VNQABZCSYCTZMS-UHFFFAOYSA-N,-5.3,-5.6,-5.9
SYAKTDIEAPMBAL-QMMMGPOBSA-N,-5.7,-6.0,-6.1
WVYADZUPLLSGPU-UHFFFAOYSA-N,-7.5,-7.7,-7.7
JCBQCKFFSPGEDY-OAQYLSRUSA-N,-7.9,-7.6,-7.1
BNFRJXLZYUTIII-UHFFFAOYSA-N,-7.6,-8.0,-8.4
