ligand,E1,E2,E3
DMIMZHGXWWCGBD-UHFFFAOYSA-N,-4.7,-5.6,-4.3
XWVOEFLBOSSYGM-UHFFFAOYSA-N,-5.2,-5.4,-4.5
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,-6.6,-6.7,-5.7
HCYAFALTSJYZDH-UHFFFAOYSA-N,-5.7,-6.1,-4.9
BNFRJXLZYUTIII-UHFFFAOYSA-N,-6.8,-6.7,-5.7
WVYADZUPLLSGPU-UHFFFAOYSA-N,-6.4,-6.4,-5.7
ZEAJXCPGHPJVNP-GFCCVEGCSA-N,-5.7,-5.9,-5.5
FOIPWTMKYXWFGC-UHFFFAOYSA-N,-4.6,-4.5,-4.7
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-4.2,-4.6,-4.2
VNQABZCSYCTZMS-UHFFFAOYSA-N,-5.0,-5.0,-4.7
FUSNMLFNXJSCDI-UHFFFAOYSA-N,-6.5,-7.1,-6.3
SYAKTDIEAPMBAL-QMMMGPOBSA-N,-4.9,-5.6,-4.5
JCBQCKFFSPGEDY-OAQYLSRUSA-N,-6.9,-6.2,-5.7
NFDFQCUYFHCNBW-SCGPFSFSSA-N,-6.3,-6.3,-5.2
DZQVFHSCSRACSX-UHFFFAOYSA-N,-5.9,-6.2,-5.8
GIKNHHRFLCDOEU-SSDOTTSWSA-N,-4.4,-5.3,-4.4
XRCFXMGQEVUZFC-UHFFFAOYSA-N,-6.2,-7.0,-5.8
IWUCXVSUMQZMFG-AFCXAGJDSA-N,-5.6,-5.8,-5.4
SRVJKTDHMYAMHA-UHFFFAOYSA-N,-5.0,-6.2,-5.3
AVWWVJUMXRXPNF-UHFFFAOYSA-N,-4.8,-5.5,-5.1
AYXYPKUFHZROOJ-ZETCQYMHSA-N,-4.2,-4.8,-4.6
ZCBJDQBSLZREAA-UHFFFAOYSA-N,-7.5,-6.7,-6.1
PHWBOXQYWZNQIN-UHFFFAOYSA-N,-5.6,-6.1,-5.3
QHGUCRYDKWKLMG-QMMMGPOBSA-N,-4.6,-5.0,-4.9
