ligand,E1,E2,E3
AVWWVJUMXRXPNF-UHFFFAOYSA-N,-4.7,-5.5,-5.2
ZCBJDQBSLZREAA-UHFFFAOYSA-N,-7.4,-6.7,-6.1
PHWBOXQYWZNQIN-UHFFFAOYSA-N,-5.6,-6.1,-5.3
DZQVFHSCSRACSX-UHFFFAOYSA-N,-5.9,-6.3,-5.8
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,-6.5,-6.6,-5.8
NFDFQCUYFHCNBW-SCGPFSFSSA-N,-6.4,-6.3,-5.2
FUSNMLFNXJSCDI-UHFFFAOYSA-N,-6.5,-7.1,-6.0
VNQABZCSYCTZMS-UHFFFAOYSA-N,-5.0,-5.0,-4.7
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-4.2,-4.6,-4.2
XRCFXMGQEVUZFC-UHFFFAOYSA-N,-6.1,-7.0,-5.8
DMIMZHGXWWCGBD-UHFFFAOYSA-N,-4.7,-5.6,-4.3
WVYADZUPLLSGPU-UHFFFAOYSA-N,-6.4,-6.4,-5.6
IWUCXVSUMQZMFG-AFCXAGJDSA-N,-5.6,-5.8,-5.4
XWVOEFLBOSSYGM-UHFFFAOYSA-N,-5.2,-5.4,-4.5
SYAKTDIEAPMBAL-QMMMGPOBSA-N,-4.8,-5.6,-4.5
GIKNHHRFLCDOEU-SSDOTTSWSA-N,-4.4,-5.3,-4.4
QHGUCRYDKWKLMG-QMMMGPOBSA-N,-4.5,-5.0,-4.9
ZEAJXCPGHPJVNP-GFCCVEGCSA-N,-5.7,-5.9,-5.5
JCBQCKFFSPGEDY-OAQYLSRUSA-N,-6.9,-6.2,-5.7
BNFRJXLZYUTIII-UHFFFAOYSA-N,-6.9,-6.7,-5.9
AYXYPKUFHZROOJ-ZETCQYMHSA-N,-4.2,-4.8,-4.5
SRVJKTDHMYAMHA-UHFFFAOYSA-N,-5.1,-6.2,-5.2
FOIPWTMKYXWFGC-UHFFFAOYSA-N,-4.6,-4.5,-4.7
HCYAFALTSJYZDH-UHFFFAOYSA-N,-5.5,-6.1,-4.9
