ligand,E1,E2,E3
AYXYPKUFHZROOJ-ZETCQYMHSA-N,-4.8,-4.8,-5.2
JCBQCKFFSPGEDY-OAQYLSRUSA-N,-7.9,-7.6,-7.1
ZCBJDQBSLZREAA-UHFFFAOYSA-N,-8.1,-9.1,-8.1
SYAKTDIEAPMBAL-QMMMGPOBSA-N,-5.7,-6.0,-6.1
SRVJKTDHMYAMHA-UHFFFAOYSA-N,-5.9,-5.9,-6.0
DZQVFHSCSRACSX-UHFFFAOYSA-N,-7.5,-7.2,-7.7
AVWWVJUMXRXPNF-UHFFFAOYSA-N,-5.5,-6.9,-7.5
WVYADZUPLLSGPU-UHFFFAOYSA-N,-7.1,-7.7,-7.7
VNQABZCSYCTZMS-UHFFFAOYSA-N,-5.3,-5.7,-5.8
ZEAJXCPGHPJVNP-GFCCVEGCSA-N,-6.9,-7.0,-7.2
HCYAFALTSJYZDH-UHFFFAOYSA-N,-6.7,-6.4,-7.8
BNFRJXLZYUTIII-UHFFFAOYSA-N,-7.5,-8.1,-8.5
GIKNHHRFLCDOEU-SSDOTTSWSA-N,-4.9,-5.4,-5.7
XWVOEFLBOSSYGM-UHFFFAOYSA-N,-6.1,-6.5,-7.1
FUSNMLFNXJSCDI-UHFFFAOYSA-N,-7.6,-7.3,-9.3
PHWBOXQYWZNQIN-UHFFFAOYSA-N,-5.9,-6.8,-7.4
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,-7.8,-7.6,-8.3
XRCFXMGQEVUZFC-UHFFFAOYSA-N,-8.0,-7.7,-7.7
NFDFQCUYFHCNBW-SCGPFSFSSA-N,-7.6,-7.6,-7.7
IWUCXVSUMQZMFG-AFCXAGJDSA-N,-7.1,-6.7,-6.7
DMIMZHGXWWCGBD-UHFFFAOYSA-N,-5.7,-5.5,-5.7
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-4.8,-5.0,-5.1
FOIPWTMKYXWFGC-UHFFFAOYSA-N,-5.8,-5.3,-5.2
QHGUCRYDKWKLMG-QMMMGPOBSA-N,-5.0,-5.3,-5.8
